product_id,region,on_hand_qty,reorder_point,snapshot_date
PROD000167,Midwest,156,67,2026-04-04
PROD000094,Southeast,108,33,2026-04-04
PROD000050,West,149,23,2026-04-04
PROD000114,Southeast,92,41,2026-04-04
PROD000220,Northeast,65,23,2026-04-04
PROD000147,Midwest,66,40,2026-04-04
PROD000171,Northeast,180,38,2026-04-04
PROD000068,Midwest,5,17,2026-04-04
PROD000121,Northeast,86,17,2026-04-04
PROD000125,West,40,55,2026-04-04
PROD000208,Midwest,127,19,2026-04-04
PROD000145,Southeast,238,55,2026-04-04
PROD000043,Midwest,9,59,2026-04-04
PROD000057,West,50,54,2026-04-04
PROD000116,Northeast,91,18,2026-04-04
PROD000086,Midwest,207,20,2026-04-04
PROD000197,West,63,47,2026-04-04
PROD000018,Northeast,203,60,2026-04-04
PROD000046,Northeast,101,17,2026-04-04
PROD000122,Midwest,133,52,2026-04-04
PROD000210,Midwest,86,49,2026-04-04
PROD000056,Northeast,71,48,2026-04-04
PROD000038,Northeast,201,51,2026-04-04
PROD000249,Southeast,111,35,2026-04-04
PROD000136,Southeast,152,43,2026-04-04
PROD000111,Northeast,55,17,2026-04-04
PROD000236,Midwest,54,33,2026-04-04
PROD000199,Southeast,229,50,2026-04-04
PROD000023,West,108,52,2026-04-04
PROD000195,Northeast,157,36,2026-04-04
PROD000015,Northeast,40,47,2026-04-04
PROD000074,Northeast,8,20,2026-04-04
PROD000192,Northeast,117,31,2026-04-04
PROD000115,Midwest,5,24,2026-04-04
PROD000021,Southeast,40,28,2026-04-04
PROD000085,Midwest,41,48,2026-04-04
PROD000153,Southeast,118,67,2026-04-04
PROD000093,Midwest,204,31,2026-04-04
PROD000245,Midwest,36,61,2026-04-04
PROD000184,Northeast,184,55,2026-04-04
PROD000193,Northeast,33,46,2026-04-04
PROD000002,Midwest,225,25,2026-04-04
PROD000204,Midwest,25,23,2026-04-04
PROD000162,Southeast,218,46,2026-04-04
PROD000221,Midwest,61,15,2026-04-04
PROD000113,Northeast,150,55,2026-04-04
PROD000033,West,127,22,2026-04-04
PROD000179,West,72,67,2026-04-04
PROD000173,Northeast,46,58,2026-04-04
PROD000090,Midwest,115,30,2026-04-04
PROD000022,Midwest,195,17,2026-04-04
PROD000138,Midwest,15,49,2026-04-04
PROD000130,Northeast,11,19,2026-04-04
PROD000144,Midwest,49,48,2026-04-04
PROD000061,Northeast,192,48,2026-04-04
PROD000119,West,21,64,2026-04-04
PROD000131,Midwest,125,28,2026-04-04
PROD000127,Southeast,124,42,2026-04-04
PROD000009,Southeast,206,30,2026-04-04
PROD000196,Southeast,43,45,2026-04-04
PROD000120,West,52,40,2026-04-04
PROD000181,Midwest,162,16,2026-04-04
PROD000092,Northeast,13,27,2026-04-04
PROD000224,West,107,30,2026-04-04
PROD000217,Southeast,150,44,2026-04-04
PROD000175,Midwest,217,43,2026-04-04
PROD000013,West,89,36,2026-04-04
PROD000239,Northeast,113,21,2026-04-04
PROD000182,Southeast,77,59,2026-04-04
PROD000211,Southeast,197,62,2026-04-04
PROD000091,Southeast,66,53,2026-04-04
PROD000163,Southeast,117,28,2026-04-04
PROD000139,Midwest,199,22,2026-04-04
PROD000027,Northeast,56,21,2026-04-04
PROD000041,Midwest,133,36,2026-04-04
PROD000154,West,15,37,2026-04-04
PROD000100,Midwest,191,42,2026-04-04
PROD000166,West,0,25,2026-04-04
PROD000151,Midwest,86,56,2026-04-04
PROD000203,Midwest,71,23,2026-04-04
PROD000006,Northeast,18,30,2026-04-04
PROD000226,West,60,19,2026-04-04
PROD000228,Midwest,9,60,2026-04-04
PROD000030,Midwest,83,21,2026-04-04
PROD000209,Northeast,193,68,2026-04-04
PROD000117,West,140,43,2026-04-04
PROD000107,Midwest,25,64,2026-04-04
PROD000165,Northeast,0,63,2026-04-04
PROD000110,Midwest,164,23,2026-04-04
PROD000177,West,153,18,2026-04-04
PROD000029,Northeast,120,17,2026-04-04
PROD000213,Midwest,144,56,2026-04-04
PROD000012,Northeast,216,40,2026-04-04
PROD000134,Southeast,22,42,2026-04-04
PROD000207,West,113,30,2026-04-04
PROD000137,Northeast,160,25,2026-04-04
PROD000248,Southeast,59,56,2026-04-04
PROD000031,Northeast,230,24,2026-04-04
PROD000053,West,138,33,2026-04-05
PROD000190,West,140,23,2026-04-05
PROD000036,Northeast,141,39,2026-04-05
PROD000219,Southeast,234,45,2026-04-05
PROD000124,Midwest,237,29,2026-04-05
PROD000200,West,222,43,2026-04-05
PROD000203,West,31,54,2026-04-05
PROD000005,West,123,30,2026-04-05
PROD000159,Northeast,103,27,2026-04-05
PROD000033,West,208,25,2026-04-05
PROD000228,Northeast,192,66,2026-04-05
PROD000050,Midwest,222,65,2026-04-05
PROD000039,Southeast,216,21,2026-04-05
PROD000181,Midwest,138,42,2026-04-05
PROD000088,Midwest,18,38,2026-04-05
PROD000104,Northeast,203,20,2026-04-05
PROD000025,Northeast,21,41,2026-04-05
PROD000238,West,136,47,2026-04-05
PROD000231,Midwest,186,15,2026-04-05
PROD000150,West,69,31,2026-04-05
PROD000135,Midwest,232,20,2026-04-05
PROD000132,Midwest,140,32,2026-04-05
PROD000063,Midwest,6,40,2026-04-05
PROD000121,West,166,48,2026-04-05
PROD000008,Northeast,190,15,2026-04-05
PROD000127,West,86,63,2026-04-05
PROD000192,Northeast,17,17,2026-04-05
PROD000177,Midwest,131,55,2026-04-05
PROD000240,Midwest,144,24,2026-04-05
PROD000210,Northeast,158,46,2026-04-05
PROD000091,Southeast,120,31,2026-04-05
PROD000166,Southeast,207,56,2026-04-05
PROD000145,Southeast,193,58,2026-04-05
PROD000211,West,41,36,2026-04-05
PROD000169,Northeast,221,63,2026-04-05
PROD000123,Midwest,73,23,2026-04-05
PROD000032,Northeast,126,48,2026-04-05
PROD000029,West,212,45,2026-04-05
PROD000153,Southeast,22,65,2026-04-05
PROD000057,West,129,48,2026-04-05
PROD000015,Midwest,229,36,2026-04-05
PROD000172,Southeast,23,31,2026-04-05
PROD000060,Midwest,43,20,2026-04-05
PROD000194,Northeast,195,31,2026-04-05
PROD000055,Southeast,141,54,2026-04-05
PROD000221,West,178,61,2026-04-05
PROD000087,Northeast,125,38,2026-04-05
PROD000162,West,65,56,2026-04-05
PROD000013,West,23,25,2026-04-05
PROD000075,West,118,17,2026-04-05
PROD000011,West,208,65,2026-04-05
PROD000247,Southeast,95,67,2026-04-05
PROD000080,Southeast,170,24,2026-04-05
PROD000002,Northeast,198,62,2026-04-05
PROD000182,Southeast,221,17,2026-04-05
PROD000026,West,112,54,2026-04-05
PROD000037,Midwest,165,17,2026-04-05
PROD000214,West,116,20,2026-04-05
PROD000114,Northeast,77,26,2026-04-05
PROD000076,Midwest,112,46,2026-04-05
PROD000094,West,82,32,2026-04-05
PROD000090,Southeast,5,41,2026-04-05
PROD000001,Southeast,209,36,2026-04-05
PROD000235,Midwest,193,46,2026-04-05
PROD000239,West,145,16,2026-04-05
PROD000064,Northeast,169,25,2026-04-05
PROD000105,West,182,42,2026-04-05
PROD000101,West,93,39,2026-04-05
PROD000156,Northeast,167,29,2026-04-05
PROD000074,Midwest,44,68,2026-04-05
PROD000095,Midwest,39,68,2026-04-05
PROD000128,Midwest,10,41,2026-04-05
PROD000160,Northeast,149,37,2026-04-05
PROD000021,West,214,21,2026-04-05
PROD000186,Midwest,178,15,2026-04-05
PROD000161,West,124,45,2026-04-05
PROD000202,West,216,45,2026-04-05
PROD000069,Midwest,166,21,2026-04-05
PROD000054,Midwest,177,62,2026-04-05
PROD000031,Northeast,154,33,2026-04-05
PROD000022,Southeast,111,36,2026-04-05
PROD000227,Northeast,172,47,2026-04-05
PROD000082,Midwest,97,25,2026-04-05
PROD000027,Southeast,93,47,2026-04-05
PROD000139,Northeast,157,31,2026-04-05
PROD000225,Northeast,38,68,2026-04-05
PROD000131,Southeast,205,28,2026-04-05
PROD000180,West,191,33,2026-04-05
PROD000047,Midwest,212,19,2026-04-05
PROD000151,Midwest,218,65,2026-04-05
PROD000199,Southeast,95,69,2026-04-05
PROD000152,Southeast,189,63,2026-04-05
PROD000083,Northeast,233,50,2026-04-05
PROD000110,Midwest,83,66,2026-04-05
PROD000213,West,207,30,2026-04-05
PROD000146,Northeast,119,20,2026-04-05
PROD000195,Midwest,98,26,2026-04-05
PROD000098,Northeast,24,24,2026-04-05
PROD000073,Southeast,40,29,2026-04-05
PROD000086,Northeast,22,31,2026-04-05
PROD000017,West,85,67,2026-04-05
PROD000062,Northeast,85,17,2026-04-05
PROD000179,West,87,40,2026-04-05
PROD000226,Midwest,1,30,2026-04-05
PROD000085,Southeast,147,20,2026-04-05
PROD000234,Northeast,234,61,2026-04-05
PROD000140,West,5,36,2026-04-05
PROD000136,Northeast,186,30,2026-04-05
PROD000138,Southeast,57,66,2026-04-05
PROD000079,Midwest,94,59,2026-04-05
PROD000040,West,73,66,2026-04-05
PROD000148,Northeast,66,61,2026-04-05
PROD000102,West,107,18,2026-04-05
PROD000046,Midwest,40,67,2026-04-05
PROD000024,Midwest,26,32,2026-04-05
PROD000052,Southeast,38,46,2026-04-05
PROD000217,West,194,19,2026-04-05
PROD000048,West,9,15,2026-04-05
PROD000007,Northeast,172,65,2026-04-05
PROD000170,Midwest,65,21,2026-04-05
PROD000249,Northeast,32,55,2026-04-06
PROD000090,West,186,47,2026-04-06
PROD000165,West,9,23,2026-04-06
PROD000202,Midwest,15,59,2026-04-06
PROD000117,Northeast,25,35,2026-04-06
PROD000115,Northeast,47,28,2026-04-06
PROD000080,West,205,59,2026-04-06
PROD000077,West,53,51,2026-04-06
PROD000118,West,236,54,2026-04-06
PROD000138,West,46,38,2026-04-06
PROD000162,Midwest,149,50,2026-04-06
PROD000242,Southeast,187,61,2026-04-06
PROD000235,Southeast,179,33,2026-04-06
PROD000172,Northeast,52,29,2026-04-06
PROD000244,West,239,44,2026-04-06
PROD000224,Southeast,99,28,2026-04-06
PROD000038,Southeast,42,42,2026-04-06
PROD000104,Midwest,210,55,2026-04-06
PROD000060,Southeast,8,28,2026-04-06
PROD000025,West,51,58,2026-04-06
PROD000001,West,179,60,2026-04-06
PROD000100,Midwest,61,57,2026-04-06
PROD000083,Southeast,174,52,2026-04-06
PROD000061,West,228,33,2026-04-06
PROD000203,West,52,38,2026-04-06
PROD000012,West,20,28,2026-04-06
PROD000024,Southeast,71,52,2026-04-06
PROD000106,Northeast,154,21,2026-04-06
PROD000044,Northeast,140,26,2026-04-06
PROD000232,Northeast,30,62,2026-04-06
PROD000201,Northeast,163,21,2026-04-06
PROD000153,Northeast,202,49,2026-04-06
PROD000066,Midwest,10,34,2026-04-06
PROD000073,Southeast,236,55,2026-04-06
PROD000181,Midwest,118,20,2026-04-06
PROD000234,West,192,37,2026-04-06
PROD000157,West,188,67,2026-04-06
PROD000146,Midwest,142,40,2026-04-06
PROD000142,West,208,16,2026-04-06
PROD000222,Southeast,101,18,2026-04-06
PROD000053,Midwest,213,28,2026-04-06
PROD000143,Northeast,182,32,2026-04-06
PROD000019,West,6,66,2026-04-06
PROD000139,West,43,39,2026-04-06
PROD000140,West,183,68,2026-04-06
PROD000122,Northeast,50,24,2026-04-06
PROD000248,West,199,20,2026-04-06
PROD000027,Southeast,68,49,2026-04-06
PROD000167,Southeast,134,60,2026-04-06
PROD000237,West,23,52,2026-04-06
PROD000247,Midwest,199,33,2026-04-06
PROD000023,Northeast,40,34,2026-04-06
PROD000163,Northeast,239,17,2026-04-06
PROD000018,Northeast,71,28,2026-04-06
PROD000121,Midwest,56,48,2026-04-06
PROD000014,Southeast,145,23,2026-04-06
PROD000207,West,110,30,2026-04-06
PROD000193,West,163,22,2026-04-06
PROD000164,West,27,50,2026-04-06
PROD000015,Northeast,113,62,2026-04-06
PROD000145,West,24,53,2026-04-06
PROD000072,West,237,22,2026-04-06
PROD000007,Southeast,32,63,2026-04-06
PROD000210,West,106,43,2026-04-06
PROD000177,Southeast,76,47,2026-04-06
PROD000144,Midwest,111,17,2026-04-06
PROD000240,Northeast,149,67,2026-04-06
PROD000081,West,155,49,2026-04-06
PROD000050,West,216,47,2026-04-06
PROD000229,Southeast,36,58,2026-04-06
PROD000191,West,225,15,2026-04-06
PROD000123,Southeast,41,31,2026-04-06
PROD000069,Southeast,46,45,2026-04-06
PROD000216,Southeast,17,26,2026-04-06
PROD000160,Midwest,54,56,2026-04-06
PROD000062,Midwest,53,55,2026-04-06
PROD000225,Midwest,2,38,2026-04-06
PROD000183,Northeast,48,64,2026-04-06
PROD000156,Southeast,74,33,2026-04-06
PROD000008,Midwest,189,58,2026-04-06
PROD000132,Northeast,132,31,2026-04-06
PROD000111,Northeast,202,54,2026-04-06
PROD000107,West,175,35,2026-04-06
PROD000093,Northeast,45,51,2026-04-06
PROD000005,Southeast,99,57,2026-04-06
PROD000058,Southeast,200,66,2026-04-06
PROD000067,West,207,28,2026-04-06
PROD000185,Southeast,194,48,2026-04-06
PROD000217,Northeast,46,23,2026-04-06
PROD000152,West,164,36,2026-04-06
PROD000049,Southeast,193,48,2026-04-06
PROD000126,Midwest,121,65,2026-04-06
PROD000131,Southeast,50,46,2026-04-06
PROD000091,Southeast,79,56,2026-04-06
PROD000097,Southeast,159,19,2026-04-06
PROD000009,Southeast,230,57,2026-04-06
PROD000035,West,13,34,2026-04-06
PROD000047,Southeast,136,68,2026-04-06
PROD000045,Northeast,93,31,2026-04-06
PROD000227,West,131,27,2026-04-06
PROD000226,Northeast,136,31,2026-04-06
PROD000211,Midwest,215,43,2026-04-06
PROD000200,Northeast,128,31,2026-04-06
PROD000039,Midwest,95,27,2026-04-06
PROD000087,Midwest,164,33,2026-04-06
PROD000168,Midwest,26,42,2026-04-06
PROD000020,Southeast,158,65,2026-04-06
PROD000068,Southeast,74,45,2026-04-06
PROD000031,Midwest,71,49,2026-04-06
PROD000189,Midwest,228,17,2026-04-06
PROD000198,Southeast,39,42,2026-04-06
PROD000085,Southeast,180,38,2026-04-06
PROD000088,Northeast,48,66,2026-04-06
PROD000239,Midwest,17,49,2026-04-06
PROD000102,Northeast,114,23,2026-04-06
PROD000013,Southeast,219,48,2026-04-06
PROD000245,Southeast,179,69,2026-04-06
PROD000188,West,90,22,2026-04-06
PROD000037,Northeast,173,30,2026-04-06
PROD000074,Midwest,163,16,2026-04-06
PROD000125,Southeast,157,53,2026-04-07
PROD000205,Midwest,167,52,2026-04-07
PROD000134,Midwest,73,20,2026-04-07
PROD000152,Southeast,127,26,2026-04-07
PROD000057,West,53,50,2026-04-07
PROD000055,Northeast,49,45,2026-04-07
PROD000220,Northeast,66,44,2026-04-07
PROD000213,Northeast,61,17,2026-04-07
PROD000215,Northeast,23,63,2026-04-07
PROD000033,Midwest,35,37,2026-04-07
PROD000092,Northeast,179,32,2026-04-07
PROD000158,Midwest,234,30,2026-04-07
PROD000128,Southeast,89,40,2026-04-07
PROD000113,Northeast,3,23,2026-04-07
PROD000045,West,182,55,2026-04-07
PROD000148,Northeast,103,28,2026-04-07
PROD000236,Southeast,15,25,2026-04-07
PROD000232,West,15,32,2026-04-07
PROD000088,Northeast,125,19,2026-04-07
PROD000136,West,128,30,2026-04-07
PROD000075,Southeast,61,19,2026-04-07
PROD000065,Southeast,18,49,2026-04-07
PROD000195,West,90,52,2026-04-07
PROD000069,Midwest,233,57,2026-04-07
PROD000082,Southeast,231,57,2026-04-07
PROD000132,Northeast,220,50,2026-04-07
PROD000193,Midwest,95,27,2026-04-07
PROD000119,Midwest,34,44,2026-04-07
PROD000175,Southeast,124,20,2026-04-07
PROD000116,West,209,61,2026-04-07
PROD000146,Midwest,170,39,2026-04-07
PROD000081,Northeast,137,62,2026-04-07
PROD000219,Northeast,204,62,2026-04-07
PROD000138,West,144,15,2026-04-07
PROD000074,Southeast,79,18,2026-04-07
PROD000079,Midwest,230,59,2026-04-07
PROD000168,Southeast,57,59,2026-04-07
PROD000100,Southeast,136,20,2026-04-07
PROD000235,Southeast,151,32,2026-04-07
PROD000249,Midwest,24,20,2026-04-07
PROD000048,Northeast,84,34,2026-04-07
PROD000103,Northeast,33,46,2026-04-07
PROD000024,Northeast,71,65,2026-04-07
PROD000164,Northeast,59,57,2026-04-07
PROD000102,West,223,19,2026-04-07
PROD000077,Northeast,157,33,2026-04-07
PROD000163,Northeast,103,61,2026-04-07
PROD000091,Southeast,78,44,2026-04-07
PROD000066,Southeast,154,45,2026-04-07
PROD000186,West,164,64,2026-04-07
PROD000143,Midwest,226,20,2026-04-07
PROD000176,Northeast,34,65,2026-04-07
PROD000041,Northeast,111,41,2026-04-07
PROD000018,Southeast,222,49,2026-04-07
PROD000107,Southeast,23,65,2026-04-07
PROD000142,Southeast,219,64,2026-04-07
PROD000238,Southeast,181,37,2026-04-07
PROD000174,West,107,52,2026-04-07
PROD000053,Southeast,198,18,2026-04-07
PROD000224,Midwest,42,60,2026-04-07
PROD000188,Southeast,78,43,2026-04-07
PROD000030,Midwest,56,28,2026-04-07
PROD000104,West,117,25,2026-04-07
PROD000223,West,30,65,2026-04-07
PROD000072,Midwest,104,49,2026-04-07
PROD000108,Midwest,183,42,2026-04-07
PROD000089,Northeast,115,18,2026-04-07
PROD000096,Northeast,237,68,2026-04-07
PROD000197,Southeast,65,31,2026-04-07
PROD000080,Midwest,230,45,2026-04-07
PROD000179,Midwest,212,52,2026-04-07
PROD000139,West,163,44,2026-04-07
PROD000180,West,67,58,2026-04-07
PROD000005,Midwest,89,16,2026-04-07
PROD000216,Midwest,64,46,2026-04-07
PROD000109,Northeast,176,68,2026-04-07
PROD000120,Midwest,98,69,2026-04-07
PROD000038,Southeast,59,51,2026-04-07
PROD000140,Northeast,164,30,2026-04-07
PROD000050,Northeast,57,20,2026-04-07
PROD000101,West,30,28,2026-04-07
PROD000084,West,19,58,2026-04-07
PROD000196,Northeast,8,34,2026-04-07
PROD000035,West,207,25,2026-04-07
PROD000135,Southeast,132,22,2026-04-07
PROD000062,Northeast,26,50,2026-04-07
PROD000073,Midwest,236,49,2026-04-07
PROD000230,Midwest,2,17,2026-04-07
PROD000171,Northeast,71,19,2026-04-07
PROD000049,Northeast,228,35,2026-04-07
PROD000185,Southeast,195,47,2026-04-07
PROD000009,Midwest,85,54,2026-04-07
PROD000027,West,125,44,2026-04-07
PROD000078,Northeast,45,16,2026-04-07
PROD000153,Midwest,92,59,2026-04-07
PROD000019,Northeast,136,24,2026-04-07
PROD000204,West,87,65,2026-04-07
PROD000012,Midwest,7,17,2026-04-07
PROD000147,Midwest,86,22,2026-04-07
PROD000087,Midwest,183,28,2026-04-07
PROD000133,Southeast,106,51,2026-04-07
PROD000202,West,123,39,2026-04-07
PROD000060,Southeast,35,58,2026-04-07
PROD000112,Midwest,10,56,2026-04-07
PROD000184,Northeast,156,34,2026-04-07
PROD000208,Northeast,110,16,2026-04-07
PROD000212,Midwest,22,60,2026-04-07
PROD000244,Midwest,190,21,2026-04-07
PROD000165,Southeast,166,16,2026-04-07
PROD000032,Southeast,226,34,2026-04-07
PROD000022,Southeast,131,31,2026-04-07
PROD000056,Southeast,130,27,2026-04-07
PROD000122,Southeast,19,44,2026-04-07
PROD000209,Midwest,147,44,2026-04-07
PROD000194,Midwest,168,51,2026-04-07
PROD000162,Southeast,37,54,2026-04-07
PROD000191,Midwest,64,25,2026-04-07
PROD000241,West,223,45,2026-04-07
PROD000161,Midwest,20,38,2026-04-07
PROD000044,Northeast,126,38,2026-04-07
PROD000247,Southeast,101,57,2026-04-08
PROD000198,Northeast,43,36,2026-04-08
PROD000046,West,22,33,2026-04-08
PROD000112,Midwest,108,65,2026-04-08
PROD000124,Northeast,54,48,2026-04-08
PROD000065,Midwest,217,36,2026-04-08
PROD000118,West,208,48,2026-04-08
PROD000028,Southeast,194,51,2026-04-08
PROD000040,Southeast,168,32,2026-04-08
PROD000248,Midwest,123,18,2026-04-08
PROD000021,Midwest,201,50,2026-04-08
PROD000229,Southeast,216,23,2026-04-08
PROD000224,West,171,25,2026-04-08
PROD000171,West,138,41,2026-04-08
PROD000140,Midwest,187,49,2026-04-08
PROD000025,West,197,61,2026-04-08
PROD000139,Northeast,229,29,2026-04-08
PROD000082,Northeast,48,48,2026-04-08
PROD000066,Southeast,37,30,2026-04-08
PROD000087,Southeast,188,24,2026-04-08
PROD000249,Northeast,128,29,2026-04-08
PROD000096,Northeast,99,54,2026-04-08
PROD000010,Northeast,148,26,2026-04-08
PROD000236,Midwest,205,19,2026-04-08
PROD000158,Northeast,37,66,2026-04-08
PROD000173,Southeast,73,34,2026-04-08
PROD000190,West,103,24,2026-04-08
PROD000114,West,144,21,2026-04-08
PROD000108,Southeast,155,69,2026-04-08
PROD000134,Midwest,124,16,2026-04-08
PROD000053,West,73,32,2026-04-08
PROD000049,Midwest,194,23,2026-04-08
PROD000011,Northeast,54,31,2026-04-08
PROD000019,Midwest,2,57,2026-04-08
PROD000033,Northeast,161,56,2026-04-08
PROD000016,Midwest,90,35,2026-04-08
PROD000241,Midwest,52,66,2026-04-08
PROD000209,Southeast,195,63,2026-04-08
PROD000067,Northeast,204,31,2026-04-08
PROD000188,West,28,28,2026-04-08
PROD000100,Northeast,154,66,2026-04-08
PROD000152,Southeast,147,25,2026-04-08
PROD000168,Northeast,174,44,2026-04-08
PROD000174,West,44,58,2026-04-08
PROD000189,West,233,63,2026-04-08
PROD000064,Midwest,84,26,2026-04-08
PROD000003,Southeast,159,66,2026-04-08
PROD000166,Southeast,172,45,2026-04-08
PROD000200,West,135,27,2026-04-08
PROD000211,Southeast,94,31,2026-04-08
PROD000133,West,55,17,2026-04-08
PROD000226,Midwest,22,22,2026-04-08
PROD000038,West,90,37,2026-04-08
PROD000121,Northeast,236,62,2026-04-08
PROD000099,West,91,51,2026-04-08
PROD000119,West,75,63,2026-04-08
PROD000192,Southeast,7,37,2026-04-08
PROD000078,Midwest,181,60,2026-04-08
PROD000085,Southeast,1,67,2026-04-08
PROD000036,Northeast,155,20,2026-04-08
PROD000056,Southeast,139,36,2026-04-08
PROD000208,Midwest,65,28,2026-04-08
PROD000204,Northeast,201,33,2026-04-08
PROD000239,Northeast,168,25,2026-04-08
PROD000201,West,6,38,2026-04-08
PROD000127,Midwest,95,37,2026-04-08
PROD000228,Southeast,113,38,2026-04-08
PROD000120,Northeast,189,38,2026-04-08
PROD000075,Midwest,145,28,2026-04-08
PROD000218,Southeast,164,55,2026-04-08
PROD000187,Midwest,238,47,2026-04-08
PROD000054,Northeast,124,37,2026-04-08
PROD000154,Northeast,82,18,2026-04-08
PROD000156,Midwest,212,24,2026-04-08
PROD000164,Midwest,164,37,2026-04-08
PROD000004,Northeast,31,47,2026-04-08
PROD000045,West,86,24,2026-04-08
PROD000073,West,171,20,2026-04-08
PROD000058,Northeast,114,22,2026-04-08
PROD000148,Southeast,203,66,2026-04-08
PROD000101,Southeast,159,27,2026-04-08
PROD000024,Northeast,181,62,2026-04-08
PROD000143,Northeast,145,24,2026-04-08
PROD000129,Midwest,111,15,2026-04-08
PROD000144,Southeast,104,46,2026-04-08
PROD000007,Midwest,8,47,2026-04-08
PROD000104,Midwest,41,67,2026-04-08
PROD000151,Northeast,162,40,2026-04-08
PROD000185,West,161,19,2026-04-08
PROD000083,Northeast,212,59,2026-04-08
PROD000207,West,176,64,2026-04-08
PROD000102,Southeast,132,67,2026-04-08
PROD000044,West,179,67,2026-04-08
PROD000147,Midwest,167,32,2026-04-08
PROD000055,Southeast,14,57,2026-04-08
PROD000162,Midwest,187,29,2026-04-08
PROD000091,Northeast,195,50,2026-04-08
PROD000234,West,63,15,2026-04-08
PROD000048,Northeast,39,58,2026-04-08
PROD000157,Midwest,50,59,2026-04-08
PROD000206,West,18,21,2026-04-08
PROD000135,Midwest,150,57,2026-04-08
PROD000116,West,166,21,2026-04-08
PROD000095,West,159,69,2026-04-08
PROD000225,Midwest,134,25,2026-04-08
PROD000032,Midwest,177,55,2026-04-08
PROD000022,West,186,28,2026-04-08
PROD000023,Midwest,43,34,2026-04-08
PROD000017,Southeast,62,51,2026-04-08
PROD000180,West,212,15,2026-04-08
PROD000072,Northeast,77,66,2026-04-08
PROD000175,Midwest,203,58,2026-04-08
PROD000057,Midwest,97,42,2026-04-08
PROD000062,Southeast,52,58,2026-04-08
PROD000223,Southeast,106,17,2026-04-08
PROD000014,Northeast,101,47,2026-04-08
PROD000061,West,187,47,2026-04-08
PROD000029,Midwest,153,64,2026-04-08
PROD000037,West,97,30,2026-04-08
PROD000230,Southeast,232,37,2026-04-08
PROD000204,West,62,33,2026-04-09
PROD000079,Northeast,60,58,2026-04-09
PROD000088,West,91,23,2026-04-09
PROD000165,Northeast,181,52,2026-04-09
PROD000061,West,98,29,2026-04-09
PROD000117,Northeast,118,18,2026-04-09
PROD000102,West,9,49,2026-04-09
PROD000200,Northeast,176,19,2026-04-09
PROD000101,Northeast,143,50,2026-04-09
PROD000017,Southeast,125,46,2026-04-09
PROD000026,Southeast,211,60,2026-04-09
PROD000130,Northeast,81,56,2026-04-09
PROD000060,Midwest,170,32,2026-04-09
PROD000068,Northeast,186,50,2026-04-09
PROD000025,Northeast,156,20,2026-04-09
PROD000246,West,41,23,2026-04-09
PROD000184,Northeast,239,17,2026-04-09
PROD000030,Southeast,72,16,2026-04-09
PROD000206,Northeast,204,40,2026-04-09
PROD000066,West,62,32,2026-04-09
PROD000091,Northeast,131,24,2026-04-09
PROD000023,Southeast,72,58,2026-04-09
PROD000043,Midwest,57,43,2026-04-09
PROD000128,Midwest,76,53,2026-04-09
PROD000021,Northeast,177,52,2026-04-09
PROD000161,Midwest,29,46,2026-04-09
PROD000213,Southeast,9,50,2026-04-09
PROD000027,Northeast,185,49,2026-04-09
PROD000073,Midwest,113,20,2026-04-09
PROD000193,West,221,19,2026-04-09
PROD000232,Southeast,199,17,2026-04-09
PROD000024,Midwest,43,55,2026-04-09
PROD000197,Northeast,35,19,2026-04-09
PROD000105,Northeast,216,35,2026-04-09
PROD000159,West,42,51,2026-04-09
PROD000227,West,71,67,2026-04-09
PROD000070,Midwest,32,49,2026-04-09
PROD000012,West,5,46,2026-04-09
PROD000107,Northeast,48,15,2026-04-09
PROD000090,Northeast,8,37,2026-04-09
PROD000171,Midwest,96,23,2026-04-09
PROD000202,Southeast,104,32,2026-04-09
PROD000162,Southeast,18,22,2026-04-09
PROD000103,West,207,16,2026-04-09
PROD000154,Midwest,78,48,2026-04-09
PROD000238,West,178,59,2026-04-09
PROD000181,Southeast,186,18,2026-04-09
PROD000082,Northeast,175,65,2026-04-09
PROD000015,Northeast,154,67,2026-04-09
PROD000005,Midwest,127,57,2026-04-09
PROD000196,Northeast,10,64,2026-04-09
PROD000224,West,170,49,2026-04-09
PROD000062,Southeast,188,38,2026-04-09
PROD000191,West,198,62,2026-04-09
PROD000122,West,169,25,2026-04-09
PROD000067,Midwest,103,63,2026-04-09
PROD000078,Southeast,138,69,2026-04-09
PROD000247,West,183,28,2026-04-09
PROD000230,West,221,27,2026-04-09
PROD000143,Midwest,26,36,2026-04-09
PROD000187,Midwest,154,47,2026-04-09
PROD000248,Northeast,2,53,2026-04-09
PROD000080,West,38,35,2026-04-09
PROD000211,Midwest,207,52,2026-04-09
PROD000006,Midwest,98,51,2026-04-09
PROD000093,West,143,26,2026-04-09
PROD000032,Northeast,114,50,2026-04-09
PROD000038,Midwest,56,66,2026-04-09
PROD000167,Southeast,75,31,2026-04-09
PROD000149,Southeast,203,36,2026-04-09
PROD000001,West,179,15,2026-04-09
PROD000034,West,150,63,2026-04-09
PROD000244,West,115,18,2026-04-09
PROD000207,Midwest,44,35,2026-04-09
PROD000142,Midwest,55,43,2026-04-09
PROD000228,West,111,23,2026-04-09
PROD000033,Midwest,54,67,2026-04-09
PROD000056,Midwest,94,54,2026-04-09
PROD000136,Midwest,21,43,2026-04-09
