order_id,customer_id,order_date,order_status,payment_method
10619,3812,2025-04-09,Delivered,Debit Card
10620,994,2025-02-05,Delivered,Credit Card
10621,2283,2024-12-28,Delivered,Debit Card
10622,3765,2024-12-12,Delivered,Debit Card
10623,3504,2024-02-26,Delivered,Debit Card
10624,400,2025-09-25,Delivered,PayPal
10625,235,2025-11-28,Delivered,Credit Card
10626,356,2024-06-28,Delivered,Credit Card
10627,2522,2024-08-17,Delivered,Credit Card
10628,4570,2025-04-05,Delivered,Credit Card
10629,369,2024-01-02,Delivered,Credit Card
10630,3506,2024-03-15,Delivered,Credit Card
10631,3668,2025-10-20,Delivered,Credit Card
10632,4819,2024-05-05,Cancelled,Credit Card
10633,2905,2025-02-25,Delivered,Wallet
10634,4775,2025-10-06,Delivered,Credit Card
10635,2257,2025-06-19,Delivered,Credit Card
10636,1327,2024-07-17,Delivered,PayPal
10637,4865,2024-04-21,Delivered,Credit Card
10638,2607,2025-06-08,Cancelled,Debit Card
10639,1631,2024-10-22,Delivered,PayPal
10640,3216,2025-12-07,Delivered,Debit Card
10641,2115,2025-04-15,Delivered,Credit Card
10642,3738,2024-01-09,Delivered,Credit Card
10643,3688,2024-07-02,Delivered,Wallet
10644,94,2025-06-27,Delivered,PayPal
10645,2626,2025-05-27,Delivered,PayPal
10646,4274,2025-06-25,Delivered,Credit Card
10647,3293,2024-06-19,Delivered,Credit Card
10648,3602,2024-06-30,Delivered,Debit Card
10649,4882,2024-06-01,Delivered,Credit Card
10650,1719,2025-05-22,Delivered,Wallet
10651,3479,2024-01-09,Delivered,Wallet
10652,148,2025-08-17,Delivered,Credit Card
10653,754,2024-07-24,Delivered,Credit Card
10654,3490,2024-12-22,Delivered,Credit Card
10655,1047,2024-06-29,Delivered,Debit Card
10656,3936,2024-11-06,Delivered,Credit Card
10657,4350,2025-07-11,Delivered,Debit Card
10658,4470,2024-05-24,Delivered,Debit Card
10659,240,2025-02-19,Delivered,Credit Card
10660,1628,2024-02-11,Delivered,Credit Card
10661,2546,2024-05-09,Delivered,Credit Card
10662,80,2025-05-14,Delivered,Debit Card
10663,4530,2025-02-18,Delivered,Wallet
10664,4827,2025-03-22,Delivered,Credit Card
10665,3882,2024-06-13,Delivered,PayPal
10666,1390,2024-05-30,Delivered,Credit Card
10667,579,2024-11-06,Delivered,PayPal
10668,4134,2024-04-04,Delivered,Credit Card
10669,3703,2025-10-10,Delivered,Credit Card
10670,4729,2024-07-14,Delivered,Credit Card
10671,1911,2025-06-09,Delivered,PayPal
10672,843,2024-04-24,Delivered,Credit Card
10673,4507,2025-04-20,Delivered,Credit Card
10674,539,2024-05-28,Delivered,Debit Card
10675,2864,2024-07-24,Delivered,Debit Card
10676,2358,2024-10-27,Delivered,Credit Card
10677,2744,2024-03-31,Delivered,Credit Card
10678,2013,2024-03-31,Delivered,Debit Card
10679,44,2025-07-03,Delivered,Credit Card
10680,3109,2024-09-09,Delivered,Credit Card
10681,1249,2025-02-18,Delivered,Credit Card
10682,587,2025-04-16,Delivered,Debit Card
10683,2064,2025-03-30,Delivered,Wallet
10684,1454,2025-04-03,Delivered,PayPal
10685,3620,2025-12-12,Delivered,PayPal
10686,1811,2025-04-05,Delivered,Debit Card
10687,2601,2024-09-11,Delivered,Credit Card
10688,2426,2024-07-26,Delivered,Wallet
10689,4263,2025-08-07,Delivered,Credit Card
10690,515,2024-11-03,Delivered,PayPal
10691,172,2025-02-12,Delivered,Credit Card
10692,4335,2025-08-17,Cancelled,Debit Card
10693,1615,2024-06-20,Cancelled,Wallet
10694,3588,2024-06-11,Delivered,PayPal
10695,2988,2024-02-08,Delivered,PayPal
10696,3818,2024-02-22,Delivered,PayPal
10697,3294,2025-03-25,Delivered,Debit Card
10698,1222,2025-01-02,Delivered,Credit Card
10699,2513,2024-08-05,Delivered,Debit Card
10700,1531,2024-06-03,Delivered,Credit Card
10701,1995,2025-05-22,Delivered,Debit Card
10702,2725,2024-03-03,Cancelled,Credit Card
10703,358,2025-05-26,Cancelled,PayPal
10704,156,2025-10-22,Delivered,PayPal
10705,3482,2024-11-28,Delivered,Credit Card
10706,443,2024-12-27,Delivered,Debit Card
10707,4519,2025-01-26,Delivered,PayPal
10708,3213,2024-03-10,Delivered,PayPal
10709,4045,2025-04-02,Delivered,Credit Card
10710,2357,2024-09-23,Delivered,Debit Card
10711,3507,2024-12-08,Delivered,Credit Card
10712,930,2024-01-17,Cancelled,PayPal
10713,3171,2025-10-02,Delivered,PayPal
10714,1554,2024-08-31,Delivered,Credit Card
10715,3861,2024-02-25,Delivered,Credit Card
10716,1836,2025-07-24,Delivered,Credit Card
10717,3884,2025-12-16,Delivered,Credit Card
10718,4471,2025-01-14,Delivered,Credit Card
10719,35,2024-01-25,Delivered,PayPal
10720,313,2025-12-24,Delivered,Credit Card
10721,1790,2024-05-31,Delivered,Debit Card
10722,2735,2024-06-24,Delivered,PayPal
10723,4341,2025-06-01,Cancelled,Debit Card
10724,2198,2024-08-30,Delivered,Credit Card
10725,4254,2024-03-03,Delivered,PayPal
10726,3648,2025-05-13,Delivered,Debit Card
10727,3550,2024-07-10,Delivered,Credit Card
10728,4550,2025-09-20,Cancelled,Credit Card
10729,1546,2024-04-22,Delivered,PayPal
10730,3349,2025-10-23,Delivered,Credit Card
10731,3990,2025-06-12,Delivered,Credit Card
10732,4842,2024-06-23,Delivered,Credit Card
10733,1158,2025-02-26,Delivered,Wallet
10734,3935,2025-11-16,Delivered,Debit Card
10735,1121,2024-02-17,Delivered,PayPal
10736,4811,2025-08-21,Delivered,Credit Card
10737,2679,2024-12-01,Delivered,PayPal
10738,4376,2025-11-23,Delivered,Credit Card
10739,2857,2024-06-01,Delivered,Wallet
10740,378,2025-06-09,Delivered,Debit Card
10741,1757,2025-12-07,Cancelled,Debit Card
10742,3046,2024-09-07,Delivered,Wallet
10743,3019,2024-03-19,Delivered,Wallet
10744,2751,2024-10-13,Delivered,Credit Card
10745,3546,2025-03-12,Delivered,Credit Card
10746,2887,2025-04-04,Delivered,Debit Card
10747,902,2024-12-17,Delivered,Credit Card
10748,392,2025-11-11,Cancelled,Credit Card
10749,1444,2025-02-26,Delivered,Credit Card
10750,690,2025-04-12,Delivered,Debit Card
10751,3500,2025-11-29,Delivered,Debit Card
10752,4886,2025-11-16,Delivered,Credit Card
10753,4637,2024-09-06,Cancelled,Debit Card
10754,2832,2024-07-27,Delivered,Credit Card
10755,4423,2025-06-30,Delivered,Wallet
10756,3290,2025-01-18,Delivered,Credit Card
10757,649,2024-11-22,Delivered,PayPal
10758,2932,2025-05-24,Delivered,Wallet
10759,2849,2025-04-27,Delivered,Debit Card
10760,2751,2025-10-29,Delivered,Debit Card
10761,4001,2024-09-23,Delivered,Credit Card
10762,4932,2025-07-04,Delivered,Credit Card
10763,1187,2024-06-14,Delivered,Credit Card
10764,87,2025-11-15,Delivered,Debit Card
10765,3216,2024-03-02,Cancelled,Wallet
10766,553,2025-07-01,Delivered,Credit Card
10767,2139,2024-03-15,Cancelled,Debit Card
10768,4662,2025-10-04,Delivered,PayPal
10769,3314,2025-12-01,Delivered,Credit Card
10770,4689,2025-08-20,Delivered,Debit Card
10771,161,2025-07-29,Delivered,Debit Card
10772,3533,2024-12-15,Cancelled,Debit Card
10773,1565,2024-06-27,Delivered,Credit Card
10774,372,2025-12-20,Delivered,Debit Card
10775,1537,2025-01-21,Delivered,Debit Card
10776,4668,2025-08-19,Delivered,Credit Card
10777,2094,2025-06-05,Delivered,Debit Card
10778,4589,2025-05-26,Cancelled,Debit Card
10779,573,2024-09-14,Delivered,Debit Card
10780,3282,2024-11-07,Delivered,Debit Card
10781,2184,2024-11-17,Delivered,Credit Card
10782,1498,2025-03-15,Delivered,PayPal
10783,2708,2025-06-08,Delivered,Credit Card
10784,3071,2024-05-25,Delivered,Debit Card
10785,134,2024-06-15,Delivered,Credit Card
10786,3270,2024-02-05,Delivered,Debit Card
10787,1505,2025-01-19,Delivered,PayPal
10788,4019,2025-05-03,Delivered,Debit Card
10789,887,2024-06-02,Delivered,Credit Card
10790,1430,2025-06-03,Delivered,Debit Card
10791,4861,2024-01-03,Cancelled,Credit Card
10792,1236,2025-09-24,Delivered,PayPal
10793,652,2025-05-18,Cancelled,Wallet
10794,2753,2025-05-13,Delivered,Debit Card
10795,3138,2025-05-31,Delivered,Credit Card
10796,2834,2024-09-18,Delivered,Credit Card
10797,2010,2025-12-27,Delivered,Credit Card
10798,537,2025-06-28,Delivered,Debit Card
10799,1437,2024-05-12,Delivered,PayPal
10800,283,2025-11-04,Delivered,Debit Card
10801,4271,2025-06-23,Delivered,Wallet
10802,1299,2024-08-14,Delivered,Credit Card
10803,3321,2025-11-23,Delivered,Credit Card
10804,1302,2024-06-30,Delivered,Debit Card
10805,3102,2025-04-15,Delivered,Credit Card
10806,457,2025-05-04,Delivered,Credit Card
10807,469,2025-12-04,Delivered,Credit Card
10808,1581,2025-02-20,Delivered,Debit Card
10809,1295,2025-12-26,Delivered,Credit Card
10810,1611,2024-07-26,Delivered,Wallet
10811,1383,2025-08-08,Delivered,PayPal
10812,3471,2024-06-28,Delivered,PayPal
10813,2172,2025-12-30,Delivered,Credit Card
10814,771,2025-07-11,Delivered,Credit Card
10815,4608,2025-04-01,Delivered,Debit Card
10816,3176,2024-02-18,Delivered,Credit Card
10817,2019,2024-12-28,Delivered,Credit Card
10818,2548,2024-04-15,Delivered,Credit Card
10819,1641,2025-10-31,Delivered,Debit Card
10820,1965,2024-10-03,Delivered,Debit Card
10821,355,2025-08-29,Delivered,Debit Card
10822,4156,2025-10-23,Cancelled,Debit Card
10823,1925,2024-03-21,Delivered,Credit Card
10824,3482,2025-07-08,Delivered,Credit Card
10825,262,2024-08-08,Delivered,Credit Card
10826,459,2024-03-20,Delivered,Debit Card
10827,1827,2024-07-09,Delivered,Credit Card
10828,191,2025-02-05,Delivered,PayPal
10829,4839,2025-09-16,Delivered,Credit Card
10830,196,2025-05-19,Delivered,Credit Card
10831,2781,2024-06-19,Delivered,Debit Card
10832,1755,2024-08-04,Delivered,Credit Card
10833,1045,2024-08-09,Delivered,Credit Card
10834,703,2025-06-21,Delivered,Credit Card
10835,1497,2025-01-13,Delivered,Debit Card
10836,256,2024-01-18,Delivered,Credit Card
10837,2856,2024-02-25,Delivered,Credit Card
10838,1174,2024-02-25,Delivered,Credit Card
10839,97,2025-12-02,Delivered,PayPal
10840,577,2025-01-03,Delivered,PayPal
10841,4498,2024-12-24,Delivered,Credit Card
10842,1199,2025-07-09,Delivered,Wallet
10843,2891,2024-05-19,Cancelled,Credit Card
10844,2049,2024-01-24,Delivered,PayPal
10845,2462,2024-07-16,Delivered,Wallet
10846,4271,2024-06-01,Delivered,Debit Card
10847,3582,2025-08-05,Delivered,Credit Card
10848,2756,2025-08-20,Delivered,Wallet
10849,1002,2025-04-07,Delivered,Credit Card
10850,4250,2025-10-26,Delivered,Credit Card
10851,109,2024-12-05,Delivered,PayPal
10852,2788,2024-06-24,Delivered,Credit Card
10853,3077,2024-08-30,Delivered,Debit Card
10854,4730,2024-04-13,Delivered,Debit Card
10855,801,2025-10-19,Delivered,Wallet
10856,1445,2025-03-17,Delivered,Debit Card
10857,62,2025-07-17,Delivered,PayPal
10858,1236,2024-07-24,Delivered,Credit Card
10859,4645,2025-06-08,Delivered,Debit Card
10860,43,2024-08-29,Delivered,Debit Card
10861,3943,2024-11-21,Delivered,Credit Card
10862,4675,2025-04-20,Delivered,Credit Card
10863,572,2025-12-17,Delivered,Credit Card
10864,1803,2025-02-11,Delivered,Credit Card
10865,4482,2025-06-02,Delivered,Debit Card
10866,3601,2025-03-10,Delivered,Credit Card
10867,338,2024-11-05,Delivered,PayPal
10868,4329,2025-11-11,Delivered,PayPal
10869,4015,2025-12-02,Delivered,Debit Card
10870,1559,2024-08-14,Delivered,PayPal
10871,2073,2025-10-15,Delivered,Debit Card
10872,1525,2024-11-25,Delivered,Wallet
10873,2591,2025-06-24,Delivered,PayPal
10874,3898,2025-01-12,Delivered,Credit Card
10875,3342,2025-07-13,Delivered,PayPal
10876,4843,2025-09-28,Delivered,Debit Card
10877,494,2024-11-05,Delivered,PayPal
10878,4621,2025-05-26,Delivered,Credit Card
10879,4539,2025-01-05,Delivered,Debit Card
10880,1911,2025-08-06,Delivered,PayPal
10881,719,2024-05-19,Delivered,Wallet
10882,1129,2025-06-16,Delivered,Credit Card
10883,4708,2025-03-10,Delivered,Debit Card
10884,48,2024-11-25,Delivered,Credit Card
10885,458,2024-09-27,Delivered,Debit Card
10886,362,2025-05-27,Delivered,Credit Card
10887,861,2024-09-10,Delivered,Wallet
10888,3947,2024-01-25,Delivered,Debit Card
10889,288,2025-11-23,Delivered,Credit Card
10890,4824,2024-11-22,Delivered,Credit Card
10891,1989,2024-04-30,Delivered,Debit Card
10892,2659,2024-06-13,Delivered,Debit Card
10893,2955,2025-08-28,Delivered,Debit Card
10894,4056,2024-08-30,Delivered,Debit Card
10895,3126,2024-07-24,Delivered,Debit Card
10896,305,2024-12-21,Delivered,Credit Card
10897,4143,2024-01-21,Cancelled,Credit Card
10898,441,2025-02-12,Delivered,Credit Card
10899,2642,2024-01-30,Delivered,Credit Card
10900,4333,2025-09-01,Delivered,PayPal
10901,2551,2024-11-09,Delivered,Credit Card
10902,2097,2024-06-08,Delivered,Debit Card
10903,1631,2024-11-27,Cancelled,Credit Card
10904,3927,2024-05-08,Delivered,Credit Card
10905,3256,2024-08-21,Delivered,Credit Card
10906,4055,2024-04-05,Delivered,Credit Card
10907,4543,2025-05-03,Delivered,Credit Card
10908,2961,2025-12-13,Cancelled,PayPal
10909,1777,2024-12-20,Delivered,Credit Card
10910,2967,2024-03-12,Delivered,Debit Card
10911,1782,2024-02-24,Delivered,Wallet
10912,1028,2025-08-30,Delivered,Credit Card
10913,1717,2024-09-11,Delivered,Debit Card
10914,2396,2024-08-04,Delivered,PayPal
10915,1138,2024-03-15,Delivered,Credit Card
10916,1577,2025-04-29,Delivered,Credit Card
10917,2834,2024-02-15,Delivered,PayPal
10918,675,2025-10-22,Delivered,Credit Card
10919,528,2024-06-01,Delivered,Credit Card
10920,3872,2024-02-20,Delivered,Credit Card
10921,4174,2025-05-26,Delivered,Credit Card
10922,1568,2024-09-15,Delivered,PayPal
10923,689,2025-05-23,Delivered,PayPal
10924,2307,2024-01-30,Cancelled,PayPal
10925,870,2025-09-20,Delivered,Credit Card
10926,4385,2024-08-14,Delivered,Wallet
10927,343,2025-07-06,Delivered,Debit Card
10928,2518,2025-11-14,Delivered,Debit Card
10929,1907,2025-01-25,Delivered,PayPal
10930,2333,2024-08-31,Delivered,PayPal
10931,3789,2024-08-16,Delivered,Credit Card
10932,1310,2025-05-16,Delivered,Debit Card
10933,4551,2024-01-05,Delivered,Debit Card
10934,4891,2024-04-17,Delivered,Credit Card
10935,2172,2025-04-17,Delivered,Credit Card
10936,1929,2024-01-19,Delivered,Debit Card
10937,1176,2024-07-30,Delivered,Debit Card
10938,4069,2025-04-17,Delivered,Debit Card
10939,3629,2024-07-01,Delivered,PayPal
10940,2250,2025-11-10,Delivered,Debit Card
10941,3441,2025-12-12,Delivered,Credit Card
10942,1840,2024-01-25,Delivered,Debit Card
10943,3409,2024-05-07,Delivered,Credit Card
10944,4101,2025-10-24,Delivered,PayPal
10945,2218,2024-01-24,Delivered,Credit Card
10946,3332,2024-12-21,Delivered,PayPal
10947,2827,2025-11-24,Delivered,Credit Card
10948,363,2025-03-05,Delivered,Debit Card
10949,310,2024-08-11,Delivered,Credit Card
10950,1317,2024-01-05,Delivered,Credit Card
10951,1251,2024-10-14,Delivered,Debit Card
10952,950,2025-01-30,Delivered,Credit Card
10953,4635,2024-02-29,Delivered,Credit Card
10954,3030,2025-01-20,Delivered,Debit Card
10955,209,2024-10-21,Delivered,Credit Card
10956,4518,2024-08-25,Delivered,Credit Card
10957,1508,2025-12-10,Delivered,Credit Card
10958,4941,2025-10-14,Delivered,Credit Card
10959,1134,2025-05-21,Cancelled,Credit Card
10960,422,2025-03-07,Delivered,Credit Card
10961,652,2024-12-11,Delivered,Debit Card
10962,1931,2024-02-21,Delivered,Debit Card
10963,4622,2024-08-12,Cancelled,Credit Card
10964,2762,2024-01-08,Delivered,Debit Card
10965,630,2024-09-24,Delivered,Credit Card
10966,1590,2024-12-11,Delivered,Credit Card
10967,2447,2025-03-22,Delivered,Debit Card
10968,2722,2024-09-16,Delivered,Debit Card
10969,4198,2024-07-04,Delivered,Credit Card
10970,229,2025-06-02,Delivered,Credit Card
10971,20,2024-04-20,Delivered,Debit Card
10972,3603,2024-04-01,Cancelled,Credit Card
10973,543,2025-05-23,Cancelled,Debit Card
10974,3416,2025-03-03,Delivered,PayPal
10975,1710,2025-09-26,Delivered,Credit Card
10976,1941,2025-06-23,Delivered,PayPal
10977,738,2025-10-20,Delivered,PayPal
10978,3870,2025-04-30,Cancelled,Wallet
10979,914,2025-09-06,Delivered,Credit Card
10980,41,2024-05-03,Delivered,PayPal
10981,2956,2025-01-22,Delivered,Credit Card
10982,759,2025-11-20,Delivered,Credit Card
10983,854,2025-07-29,Delivered,Credit Card
10984,1092,2024-10-21,Delivered,Credit Card
10985,3195,2025-11-07,Delivered,Credit Card
10986,3761,2024-08-16,Delivered,Credit Card
10987,4578,2024-01-18,Delivered,Debit Card
10988,4911,2025-08-04,Delivered,Debit Card
10989,1148,2024-10-27,Delivered,Debit Card
10990,1077,2024-01-26,Delivered,Debit Card
10991,1062,2024-05-29,Delivered,Credit Card
10992,936,2024-02-22,Delivered,Debit Card
10993,57,2025-12-28,Delivered,Debit Card
10994,2939,2025-09-10,Delivered,Credit Card
10995,74,2025-11-09,Delivered,Wallet
10996,193,2024-05-12,Delivered,Debit Card
10997,1984,2025-08-08,Delivered,Debit Card
10998,4052,2025-02-15,Delivered,Debit Card
10999,2446,2024-08-03,Delivered,Debit Card
11000,1988,2025-05-03,Delivered,Debit Card
11001,915,2025-11-26,Delivered,PayPal
11002,3401,2024-12-02,Delivered,Credit Card
11003,1615,2024-01-22,Delivered,Credit Card
11004,4983,2025-09-06,Delivered,Credit Card
11005,702,2024-05-17,Delivered,Wallet
11006,3928,2024-05-13,Delivered,Credit Card
11007,3407,2025-03-26,Delivered,Credit Card
11008,1829,2025-08-06,Delivered,Credit Card
11009,1965,2025-08-01,Delivered,Debit Card
11010,4810,2025-09-25,Delivered,Wallet
11011,3672,2025-10-07,Delivered,Debit Card
11012,216,2024-04-03,Cancelled,Credit Card
11013,2752,2024-08-07,Delivered,PayPal
11014,3701,2025-06-09,Cancelled,Wallet
11015,1887,2024-10-12,Delivered,Debit Card
11016,3453,2025-06-06,Delivered,Debit Card
11017,3132,2024-11-28,Delivered,Debit Card
11018,1641,2024-11-25,Cancelled,PayPal
11019,36,2024-01-20,Delivered,PayPal
11020,176,2025-03-20,Delivered,Debit Card
11021,3452,2025-09-22,Delivered,Debit Card
11022,3877,2025-08-20,Delivered,Credit Card
11023,1856,2024-09-03,Delivered,Credit Card
11024,2380,2025-05-09,Delivered,Credit Card
11025,2568,2024-05-25,Delivered,PayPal
11026,4416,2025-04-07,Delivered,Wallet
11027,2618,2024-10-25,Cancelled,Credit Card
11028,2855,2025-11-07,Delivered,Credit Card
11029,2793,2025-06-02,Delivered,Debit Card
11030,651,2024-02-23,Delivered,Credit Card
11031,3512,2025-09-27,Delivered,Credit Card
11032,4540,2025-06-12,Delivered,PayPal
11033,554,2024-06-06,Delivered,Credit Card
11034,357,2024-07-25,Delivered,Debit Card
11035,2445,2024-05-06,Delivered,Debit Card
11036,3825,2024-08-14,Delivered,Debit Card
11037,416,2025-11-19,Delivered,Credit Card
11038,3718,2025-10-20,Delivered,Credit Card
11039,1171,2025-02-06,Delivered,Credit Card
11040,918,2024-09-21,Delivered,Debit Card
11041,947,2024-09-24,Cancelled,Credit Card
11042,2631,2025-11-29,Delivered,Debit Card
11043,2994,2024-05-25,Delivered,Debit Card
11044,2309,2025-07-06,Cancelled,PayPal
11045,3031,2025-12-27,Delivered,PayPal
11046,4026,2025-09-16,Cancelled,Credit Card
11047,4155,2025-06-09,Delivered,Credit Card
11048,3646,2025-10-18,Delivered,Credit Card
11049,2610,2024-06-08,Delivered,PayPal
11050,1095,2025-12-19,Delivered,Debit Card
11051,3724,2024-03-07,Delivered,Credit Card
11052,3366,2024-01-11,Delivered,Debit Card
11053,4446,2024-05-25,Delivered,Credit Card
11054,3562,2025-03-20,Delivered,Debit Card
11055,668,2024-06-29,Delivered,Credit Card
11056,2849,2025-04-07,Cancelled,Credit Card
11057,3605,2024-03-22,Delivered,PayPal
11058,4987,2025-05-23,Delivered,Debit Card
11059,1640,2024-06-16,Delivered,Debit Card
11060,4301,2025-01-17,Delivered,Debit Card
11061,1391,2024-03-26,Delivered,Credit Card
11062,1885,2025-12-09,Delivered,Credit Card
11063,4815,2024-10-02,Delivered,Debit Card
11064,822,2025-03-17,Delivered,Credit Card
11065,1033,2024-12-20,Delivered,Debit Card
11066,4177,2025-03-10,Delivered,Debit Card
11067,4573,2024-11-28,Delivered,Credit Card
11068,524,2024-02-23,Delivered,Credit Card
11069,4119,2025-08-28,Delivered,Debit Card
11070,2946,2025-04-14,Delivered,Credit Card
11071,4394,2024-07-04,Delivered,PayPal
11072,2485,2024-03-02,Cancelled,Credit Card
11073,2930,2025-10-09,Delivered,Credit Card
11074,1161,2024-08-30,Delivered,PayPal
11075,2924,2025-10-24,Delivered,Credit Card
11076,2093,2025-07-13,Delivered,Debit Card
11077,2013,2025-12-01,Delivered,Credit Card
11078,1400,2025-04-26,Delivered,Credit Card
11079,2005,2024-05-12,Delivered,Debit Card
11080,841,2024-01-26,Delivered,Debit Card
11081,4254,2024-06-28,Delivered,Credit Card
11082,2025,2024-11-16,Delivered,PayPal
11083,1939,2025-03-31,Delivered,Credit Card
11084,4898,2025-10-15,Delivered,PayPal
11085,2434,2024-04-12,Delivered,Debit Card
11086,3513,2025-04-08,Delivered,Wallet
11087,4982,2024-03-03,Delivered,PayPal
11088,4312,2024-12-17,Delivered,PayPal
11089,1772,2024-02-23,Cancelled,Wallet
11090,2663,2024-09-29,Delivered,PayPal
11091,4113,2025-03-18,Delivered,PayPal
11092,2502,2025-06-23,Delivered,Credit Card
11093,1386,2025-08-10,Delivered,PayPal
11094,2644,2025-01-17,Delivered,Debit Card
11095,126,2024-07-07,Cancelled,Wallet
11096,4405,2025-10-28,Delivered,PayPal
11097,2968,2025-11-12,Delivered,Credit Card
11098,1280,2025-12-07,Delivered,Credit Card
11099,2397,2025-08-01,Delivered,Credit Card
11100,158,2025-07-21,Delivered,Debit Card
11101,3934,2024-02-26,Delivered,Debit Card
11102,2655,2025-02-21,Delivered,Credit Card
11103,21,2024-10-24,Delivered,Credit Card
11104,2299,2024-07-08,Delivered,Credit Card
11105,353,2024-02-19,Cancelled,PayPal
11106,1936,2024-06-04,Delivered,Credit Card
11107,4299,2025-10-30,Delivered,Credit Card
11108,3270,2025-10-25,Delivered,Debit Card
11109,2405,2025-06-26,Delivered,Credit Card
11110,2559,2024-03-15,Delivered,Debit Card
11111,2532,2025-05-16,Delivered,PayPal
11112,487,2024-04-02,Delivered,Credit Card
11113,1126,2025-05-13,Delivered,PayPal
11114,4083,2024-01-25,Delivered,Debit Card
11115,4630,2024-07-27,Delivered,Credit Card
11116,729,2024-03-30,Delivered,Credit Card
11117,4573,2025-11-12,Delivered,Credit Card
11118,152,2025-02-19,Delivered,Credit Card
11119,2584,2025-11-04,Delivered,Credit Card
11120,4138,2024-01-15,Delivered,Wallet
11121,1090,2025-06-23,Delivered,Credit Card
11122,4745,2024-12-16,Delivered,Wallet
11123,4914,2024-12-08,Delivered,Debit Card
11124,2123,2025-09-29,Delivered,Debit Card
11125,4463,2024-02-04,Delivered,Debit Card
11126,397,2025-11-20,Delivered,PayPal
11127,2608,2024-01-21,Delivered,Wallet
11128,1463,2024-09-21,Cancelled,Credit Card
11129,3132,2024-04-10,Delivered,Credit Card
11130,1254,2025-01-16,Delivered,Credit Card
11131,2199,2025-03-10,Delivered,Credit Card
11132,3659,2025-04-13,Delivered,Credit Card
11133,1031,2025-08-05,Delivered,Debit Card
11134,4211,2025-07-02,Delivered,Credit Card
11135,3408,2025-11-23,Delivered,PayPal
11136,1254,2024-11-24,Cancelled,PayPal
11137,3346,2024-05-08,Delivered,Credit Card
11138,1590,2024-04-23,Delivered,Credit Card
11139,2737,2024-07-20,Delivered,Debit Card
11140,3052,2025-03-16,Delivered,Credit Card
11141,4073,2024-02-09,Delivered,Credit Card
11142,1743,2025-11-28,Delivered,Credit Card
11143,2260,2025-12-23,Delivered,Credit Card
11144,2213,2024-04-30,Delivered,Debit Card
11145,4305,2025-07-24,Delivered,Credit Card
11146,4209,2025-03-11,Delivered,Credit Card
11147,1086,2024-12-16,Delivered,Debit Card
11148,527,2025-06-20,Delivered,Debit Card
11149,4810,2025-02-24,Delivered,Credit Card
11150,836,2024-08-24,Delivered,Credit Card
11151,1026,2025-02-14,Delivered,Credit Card
11152,594,2024-04-09,Delivered,Debit Card
11153,801,2024-07-04,Delivered,Credit Card
11154,317,2025-12-11,Delivered,PayPal
11155,3017,2024-05-15,Cancelled,Credit Card
11156,2550,2025-03-12,Delivered,PayPal
11157,466,2024-08-04,Delivered,Credit Card
11158,3261,2024-12-05,Delivered,Credit Card
11159,840,2024-06-29,Delivered,PayPal
11160,2691,2025-02-19,Delivered,PayPal
11161,3646,2025-02-10,Delivered,Debit Card
11162,2130,2025-03-26,Delivered,Credit Card
11163,1541,2024-08-12,Delivered,Debit Card
11164,4482,2025-02-26,Delivered,PayPal
11165,4001,2025-06-16,Delivered,Credit Card
11166,4222,2025-06-09,Delivered,Credit Card
11167,778,2025-02-18,Delivered,Debit Card
11168,1366,2024-08-06,Delivered,PayPal
11169,1927,2025-01-23,Cancelled,Debit Card
11170,842,2025-01-26,Delivered,Credit Card
11171,1932,2025-11-25,Delivered,PayPal
11172,1239,2024-10-02,Delivered,PayPal
11173,2402,2024-08-23,Delivered,Debit Card
11174,3537,2025-07-01,Delivered,Credit Card
11175,2052,2025-04-08,Delivered,Credit Card
11176,3611,2024-11-07,Delivered,Debit Card
11177,1934,2024-01-01,Delivered,PayPal
11178,2472,2025-05-29,Delivered,Debit Card
11179,1643,2025-06-21,Delivered,Credit Card
11180,424,2025-11-10,Delivered,PayPal
11181,76,2025-01-01,Delivered,Credit Card
11182,917,2025-01-11,Delivered,Wallet
11183,3083,2024-06-01,Delivered,Debit Card
11184,499,2024-12-01,Delivered,Debit Card
11185,2368,2024-01-02,Delivered,Credit Card
11186,664,2024-12-31,Delivered,Credit Card
11187,1867,2025-05-31,Delivered,Wallet
11188,1353,2025-07-27,Delivered,Debit Card
11189,1058,2025-04-28,Delivered,Debit Card
11190,2577,2025-08-10,Delivered,Debit Card
11191,4457,2025-04-30,Delivered,Credit Card
11192,3265,2025-07-23,Delivered,PayPal
11193,1190,2024-11-15,Delivered,Credit Card
11194,4246,2025-03-15,Delivered,Credit Card
11195,4605,2025-04-11,Delivered,Credit Card
11196,3784,2025-02-21,Delivered,Debit Card
11197,1087,2025-02-21,Delivered,Credit Card
11198,838,2025-07-24,Delivered,Wallet
11199,4858,2024-06-23,Delivered,PayPal
11200,4445,2024-08-19,Cancelled,Wallet
11201,2100,2025-01-13,Delivered,Debit Card
11202,2286,2025-04-16,Cancelled,Credit Card
11203,2664,2025-01-10,Cancelled,Wallet
11204,4444,2024-05-25,Delivered,Credit Card
11205,1495,2025-08-24,Delivered,Wallet
11206,3392,2025-02-02,Delivered,Credit Card
11207,4696,2024-11-12,Delivered,PayPal
11208,1497,2025-10-02,Delivered,PayPal
11209,1413,2024-11-14,Delivered,Debit Card
