order_item_id,order_id,line_number,date_key,customer_key,product_key,quantity,returned_qty,unit_price,discount_rate,gross_revenue,discount_amount,net_revenue,refunded_amount,recognized_revenue,cogs_amount,profit_amount
23839,9547,4,20240606,239,53,1,0,215.77,0.0,215.77,0.0,215.77,0.0,215.77,153.71,62.06
23840,9548,1,20240812,786,168,1,0,242.7,0.0,242.7,0.0,242.7,0.0,242.7,155.87,86.82999999999998
23841,9548,2,20240812,786,37,1,0,18.52,0.1,18.52,1.852,16.668,0.0,16.668,14.59,2.0779999999999994
23842,9549,1,20251107,1099,24,3,0,207.53,0.1,622.59,62.25900000000001,560.331,0.0,560.331,318.36,241.971
23843,9549,2,20251107,1099,167,2,1,149.79,0.0,299.58,0.0,299.58,149.79,149.79,166.26,-16.47
23844,9549,3,20251107,1099,95,2,0,224.87,0.05,449.74,22.487000000000002,427.253,0.0,427.253,267.14,160.113
23845,9550,1,20240305,6,164,3,0,194.35,0.0,583.05,0.0,583.05,0.0,583.05,382.95000000000005,200.0999999999999
23846,9550,2,20240305,6,13,2,0,84.99,0.0,169.98,0.0,169.98,0.0,169.98,126.1,43.879999999999995
23849,9552,1,20240810,3125,143,2,0,20.57,0.05,41.14,2.057,39.083,0.0,39.083,30.38,8.703
23850,9552,2,20240810,3125,151,2,1,181.41,0.05,362.82,18.141000000000002,344.679,172.3395,172.3395,179.12,-6.780500000000018
23851,9552,3,20240810,3125,17,1,0,37.34,0.0,37.34,0.0,37.34,0.0,37.34,29.71,7.630000000000003
23852,9553,1,20240712,4250,50,3,1,214.05,0.15,642.1500000000001,96.3225,545.8275000000001,181.9425,363.8850000000001,402.87,-38.9849999999999
23853,9553,2,20240712,4250,12,3,0,269.61,0.0,808.83,0.0,808.83,0.0,808.83,518.46,290.37
23854,9553,3,20240712,4250,23,3,0,250.44,0.05,751.3199999999999,37.565999999999995,713.7539999999999,0.0,713.7539999999999,497.84999999999997,215.90399999999994
23855,9553,4,20240712,4250,176,2,1,253.33,0.0,506.66,0.0,506.66,253.33,253.33,295.08,-41.74999999999997
23856,9554,1,20250814,1664,161,2,0,254.68,0.0,509.36,0.0,509.36,0.0,509.36,368.68,140.68
23857,9555,1,20251202,526,122,3,0,273.49,0.0,820.47,0.0,820.47,0.0,820.47,552.0,268.47
23858,9555,2,20251202,526,126,2,0,195.79,0.05,391.58,19.579,372.001,0.0,372.001,195.56,176.44099999999997
23859,9555,3,20251202,526,108,1,0,21.92,0.0,21.92,0.0,21.92,0.0,21.92,15.56,6.360000000000001
23860,9556,1,20251224,1640,22,3,0,91.51,0.05,274.53000000000003,13.726500000000001,260.80350000000004,0.0,260.80350000000004,226.89,33.913500000000056
23861,9556,2,20251224,1640,113,1,0,12.88,0.0,12.88,0.0,12.88,0.0,12.88,9.5,3.380000000000001
23862,9557,1,20240714,91,81,3,0,264.01,0.0,792.03,0.0,792.03,0.0,792.03,511.43999999999994,280.59000000000003
23863,9557,2,20240714,91,129,1,0,256.2,0.0,256.2,0.0,256.2,0.0,256.2,127.06,129.14
23864,9557,3,20240714,91,167,2,0,154.77,0.05,309.54,15.477000000000002,294.06300000000005,0.0,294.06300000000005,166.26,127.80300000000005
23865,9558,1,20250307,1518,71,2,0,70.77,0.05,141.54,7.077,134.463,0.0,134.463,82.2,52.26299999999999
23866,9558,2,20250307,1518,90,3,0,15.52,0.1,46.56,4.656000000000001,41.904,0.0,41.904,25.619999999999997,16.284000000000006
23867,9559,1,20240801,511,49,1,0,251.95,0.0,251.95,0.0,251.95,0.0,251.95,141.2,110.75
23868,9559,2,20240801,511,64,1,0,98.25,0.1,98.25,9.825000000000001,88.425,0.0,88.425,63.67,24.754999999999995
23869,9560,1,20240521,1071,103,3,0,138.73,0.05,416.18999999999994,20.8095,395.3804999999999,0.0,395.3804999999999,374.37,21.010499999999922
23870,9560,2,20240521,1071,99,2,0,279.54,0.1,559.08,55.90800000000001,503.172,0.0,503.172,395.08,108.09200000000004
23871,9561,1,20241008,3195,138,2,0,34.52,0.0,69.04,0.0,69.04,0.0,69.04,60.18,8.860000000000007
23872,9561,2,20241008,3195,34,1,0,76.26,0.0,76.26,0.0,76.26,0.0,76.26,47.89,28.370000000000005
23873,9561,3,20241008,3195,59,1,0,332.87,0.0,332.87,0.0,332.87,0.0,332.87,186.48,146.39000000000001
23874,9562,1,20240215,4812,158,3,0,177.41,0.0,532.23,0.0,532.23,0.0,532.23,358.46999999999997,173.76000000000005
23875,9562,2,20240215,4812,159,2,0,194.15,0.0,388.3,0.0,388.3,0.0,388.3,217.8,170.5
23876,9562,3,20240215,4812,152,1,0,39.5,0.0,39.5,0.0,39.5,0.0,39.5,26.34,13.16
23877,9563,1,20240430,1200,150,2,0,14.47,0.0,28.94,0.0,28.94,0.0,28.94,17.48,11.46
23878,9564,1,20250310,4913,17,1,0,38.97,0.0,38.97,0.0,38.97,0.0,38.97,29.71,9.259999999999998
23879,9564,2,20250310,4913,24,3,0,207.73,0.1,623.1899999999999,62.318999999999996,560.871,0.0,560.871,318.36,242.51099999999997
23880,9564,3,20250310,4913,65,3,0,113.26,0.0,339.78000000000003,0.0,339.78000000000003,0.0,339.78000000000003,185.52,154.26000000000002
23881,9565,1,20250516,3814,42,2,0,232.19,0.1,464.38,46.438,417.942,0.0,417.942,255.26,162.68200000000002
23882,9565,2,20250516,3814,141,2,0,238.68,0.0,477.36,0.0,477.36,0.0,477.36,348.84,128.52000000000004
23883,9565,3,20250516,3814,166,3,0,169.46,0.1,508.38,50.838,457.542,0.0,457.542,347.82,109.72199999999998
23884,9566,1,20240716,602,12,1,0,254.29,0.0,254.29,0.0,254.29,0.0,254.29,172.82,81.47
23885,9567,1,20250210,30,147,2,0,167.23,0.0,334.46,0.0,334.46,0.0,334.46,168.9,165.55999999999997
23886,9567,2,20250210,30,97,2,0,174.53,0.05,349.06,17.453,331.607,0.0,331.607,275.06,56.547000000000025
23887,9567,3,20250210,30,57,2,0,93.71,0.0,187.42,0.0,187.42,0.0,187.42,141.68,45.73999999999998
23888,9567,4,20250210,30,101,3,0,257.69,0.0,773.0699999999999,0.0,773.0699999999999,0.0,773.0699999999999,468.87,304.19999999999993
23889,9568,1,20250712,565,90,1,0,15.1,0.15,15.1,2.2649999999999997,12.835,0.0,12.835,8.54,4.295000000000002
23890,9568,2,20250712,565,44,2,0,214.44,0.1,428.88,42.888000000000005,385.99199999999996,0.0,385.99199999999996,283.64,102.35199999999998
23891,9569,1,20251014,3579,77,3,0,193.28,0.0,579.84,0.0,579.84,0.0,579.84,336.24,243.60000000000002
23892,9570,1,20250218,3355,95,2,0,211.13,0.1,422.26,42.226,380.034,0.0,380.034,267.14,112.894
23893,9570,2,20250218,3355,62,3,0,152.78,0.05,458.34000000000003,22.917,435.423,0.0,435.423,234.89999999999998,200.52300000000002
23894,9571,1,20240624,4432,29,2,0,186.61,0.15,373.22,55.983000000000004,317.237,0.0,317.237,300.34,16.897000000000048
23895,9571,2,20240624,4432,99,3,0,260.72,0.0,782.1600000000001,0.0,782.1600000000001,0.0,782.1600000000001,592.62,189.54000000000008
23896,9572,1,20250604,2627,180,1,0,210.2,0.0,210.2,0.0,210.2,0.0,210.2,176.56,33.639999999999986
23897,9572,2,20250604,2627,8,1,0,23.96,0.0,23.96,0.0,23.96,0.0,23.96,12.06,11.9
23898,9573,1,20240504,225,31,3,0,365.39,0.0,1096.17,0.0,1096.17,0.0,1096.17,572.79,523.3800000000001
23899,9574,1,20240411,5000,157,3,0,199.33,0.0,597.99,0.0,597.99,0.0,597.99,467.15999999999997,130.83000000000004
23900,9574,2,20240411,5000,127,3,0,67.41,0.0,202.23,0.0,202.23,0.0,202.23,130.62,71.60999999999999
23901,9574,3,20240411,5000,19,1,0,151.69,0.0,151.69,0.0,151.69,0.0,151.69,79.71,71.98
23902,9574,4,20240411,5000,146,2,0,186.88,0.0,373.76,0.0,373.76,0.0,373.76,224.26,149.5
23907,9576,1,20240828,3583,62,3,0,143.67,0.05,431.01,21.5505,409.4595,0.0,409.4595,234.89999999999998,174.5595
23908,9577,1,20240416,4590,114,1,0,116.7,0.1,116.7,11.670000000000002,105.03,0.0,105.03,65.39,39.64
23909,9577,2,20240416,4590,36,2,0,281.2,0.0,562.4,0.0,562.4,0.0,562.4,350.48,211.91999999999996
23910,9577,3,20240416,4590,74,3,0,29.44,0.0,88.32000000000001,0.0,88.32000000000001,0.0,88.32000000000001,50.82000000000001,37.5
23911,9578,1,20240208,1397,17,3,0,38.73,0.0,116.19,0.0,116.19,0.0,116.19,89.13,27.060000000000002
23912,9578,2,20240208,1397,175,1,0,115.9,0.0,115.9,0.0,115.9,0.0,115.9,97.14,18.760000000000005
23913,9578,3,20240208,1397,147,1,0,170.6,0.0,170.6,0.0,170.6,0.0,170.6,84.45,86.14999999999999
23914,9578,4,20240208,1397,118,2,0,45.9,0.0,91.8,0.0,91.8,0.0,91.8,53.46,38.339999999999996
23915,9579,1,20251121,2680,101,3,0,267.57,0.0,802.71,0.0,802.71,0.0,802.71,468.87,333.84000000000003
23916,9579,2,20251121,2680,51,3,0,236.45,0.0,709.3499999999999,0.0,709.3499999999999,0.0,709.3499999999999,438.75,270.5999999999999
23917,9579,3,20251121,2680,145,3,0,25.79,0.05,77.37,3.8685000000000005,73.50150000000001,0.0,73.50150000000001,64.59,8.911500000000004
23918,9579,4,20251121,2680,130,1,0,14.41,0.0,14.41,0.0,14.41,0.0,14.41,8.16,6.25
23919,9580,1,20250509,2662,127,1,1,64.26,0.05,64.26,3.2130000000000005,61.047000000000004,61.047000000000004,0.0,43.54,-43.54
23920,9580,2,20250509,2662,135,2,1,126.84,0.05,253.68,12.684000000000001,240.996,120.498,120.498,179.18,-58.682
23921,9580,3,20250509,2662,176,2,1,248.31,0.0,496.62,0.0,496.62,248.31,248.31,295.08,-46.76999999999998
23922,9581,1,20250607,1423,45,2,0,65.57,0.1,131.14,13.113999999999999,118.02599999999998,0.0,118.02599999999998,90.16,27.865999999999985
23923,9582,1,20240218,4981,143,3,0,20.51,0.0,61.53,0.0,61.53,0.0,61.53,45.57,15.96
23924,9582,2,20240218,4981,33,1,0,131.26,0.0,131.26,0.0,131.26,0.0,131.26,66.99,64.27
23925,9583,1,20250804,2815,114,1,0,122.55,0.1,122.55,12.255,110.295,0.0,110.295,65.39,44.905
23926,9583,2,20250804,2815,103,2,0,153.57,0.0,307.14,0.0,307.14,0.0,307.14,249.58,57.559999999999974
23927,9584,1,20240923,4596,102,2,0,121.22,0.15,242.44,36.366,206.074,0.0,206.074,213.48,-7.4059999999999775
23928,9584,2,20240923,4596,172,3,1,51.34,0.0,154.02,0.0,154.02,51.34,102.68,96.27000000000001,6.409999999999997
23929,9584,3,20240923,4596,119,1,0,136.01,0.0,136.01,0.0,136.01,0.0,136.01,124.11,11.899999999999991
23930,9585,1,20250630,1553,48,3,0,171.5,0.0,514.5,0.0,514.5,0.0,514.5,420.72,93.77999999999997
23931,9585,2,20250630,1553,137,1,0,178.78,0.1,178.78,17.878,160.902,0.0,160.902,130.91,29.99199999999999
23932,9585,3,20250630,1553,158,3,0,182.09,0.0,546.27,0.0,546.27,0.0,546.27,358.46999999999997,187.8
23933,9585,4,20250630,1553,171,2,0,212.09,0.05,424.18,21.209000000000003,402.971,0.0,402.971,276.72,126.25099999999998
23934,9586,1,20241223,2478,85,1,0,62.07,0.0,62.07,0.0,62.07,0.0,62.07,42.66,19.410000000000004
23935,9586,2,20241223,2478,175,1,0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,97.14,18.86
23936,9587,1,20240626,4667,33,1,0,131.26,0.0,131.26,0.0,131.26,0.0,131.26,66.99,64.27
23937,9587,2,20240626,4667,140,2,0,277.14,0.1,554.28,55.428,498.852,0.0,498.852,380.54,118.31199999999995
23938,9588,1,20240710,897,138,3,0,39.0,0.0,117.0,0.0,117.0,0.0,117.0,90.27,26.730000000000004
23939,9588,2,20240710,897,111,3,0,76.58,0.0,229.74,0.0,229.74,0.0,229.74,132.57,97.17000000000002
23940,9588,3,20240710,897,7,1,1,246.22,0.05,246.22,12.311,233.909,233.909,0.0,128.63,-128.63
23941,9589,1,20240412,2719,150,2,0,12.91,0.1,25.82,2.5820000000000003,23.238,0.0,23.238,17.48,5.757999999999999
23942,9589,2,20240412,2719,124,2,0,133.92,0.0,267.84,0.0,267.84,0.0,267.84,222.46,45.37999999999997
23943,9589,3,20240412,2719,63,2,0,240.42,0.05,480.84,24.042,456.798,0.0,456.798,386.9,69.89800000000002
23944,9589,4,20240412,2719,119,3,0,149.75,0.05,449.25,22.462500000000002,426.7875,0.0,426.7875,372.33,54.45750000000004
23945,9590,1,20250828,3982,28,2,0,184.02,0.1,368.04,36.804,331.236,0.0,331.236,200.2,131.036
23946,9590,2,20250828,3982,54,2,0,220.16,0.0,440.32,0.0,440.32,0.0,440.32,314.76,125.56
23947,9590,3,20250828,3982,41,3,0,240.04,0.05,720.12,36.006,684.114,0.0,684.114,553.77,130.34400000000005
23948,9590,4,20250828,3982,135,1,0,121.5,0.1,121.5,12.15,109.35,0.0,109.35,89.59,19.75999999999999
23949,9591,1,20241109,3994,118,2,0,45.69,0.0,91.38,0.0,91.38,0.0,91.38,53.46,37.919999999999995
23950,9591,2,20241109,3994,104,2,0,218.51,0.05,437.02,21.851,415.169,0.0,415.169,307.74,107.42899999999997
23951,9591,3,20241109,3994,49,2,0,252.05,0.0,504.1,0.0,504.1,0.0,504.1,282.4,221.70000000000005
23952,9591,4,20241109,3994,171,2,0,234.59,0.05,469.18,23.459000000000003,445.721,0.0,445.721,276.72,169.00099999999998
23953,9592,1,20250723,3758,163,2,0,188.51,0.05,377.02,18.851,358.169,0.0,358.169,212.26,145.909
23954,9592,2,20250723,3758,62,1,1,151.05,0.05,151.05,7.552500000000001,143.4975,143.4975,0.0,78.3,-78.3
23955,9592,3,20250723,3758,73,1,0,296.13,0.05,296.13,14.8065,281.32349999999997,0.0,281.32349999999997,152.06,129.26349999999996
23956,9593,1,20250828,3050,138,1,1,37.31,0.05,37.31,1.8655000000000002,35.444500000000005,35.4445,7.105427357601002e-15,30.09,-30.089999999999993
23957,9594,1,20240501,34,44,1,0,211.41,0.0,211.41,0.0,211.41,0.0,211.41,141.82,69.59
23958,9595,1,20240829,1443,109,2,0,307.5,0.0,615.0,0.0,615.0,0.0,615.0,323.92,291.08
23959,9596,1,20240331,3976,180,3,0,237.28,0.15,711.84,106.776,605.0640000000001,0.0,605.0640000000001,529.6800000000001,75.38400000000001
23960,9596,2,20240331,3976,62,2,0,147.89,0.0,295.78,0.0,295.78,0.0,295.78,156.6,139.17999999999998
23961,9596,3,20240331,3976,28,2,0,170.34,0.1,340.68,34.068000000000005,306.612,0.0,306.612,200.2,106.41200000000003
23962,9596,4,20240331,3976,174,2,0,250.31,0.0,500.62,0.0,500.62,0.0,500.62,322.88,177.74
23963,9597,1,20240107,2501,18,2,0,12.71,0.05,25.42,1.2710000000000001,24.149,0.0,24.149,14.3,9.849
23964,9597,2,20240107,2501,126,2,0,188.6,0.0,377.2,0.0,377.2,0.0,377.2,195.56,181.64
23969,9599,1,20250426,4400,31,3,0,361.85,0.05,1085.5500000000002,54.27750000000001,1031.2725000000003,0.0,1031.2725000000003,572.79,458.4825000000003
23970,9599,2,20250426,4400,145,1,0,25.48,0.1,25.48,2.548,22.932000000000002,0.0,22.932000000000002,21.53,1.402000000000001
23971,9599,3,20250426,4400,168,3,0,247.36,0.0,742.08,0.0,742.08,0.0,742.08,467.61,274.47
23972,9600,1,20241125,1715,54,3,0,213.42,0.0,640.26,0.0,640.26,0.0,640.26,472.14,168.12
23973,9601,1,20240526,1915,133,1,0,215.71,0.15,215.71,32.3565,183.3535,0.0,183.3535,116.79,66.56349999999999
23974,9602,1,20250307,2023,52,2,0,23.53,0.0,47.06,0.0,47.06,0.0,47.06,34.68,12.380000000000003
23975,9602,2,20250307,2023,43,3,0,239.8,0.0,719.4000000000001,0.0,719.4000000000001,0.0,719.4000000000001,465.09000000000003,254.31000000000006
23976,9603,1,20250131,1707,4,1,0,249.95,0.0,249.95,0.0,249.95,0.0,249.95,132.88,117.07
23977,9604,1,20240611,2529,84,2,0,59.99,0.05,119.98,5.9990000000000006,113.98100000000001,0.0,113.98100000000001,95.04,18.941000000000003
23978,9604,2,20240611,2529,41,1,0,234.61,0.0,234.61,0.0,234.61,0.0,234.61,184.59,50.02000000000001
23981,9606,1,20241208,4987,121,2,0,264.51,0.1,529.02,52.902,476.118,0.0,476.118,398.54,77.57799999999997
23982,9606,2,20241208,4987,95,3,0,227.2,0.0,681.5999999999999,0.0,681.5999999999999,0.0,681.5999999999999,400.71,280.88999999999993
23983,9606,3,20241208,4987,159,3,0,206.18,0.1,618.54,61.854,556.6859999999999,0.0,556.6859999999999,326.70000000000005,229.98599999999988
23984,9606,4,20241208,4987,5,3,0,213.05,0.0,639.1500000000001,0.0,639.1500000000001,0.0,639.1500000000001,500.25,138.9000000000001
23985,9607,1,20250106,1671,41,3,0,231.43,0.05,694.29,34.7145,659.5754999999999,0.0,659.5754999999999,553.77,105.80549999999994
23986,9607,2,20250106,1671,108,3,0,22.74,0.0,68.22,0.0,68.22,0.0,68.22,46.68,21.54
23987,9607,3,20250106,1671,169,2,0,37.56,0.05,75.12,3.7560000000000002,71.364,0.0,71.364,43.88,27.484
23988,9607,4,20250106,1671,164,3,0,179.71,0.1,539.13,53.913000000000004,485.217,0.0,485.217,382.95000000000005,102.26699999999994
23989,9608,1,20250805,1849,22,3,0,90.76,0.0,272.28000000000003,0.0,272.28000000000003,0.0,272.28000000000003,226.89,45.39000000000004
23990,9608,2,20250805,1849,29,2,0,198.43,0.0,396.86,0.0,396.86,0.0,396.86,300.34,96.52000000000004
23991,9608,3,20250805,1849,117,1,0,94.78,0.05,94.78,4.739,90.041,0.0,90.041,56.49,33.550999999999995
23992,9609,1,20241014,4298,134,1,0,94.36,0.0,94.36,0.0,94.36,0.0,94.36,82.55,11.810000000000002
23993,9610,1,20240311,2877,89,2,0,253.13,0.0,506.26,0.0,506.26,0.0,506.26,289.46,216.8
23994,9610,2,20240311,2877,27,2,0,101.25,0.05,202.5,10.125,192.375,0.0,192.375,142.66,49.715
23995,9610,3,20240311,2877,54,2,0,223.39,0.0,446.78,0.0,446.78,0.0,446.78,314.76,132.01999999999998
23996,9610,4,20240311,2877,43,1,0,242.88,0.0,242.88,0.0,242.88,0.0,242.88,155.03,87.85
23997,9611,1,20251004,892,140,2,0,291.43,0.0,582.86,0.0,582.86,0.0,582.86,380.54,202.32
23998,9611,2,20251004,892,118,3,0,47.13,0.0,141.39000000000001,0.0,141.39000000000001,0.0,141.39000000000001,80.19,61.20000000000002
23999,9611,3,20251004,892,111,2,0,83.24,0.0,166.48,0.0,166.48,0.0,166.48,88.38,78.1
24001,9613,1,20250610,3959,52,2,0,24.2,0.05,48.4,2.42,45.98,0.0,45.98,34.68,11.299999999999997
24002,9613,2,20250610,3959,52,2,0,26.04,0.0,52.08,0.0,52.08,0.0,52.08,34.68,17.4
24003,9613,3,20250610,3959,87,3,0,8.51,0.1,25.53,2.5530000000000004,22.977,0.0,22.977,19.44,3.536999999999999
24004,9613,4,20250610,3959,67,1,0,96.07,0.1,96.07,9.607,86.463,0.0,86.463,74.06,12.402999999999992
24005,9614,1,20240201,2018,84,2,0,52.6,0.0,105.2,0.0,105.2,0.0,105.2,95.04,10.159999999999997
24006,9615,1,20240127,3077,95,3,0,227.88,0.0,683.64,0.0,683.64,0.0,683.64,400.71,282.93
24007,9615,2,20240127,3077,171,2,1,240.31,0.05,480.62,24.031000000000002,456.589,228.2945,228.2945,276.72,-48.42550000000003
24008,9615,3,20240127,3077,68,3,0,216.45,0.0,649.3499999999999,0.0,649.3499999999999,0.0,649.3499999999999,450.33000000000004,199.01999999999987
24009,9615,4,20240127,3077,101,1,0,247.32,0.1,247.32,24.732,222.588,0.0,222.588,156.29,66.298
24010,9616,1,20240118,3874,49,1,0,234.3,0.05,234.3,11.715000000000002,222.585,0.0,222.585,141.2,81.38500000000002
24011,9617,1,20250730,601,23,1,0,234.25,0.05,234.25,11.7125,222.5375,0.0,222.5375,165.95,56.587500000000006
24012,9617,2,20250730,601,148,3,0,27.94,0.1,83.82000000000001,8.382000000000001,75.438,0.0,75.438,51.0,24.438000000000002
24013,9617,3,20250730,601,129,1,0,258.1,0.15,258.1,38.715,219.38500000000002,0.0,219.38500000000002,127.06,92.32500000000002
24014,9618,1,20240624,4874,73,3,0,278.81,0.0,836.4300000000001,0.0,836.4300000000001,0.0,836.4300000000001,456.18,380.25000000000006
24015,9618,2,20240624,4874,164,3,1,202.21,0.0,606.63,0.0,606.63,202.21,404.41999999999996,382.95000000000005,21.469999999999914
24016,9618,3,20240624,4874,136,2,0,253.16,0.0,506.32,0.0,506.32,0.0,506.32,389.92,116.39999999999998
24017,9618,4,20240624,4874,77,3,0,209.98,0.0,629.9399999999999,0.0,629.9399999999999,0.0,629.9399999999999,336.24,293.69999999999993
24018,9619,1,20250731,320,179,1,0,215.19,0.0,215.19,0.0,215.19,0.0,215.19,154.73,60.46000000000001
24019,9619,2,20250731,320,142,2,0,226.15,0.05,452.3,22.615000000000002,429.685,0.0,429.685,267.6,162.08499999999998
24020,9620,1,20251120,570,136,1,1,231.23,0.05,231.23,11.5615,219.6685,219.66849999999997,2.842170943040401e-14,194.96,-194.95999999999998
24021,9620,2,20251120,570,88,3,0,232.47,0.0,697.41,0.0,697.41,0.0,697.41,368.43,328.97999999999996
24022,9621,1,20250429,1492,86,1,0,146.63,0.1,146.63,14.663,131.96699999999998,0.0,131.96699999999998,80.63,51.33699999999999
24023,9621,2,20250429,1492,133,1,1,221.52,0.0,221.52,0.0,221.52,221.52,0.0,116.79,-116.79
24024,9621,3,20250429,1492,173,2,0,282.42,0.05,564.84,28.242000000000004,536.5980000000001,0.0,536.5980000000001,325.08,211.5180000000001
24025,9622,1,20251220,100,57,2,0,95.46,0.15,190.92,28.637999999999998,162.28199999999998,0.0,162.28199999999998,141.68,20.601999999999975
24026,9622,2,20251220,100,25,2,0,23.71,0.0,47.42,0.0,47.42,0.0,47.42,31.9,15.520000000000003
24027,9622,3,20251220,100,166,3,0,190.27,0.0,570.8100000000001,0.0,570.8100000000001,0.0,570.8100000000001,347.82,222.99000000000007
24028,9622,4,20251220,100,119,1,0,139.99,0.0,139.99,0.0,139.99,0.0,139.99,124.11,15.88000000000001
24029,9623,1,20251109,3288,176,3,0,262.66,0.1,787.98,78.798,709.182,0.0,709.182,442.62,266.562
24030,9624,1,20250611,2627,138,3,0,36.19,0.0,108.57,0.0,108.57,0.0,108.57,90.27,18.299999999999997
24031,9624,2,20250611,2627,41,2,0,218.53,0.0,437.06,0.0,437.06,0.0,437.06,369.18,67.88
24032,9624,3,20250611,2627,41,1,0,224.3,0.05,224.3,11.215000000000002,213.085,0.0,213.085,184.59,28.495000000000005
24033,9625,1,20250809,1801,99,1,0,262.44,0.05,262.44,13.122,249.31799999999998,0.0,249.31799999999998,197.54,51.77799999999999
24034,9626,1,20250316,4938,35,3,0,218.78,0.15,656.34,98.45100000000001,557.889,0.0,557.889,443.43,114.459
24035,9626,2,20250316,4938,52,3,0,25.36,0.1,76.08,7.6080000000000005,68.472,0.0,68.472,52.019999999999996,16.451999999999998
24036,9626,3,20250316,4938,162,1,0,317.58,0.0,317.58,0.0,317.58,0.0,317.58,161.91,155.67
24037,9626,4,20250316,4938,118,3,0,46.45,0.0,139.35000000000002,0.0,139.35000000000002,0.0,139.35000000000002,80.19,59.160000000000025
24038,9627,1,20240608,1356,174,3,0,247.91,0.0,743.73,0.0,743.73,0.0,743.73,484.32,259.41
24039,9627,2,20240608,1356,57,2,0,105.55,0.0,211.1,0.0,211.1,0.0,211.1,141.68,69.41999999999999
24040,9627,3,20240608,1356,64,3,0,100.68,0.0,302.04,0.0,302.04,0.0,302.04,191.01,111.03000000000003
24041,9627,4,20240608,1356,98,2,0,249.19,0.05,498.38,24.919,473.461,0.0,473.461,318.94,154.52100000000002
24042,9628,1,20240316,4397,14,3,0,10.01,0.0,30.03,0.0,30.03,0.0,30.03,21.15,8.880000000000003
24043,9629,1,20241005,2910,133,3,0,202.33,0.0,606.99,0.0,606.99,0.0,606.99,350.37,256.62
24044,9629,2,20241005,2910,6,1,0,176.08,0.1,176.08,17.608,158.472,0.0,158.472,135.09,23.382000000000005
24045,9630,1,20241212,3465,144,3,0,271.2,0.15,813.5999999999999,122.03999999999998,691.56,0.0,691.56,468.41999999999996,223.14
24046,9630,2,20241212,3465,73,1,0,265.85,0.0,265.85,0.0,265.85,0.0,265.85,152.06,113.79000000000002
24047,9630,3,20241212,3465,29,2,0,187.72,0.0,375.44,0.0,375.44,0.0,375.44,300.34,75.10000000000002
24048,9630,4,20241212,3465,141,3,0,235.82,0.0,707.46,0.0,707.46,0.0,707.46,523.26,184.20000000000005
24049,9631,1,20240912,4763,150,2,0,12.97,0.0,25.94,0.0,25.94,0.0,25.94,17.48,8.46
24050,9631,2,20240912,4763,113,2,0,12.39,0.0,24.78,0.0,24.78,0.0,24.78,19.0,5.780000000000001
24051,9632,1,20240315,1271,171,1,0,223.38,0.0,223.38,0.0,223.38,0.0,223.38,138.36,85.01999999999998
24052,9632,2,20240315,1271,97,1,0,161.51,0.1,161.51,16.151,145.35899999999998,0.0,145.35899999999998,137.53,7.828999999999979
24053,9632,3,20240315,1271,165,1,0,238.67,0.0,238.67,0.0,238.67,0.0,238.67,167.13,71.53999999999999
24054,9633,1,20250103,610,99,2,0,270.91,0.0,541.82,0.0,541.82,0.0,541.82,395.08,146.74000000000007
24055,9633,2,20250103,610,83,3,0,151.88,0.05,455.64,22.782,432.858,0.0,432.858,322.71,110.14800000000002
24056,9633,3,20250103,610,159,3,0,210.09,0.0,630.27,0.0,630.27,0.0,630.27,326.70000000000005,303.56999999999994
24057,9633,4,20250103,610,133,1,0,215.06,0.15,215.06,32.259,182.801,0.0,182.801,116.79,66.01099999999998
24058,9634,1,20241229,3964,141,1,0,235.34,0.05,235.34,11.767000000000001,223.573,0.0,223.573,174.42,49.15300000000002
24059,9635,1,20251127,3223,111,1,0,81.99,0.0,81.99,0.0,81.99,0.0,81.99,44.19,37.8
24060,9636,1,20251127,987,138,3,0,38.75,0.0,116.25,0.0,116.25,0.0,116.25,90.27,25.980000000000004
24062,9638,1,20250912,3589,166,1,0,187.18,0.0,187.18,0.0,187.18,0.0,187.18,115.94,71.24000000000001
24063,9639,1,20240816,2706,120,2,0,89.43,0.0,178.86,0.0,178.86,0.0,178.86,120.32,58.54000000000002
24064,9639,2,20240816,2706,158,2,0,167.75,0.0,335.5,0.0,335.5,0.0,335.5,238.98,96.52000000000001
24065,9639,3,20240816,2706,140,2,0,273.64,0.0,547.28,0.0,547.28,0.0,547.28,380.54,166.73999999999995
24066,9639,4,20240816,2706,138,3,0,34.32,0.0,102.96000000000001,0.0,102.96000000000001,0.0,102.96000000000001,90.27,12.690000000000012
24067,9640,1,20251208,662,141,1,0,238.0,0.0,238.0,0.0,238.0,0.0,238.0,174.42,63.58000000000001
24068,9640,2,20251208,662,28,3,0,181.76,0.15,545.28,81.79199999999999,463.488,0.0,463.488,300.29999999999995,163.18800000000005
24069,9640,3,20251208,662,144,2,0,256.36,0.05,512.72,25.636000000000003,487.084,0.0,487.084,312.28,174.80400000000003
24070,9641,1,20251118,4821,163,2,0,188.65,0.0,377.3,0.0,377.3,0.0,377.3,212.26,165.04000000000002
24071,9641,2,20251118,4821,118,3,0,45.52,0.0,136.56,0.0,136.56,0.0,136.56,80.19,56.370000000000005
24072,9642,1,20240401,2627,94,2,0,172.1,0.0,344.2,0.0,344.2,0.0,344.2,193.94,150.26
