customer_key,total_revenue,total_orders,loyalty_tier,region_key,region_name
4599,1852.221,4,Silver,5,Southwest
3165,1851.446,5,Bronze,4,Southeast
3433,1850.865,2,Gold,2,Northeast
3979,1848.307,3,Silver,7,West
2374,1847.2245,4,Silver,1,Midwest
3528,1846.694,3,Silver,7,West
1937,1846.621,3,Gold,1,Midwest
1637,1846.021,1,Bronze,2,Northeast
206,1843.1175,3,Bronze,1,Midwest
2202,1842.5549999999998,1,Bronze,4,Southeast
3531,1842.402,2,Silver,6,Unknown
200,1841.6335,1,Silver,3,Pacific
4755,1841.6280000000002,3,Silver,5,Southwest
841,1841.116,2,Bronze,7,West
4065,1840.9775,2,Bronze,5,Southwest
4588,1840.616,2,Silver,3,Pacific
3670,1839.0,2,Gold,3,Pacific
496,1837.8035,2,Bronze,4,Southeast
634,1836.7895,3,Bronze,4,Southeast
136,1836.1770000000001,2,Silver,2,Northeast
1998,1835.67,2,Bronze,1,Midwest
2803,1835.1460000000002,2,Bronze,7,West
109,1834.83,3,Silver,6,Unknown
4168,1834.6260000000002,2,Bronze,3,Pacific
4627,1832.852,2,Bronze,1,Midwest
2489,1832.2269999999999,4,Bronze,2,Northeast
4898,1830.392,3,Silver,5,Southwest
3469,1829.96,2,Silver,7,West
4904,1829.824,2,Silver,7,West
2490,1829.1715,2,Bronze,2,Northeast
4963,1828.581,2,Bronze,7,West
1880,1828.22,2,Bronze,5,Southwest
485,1827.521,3,Gold,5,Southwest
612,1827.078,4,Silver,4,Southeast
1570,1825.518,2,Gold,4,Southeast
3774,1825.2895,3,Silver,4,Southeast
2381,1824.241,4,Bronze,7,West
1045,1823.9070000000002,2,Silver,5,Southwest
4807,1823.673,4,Silver,3,Pacific
3279,1823.6305000000002,4,Gold,4,Southeast
4330,1822.74,4,Silver,5,Southwest
2928,1820.904,1,Bronze,4,Southeast
3391,1819.56,2,Silver,3,Pacific
4490,1818.6925,2,Gold,2,Northeast
3744,1818.5935,3,Silver,2,Northeast
396,1816.5120000000002,2,Bronze,2,Northeast
4259,1815.9050000000002,2,Bronze,4,Southeast
640,1814.7575,2,Silver,3,Pacific
2424,1813.9545,3,Bronze,7,West
4338,1813.734,3,Silver,3,Pacific
4367,1813.1735,2,Silver,1,Midwest
1639,1812.218,3,Silver,7,West
4871,1812.0270000000003,1,Bronze,5,Southwest
3295,1809.818,2,Silver,2,Northeast
202,1806.94,3,Bronze,1,Midwest
221,1806.3875,5,Bronze,4,Southeast
2527,1806.354,4,Silver,4,Southeast
4789,1805.8999999999999,2,Bronze,7,West
4966,1805.787,2,Bronze,4,Southeast
209,1805.5745,3,Bronze,1,Midwest
3945,1805.009,2,Silver,2,Northeast
4778,1804.28,3,Silver,1,Midwest
1648,1803.1705,2,Bronze,7,West
4537,1803.1109999999999,2,Gold,7,West
544,1802.161,2,Silver,7,West
3522,1801.194,3,Bronze,3,Pacific
3740,1800.42,3,Silver,1,Midwest
1011,1799.008,2,Silver,1,Midwest
1923,1797.904,3,Bronze,1,Midwest
39,1797.4335,3,Gold,3,Pacific
271,1796.4560000000001,1,Gold,4,Southeast
4275,1796.3314999999998,2,Silver,2,Northeast
2528,1794.8805,4,Silver,4,Southeast
1968,1794.8629999999998,3,Bronze,5,Southwest
2123,1794.5365,2,Gold,5,Southwest
655,1794.1530000000002,4,Bronze,4,Southeast
1033,1793.6614999999997,5,Bronze,7,West
2898,1793.149,4,Bronze,3,Pacific
279,1792.6615000000002,3,Bronze,1,Midwest
2398,1792.5645,3,Bronze,2,Northeast
3043,1791.906,2,Silver,3,Pacific
1283,1790.2,2,Bronze,5,Southwest
1008,1789.9835,3,Gold,7,West
4413,1788.985,2,Bronze,7,West
2751,1788.104,3,Gold,5,Southwest
4313,1787.6570000000002,2,Bronze,1,Midwest
2522,1784.868,4,Bronze,3,Pacific
3440,1783.3680000000002,3,Bronze,7,West
1993,1783.306,2,Gold,4,Southeast
2323,1782.2245,3,Bronze,3,Pacific
4943,1782.0715,2,Silver,7,West
1874,1781.628,2,Bronze,4,Southeast
4799,1781.5120000000002,4,Bronze,7,West
1306,1781.134,3,Bronze,1,Midwest
1268,1780.135,2,Silver,2,Northeast
647,1779.3890000000001,1,Silver,3,Pacific
3392,1778.4475,2,Bronze,5,Southwest
2478,1777.1235000000001,3,Bronze,7,West
922,1776.02,1,Bronze,7,West
3703,1775.9070000000002,2,Bronze,3,Pacific
3425,1775.395,1,Bronze,2,Northeast
4199,1775.027,2,Bronze,2,Northeast
3487,1772.59,2,Gold,1,Midwest
1009,1772.588,3,Silver,2,Northeast
3200,1772.5175,3,Bronze,3,Pacific
3368,1772.2935,2,Silver,1,Midwest
987,1771.688,3,Bronze,3,Pacific
2710,1771.1599999999999,1,Silver,5,Southwest
1784,1769.02,2,Bronze,7,West
3921,1768.598,3,Bronze,7,West
1104,1768.4810000000002,2,Silver,2,Northeast
4036,1767.479,3,Bronze,4,Southeast
2534,1767.412,3,Bronze,5,Southwest
4291,1767.06,2,Bronze,5,Southwest
2028,1766.71,1,Bronze,3,Pacific
4304,1765.9289999999999,2,Silver,7,West
4174,1765.658,2,Bronze,5,Southwest
2581,1765.5885,2,Bronze,2,Northeast
4000,1764.7785,1,Silver,7,West
2650,1764.597,2,Silver,7,West
962,1763.499,2,Bronze,5,Southwest
956,1762.2830000000001,1,Silver,7,West
1593,1761.758,3,Bronze,1,Midwest
4443,1759.8039999999999,2,Silver,4,Southeast
319,1759.696,2,Bronze,7,West
2533,1759.477,2,Bronze,3,Pacific
856,1758.9955,2,Silver,5,Southwest
1186,1758.4755,2,Silver,3,Pacific
1508,1757.6025,3,Bronze,1,Midwest
3673,1757.316,2,Gold,4,Southeast
1318,1757.174,1,Silver,3,Pacific
2736,1756.04,2,Bronze,4,Southeast
3353,1753.5620000000001,3,Silver,1,Midwest
3170,1751.5970000000002,3,Bronze,5,Southwest
2774,1751.5330000000001,2,Gold,3,Pacific
1111,1751.027,2,Bronze,3,Pacific
895,1750.403,1,Bronze,5,Southwest
3629,1750.0194999999999,3,Bronze,4,Southeast
1460,1749.445,4,Silver,1,Midwest
1493,1749.1929999999998,3,Silver,4,Southeast
107,1748.8120000000001,3,Bronze,7,West
3846,1748.0125,2,Silver,5,Southwest
741,1747.23,3,Silver,7,West
70,1745.9665000000002,2,Silver,3,Pacific
134,1745.7815,2,Bronze,2,Northeast
2853,1744.8125,3,Silver,4,Southeast
3044,1744.212,3,Bronze,4,Southeast
3764,1742.779,1,Silver,4,Southeast
2569,1742.019,3,Gold,1,Midwest
3789,1741.9479999999999,2,Bronze,2,Northeast
3243,1740.3005,3,Gold,5,Southwest
3423,1739.9965,2,Silver,4,Southeast
811,1738.595,3,Silver,7,West
3964,1738.433,3,Silver,5,Southwest
1423,1737.752,2,Silver,4,Southeast
1305,1737.48,3,Silver,4,Southeast
4441,1737.246,3,Silver,1,Midwest
38,1736.241,3,Bronze,5,Southwest
4141,1736.142,3,Bronze,5,Southwest
317,1735.4279999999999,2,Bronze,5,Southwest
3571,1734.6270000000002,2,Silver,3,Pacific
3658,1734.528,3,Bronze,3,Pacific
3201,1732.7525,2,Bronze,1,Midwest
4654,1732.182,2,Silver,4,Southeast
4672,1731.761,2,Gold,7,West
1201,1731.66,1,Silver,3,Pacific
1512,1731.42,1,Bronze,7,West
2182,1729.9765,2,Bronze,7,West
1735,1729.3899999999999,2,Bronze,4,Southeast
4953,1729.156,3,Silver,2,Northeast
3857,1728.826,2,Gold,2,Northeast
892,1728.1299999999999,2,Silver,1,Midwest
1284,1727.8944999999999,2,Bronze,4,Southeast
285,1727.3525,3,Bronze,3,Pacific
3499,1726.5355,2,Silver,5,Southwest
245,1725.1955,3,Bronze,1,Midwest
4251,1724.507,3,Bronze,5,Southwest
1445,1724.299,3,Bronze,2,Northeast
4849,1723.8425000000002,2,Bronze,5,Southwest
784,1721.4765,3,Gold,3,Pacific
2611,1720.6950000000002,3,Silver,2,Northeast
2656,1720.2759999999998,2,Silver,4,Southeast
1861,1719.988,2,Bronze,7,West
4648,1719.4775,3,Silver,7,West
2100,1717.1465,4,Bronze,3,Pacific
3801,1715.48,2,Bronze,7,West
4753,1715.1934999999999,1,Bronze,7,West
4147,1713.57,2,Bronze,7,West
1193,1711.743,2,Bronze,4,Southeast
4823,1711.6860000000001,2,Silver,4,Southeast
1132,1710.837,2,Silver,1,Midwest
3720,1710.628,3,Bronze,7,West
1810,1710.236,4,Silver,3,Pacific
2473,1709.7055,2,Bronze,4,Southeast
4069,1709.621,2,Silver,5,Southwest
748,1708.792,2,Gold,4,Southeast
2868,1708.1650000000002,3,Bronze,2,Northeast
2409,1708.0785,2,Silver,5,Southwest
1345,1707.916,2,Bronze,4,Southeast
52,1707.3600000000001,2,Bronze,2,Northeast
3677,1706.5974999999999,4,Silver,7,West
3782,1705.776,1,Bronze,4,Southeast
384,1703.6599999999999,2,Bronze,1,Midwest
1703,1702.9820000000002,4,Gold,5,Southwest
1239,1701.549,3,Silver,3,Pacific
1944,1700.7839999999999,3,Silver,1,Midwest
2033,1699.6715,3,Bronze,3,Pacific
3646,1699.633,3,Bronze,5,Southwest
4530,1699.085,3,Bronze,1,Midwest
805,1699.0505,2,Silver,4,Southeast
2143,1698.8784999999998,2,Silver,3,Pacific
3804,1698.1680000000001,2,Bronze,7,West
2700,1697.346,3,Silver,4,Southeast
2908,1696.8305,1,Silver,7,West
3788,1695.1865,3,Silver,5,Southwest
1463,1694.5230000000001,2,Silver,4,Southeast
2431,1692.5320000000002,2,Silver,3,Pacific
2443,1691.73,2,Silver,5,Southwest
1928,1691.6715,3,Gold,4,Southeast
3321,1691.042,2,Bronze,5,Southwest
3125,1689.2714999999998,3,Gold,7,West
3420,1687.7305,3,Bronze,4,Southeast
4825,1685.882,3,Bronze,2,Northeast
4473,1685.5,1,Bronze,7,West
3403,1683.205,2,Silver,2,Northeast
4323,1683.132,2,Bronze,7,West
1,1682.9775000000002,4,Bronze,4,Southeast
695,1682.1535,2,Silver,5,Southwest
3018,1682.0400000000002,1,Silver,2,Northeast
3518,1681.992,2,Bronze,3,Pacific
164,1681.71,3,Bronze,3,Pacific
4510,1681.328,2,Bronze,3,Pacific
229,1680.6560000000002,2,Bronze,2,Northeast
1989,1679.887,1,Bronze,1,Midwest
947,1678.877,3,Bronze,4,Southeast
4747,1678.46,2,Silver,4,Southeast
705,1676.61,2,Silver,4,Southeast
4331,1676.4814999999999,3,Silver,2,Northeast
4570,1676.23,3,Silver,3,Pacific
3559,1676.107,3,Bronze,5,Southwest
4766,1675.7759999999998,2,Silver,5,Southwest
2140,1674.55,2,Bronze,4,Southeast
4593,1673.1065,2,Gold,3,Pacific
3798,1672.24,2,Silver,2,Northeast
2448,1667.5620000000001,1,Bronze,1,Midwest
2312,1666.6425000000002,3,Bronze,2,Northeast
1791,1665.894,1,Bronze,3,Pacific
2998,1664.611,4,Bronze,1,Midwest
4039,1663.155,2,Bronze,3,Pacific
423,1662.7585,3,Silver,2,Northeast
781,1661.8184999999999,3,Gold,4,Southeast
4646,1661.2,2,Bronze,5,Southwest
3063,1660.1645,3,Silver,4,Southeast
214,1660.1355,2,Gold,5,Southwest
3183,1659.6265,1,Silver,7,West
428,1658.767,3,Silver,2,Northeast
3564,1658.0030000000002,1,Bronze,1,Midwest
746,1657.208,3,Bronze,2,Northeast
100,1656.8895000000002,2,Gold,4,Southeast
3968,1656.763,2,Bronze,4,Southeast
4083,1656.2894999999999,5,Bronze,4,Southeast
528,1655.8319999999999,4,Bronze,4,Southeast
2620,1652.4170000000001,3,Silver,7,West
1120,1651.581,3,Bronze,6,Unknown
2817,1651.2450000000001,2,Silver,5,Southwest
792,1650.8890000000001,3,Silver,2,Northeast
722,1650.801,2,Bronze,1,Midwest
3447,1647.8339999999998,2,Bronze,1,Midwest
4220,1647.3675,3,Bronze,3,Pacific
3547,1647.361,1,Silver,7,West
1166,1646.83,2,Silver,5,Southwest
1714,1645.5059999999999,2,Silver,5,Southwest
3101,1644.556,2,Bronze,1,Midwest
1155,1644.1325,3,Bronze,2,Northeast
4939,1643.8,2,Silver,5,Southwest
2061,1643.733,4,Bronze,1,Midwest
2166,1643.4959999999999,1,Bronze,1,Midwest
4597,1643.4935,4,Bronze,7,West
2224,1642.4,2,Bronze,4,Southeast
4596,1641.26,5,Bronze,1,Midwest
3073,1640.6515,2,Bronze,5,Southwest
3234,1639.619,1,Silver,5,Southwest
4348,1637.6899999999998,1,Silver,4,Southeast
3558,1636.8329999999999,4,Silver,4,Southeast
290,1635.742,1,Silver,4,Southeast
4541,1635.1720000000003,2,Gold,2,Northeast
1787,1633.137,1,Bronze,5,Southwest
252,1632.837,2,Bronze,1,Midwest
3997,1632.5485,2,Silver,4,Southeast
2430,1631.6689999999999,1,Gold,3,Pacific
679,1631.277,2,Silver,5,Southwest
2654,1630.9164999999998,1,Bronze,4,Southeast
631,1629.834,3,Bronze,1,Midwest
1458,1629.806,2,Silver,5,Southwest
4021,1628.7310000000002,1,Bronze,7,West
437,1628.5149999999999,4,Silver,1,Midwest
3468,1628.4635,3,Silver,7,West
1596,1628.3200000000002,4,Bronze,1,Midwest
4064,1627.167,2,Silver,4,Southeast
4177,1625.6205,4,Bronze,2,Northeast
2027,1625.1100000000001,2,Silver,4,Southeast
4423,1624.5685,2,Silver,1,Midwest
3058,1624.387,2,Bronze,1,Midwest
1710,1624.345,3,Bronze,1,Midwest
154,1624.3305,2,Bronze,7,West
4922,1624.2365,2,Silver,2,Northeast
3963,1623.3305,2,Silver,3,Pacific
4079,1622.975,4,Bronze,2,Northeast
1983,1620.6899999999998,1,Bronze,3,Pacific
1980,1620.51,1,Silver,1,Midwest
1203,1619.357,3,Silver,4,Southeast
3525,1619.2835,5,Bronze,1,Midwest
1906,1617.722,3,Silver,2,Northeast
3815,1617.498,3,Gold,1,Midwest
958,1617.24,1,Bronze,7,West
4362,1616.8145000000002,2,Bronze,3,Pacific
2900,1616.449,2,Bronze,4,Southeast
4329,1615.7350000000001,3,Bronze,1,Midwest
4589,1615.285,2,Silver,5,Southwest
1096,1614.9325,4,Bronze,5,Southwest
625,1614.2060000000001,2,Bronze,4,Southeast
1635,1614.1399999999999,2,Silver,3,Pacific
1558,1613.743,2,Bronze,4,Southeast
4839,1613.723,2,Gold,2,Northeast
1792,1612.8245,2,Bronze,3,Pacific
897,1612.8025,2,Bronze,2,Northeast
1603,1611.475,3,Bronze,1,Midwest
451,1610.9560000000001,1,Bronze,4,Southeast
2592,1610.6195,3,Gold,5,Southwest
4710,1609.8999999999999,3,Silver,2,Northeast
2804,1609.843,1,Bronze,6,Unknown
2582,1609.642,2,Silver,4,Southeast
3020,1608.7489999999998,2,Silver,5,Southwest
1214,1607.7365,2,Silver,4,Southeast
4324,1607.254,2,Silver,3,Pacific
960,1605.7395,3,Bronze,3,Pacific
3128,1605.338,3,Silver,5,Southwest
2456,1604.8125,3,Silver,4,Southeast
1395,1604.74,2,Silver,5,Southwest
3793,1604.555,2,Bronze,5,Southwest
4326,1604.205,2,Silver,1,Midwest
734,1603.4225000000001,2,Gold,1,Midwest
2684,1603.2,2,Gold,5,Southwest
1337,1601.934,2,Bronze,5,Southwest
2186,1599.836,4,Bronze,7,West
2353,1599.582,2,Gold,1,Midwest
2593,1596.73,2,Silver,5,Southwest
2078,1595.4485,2,Gold,2,Northeast
4708,1595.4225000000001,5,Gold,2,Northeast
560,1594.35,1,Bronze,2,Northeast
2344,1593.349,2,Bronze,5,Southwest
2362,1593.288,3,Silver,7,West
2156,1592.888,3,Silver,4,Southeast
1123,1592.56,3,Silver,7,West
4454,1592.499,1,Silver,7,West
1016,1591.6879999999999,3,Bronze,2,Northeast
190,1591.3675,1,Silver,4,Southeast
2532,1591.3600000000001,2,Bronze,7,West
607,1590.8139999999999,1,Bronze,1,Midwest
4113,1590.709,2,Bronze,3,Pacific
953,1590.538,3,Bronze,4,Southeast
4731,1589.81,3,Bronze,3,Pacific
1777,1588.7725,4,Bronze,5,Southwest
3591,1586.046,2,Silver,1,Midwest
137,1584.5375,2,Bronze,1,Midwest
4302,1584.261,3,Bronze,3,Pacific
4153,1583.318,3,Silver,4,Southeast
2634,1583.2335,2,Silver,1,Midwest
2047,1583.2045,3,Bronze,5,Southwest
3511,1582.553,1,Bronze,7,West
1768,1582.482,2,Bronze,5,Southwest
1179,1581.623,3,Bronze,7,West
2436,1579.9820000000002,2,Bronze,7,West
3652,1578.621,2,Gold,5,Southwest
4092,1578.458,1,Silver,4,Southeast
1752,1577.9085,1,Bronze,1,Midwest
3994,1577.27,2,Bronze,1,Midwest
4900,1576.517,2,Gold,7,West
4629,1575.9035,2,Gold,5,Southwest
2479,1574.868,4,Bronze,7,West
505,1574.7069999999999,3,Gold,5,Southwest
1764,1574.6374999999998,2,Silver,3,Pacific
1767,1572.4969999999998,2,Silver,5,Southwest
2328,1572.483,2,Bronze,7,West
2744,1571.721,2,Gold,4,Southeast
4342,1570.155,1,Bronze,2,Northeast
128,1569.3764999999999,3,Bronze,5,Southwest
298,1567.2475000000002,1,Bronze,5,Southwest
4172,1567.0285000000001,3,Silver,7,West
2377,1566.7875,2,Bronze,5,Southwest
2888,1566.3065000000001,2,Bronze,5,Southwest
4,1565.624,1,Bronze,7,West
378,1565.5610000000001,3,Silver,4,Southeast
3982,1565.02,1,Silver,5,Southwest
3914,1564.9285,2,Bronze,2,Northeast
1167,1564.8200000000002,1,Silver,4,Southeast
2553,1563.5204999999999,4,Bronze,1,Midwest
2698,1562.25,1,Silver,4,Southeast
4431,1561.7459999999999,2,Bronze,2,Northeast
3229,1561.528,3,Gold,1,Midwest
2946,1560.04,2,Bronze,5,Southwest
4696,1559.508,2,Bronze,5,Southwest
2907,1559.149,2,Silver,7,West
1073,1559.11,1,Bronze,7,West
4504,1558.138,2,Bronze,5,Southwest
1368,1558.0495,2,Bronze,4,Southeast
1462,1557.6275,4,Silver,1,Midwest
4529,1557.518,2,Silver,2,Northeast
893,1557.279,2,Silver,2,Northeast
3492,1556.997,2,Gold,4,Southeast
2178,1556.797,2,Gold,7,West
630,1556.0985,2,Bronze,2,Northeast
656,1555.696,2,Bronze,4,Southeast
4293,1554.71,1,Silver,7,West
2158,1554.5935,2,Gold,7,West
1184,1553.8435,2,Silver,3,Pacific
3527,1550.5,2,Silver,5,Southwest
1827,1550.0085,3,Bronze,5,Southwest
3784,1548.215,3,Bronze,7,West
1836,1545.833,3,Bronze,7,West
1840,1545.826,3,Gold,3,Pacific
981,1545.02,2,Silver,5,Southwest
3381,1544.9035,2,Bronze,4,Southeast
3345,1543.552,2,Silver,4,Southeast
2791,1543.34,2,Silver,3,Pacific
575,1543.193,3,Bronze,7,West
3444,1542.99,1,Bronze,2,Northeast
1213,1542.287,2,Bronze,5,Southwest
1543,1542.241,1,Gold,4,Southeast
1358,1540.97,3,Gold,2,Northeast
3399,1540.554,1,Gold,3,Pacific
2536,1540.356,2,Gold,1,Midwest
4867,1539.301,1,Bronze,4,Southeast
2601,1538.97,3,Gold,2,Northeast
919,1538.5875,4,Gold,7,West
1878,1538.372,2,Bronze,2,Northeast
4906,1538.228,3,Silver,4,Southeast
4837,1535.576,2,Bronze,5,Southwest
3109,1535.57,2,Silver,5,Southwest
2040,1535.06,2,Gold,7,West
4054,1534.7045,2,Silver,7,West
1217,1533.806,2,Silver,1,Midwest
3215,1532.837,1,Bronze,2,Northeast
2128,1532.423,4,Bronze,4,Southeast
3750,1530.3944999999999,2,Silver,5,Southwest
3143,1530.1435,2,Bronze,1,Midwest
1950,1530.026,2,Gold,5,Southwest
4299,1529.5445,3,Silver,3,Pacific
97,1528.1715,3,Silver,5,Southwest
2043,1527.7765,2,Bronze,5,Southwest
178,1527.48,2,Bronze,1,Midwest
1190,1526.446,2,Silver,1,Midwest
2368,1526.306,2,Silver,1,Midwest
3274,1526.22,1,Silver,5,Southwest
1921,1525.387,3,Silver,4,Southeast
1824,1525.0859999999998,3,Bronze,2,Northeast
2940,1523.6235000000001,1,Silver,2,Northeast
4885,1523.311,5,Bronze,4,Southeast
83,1522.887,2,Bronze,2,Northeast
3667,1521.7795,2,Bronze,3,Pacific
1374,1520.8345,2,Silver,7,West
3047,1520.6855,2,Silver,1,Midwest
2862,1520.3999999999999,3,Bronze,5,Southwest
1035,1517.679,2,Gold,4,Southeast
1178,1517.5215,1,Bronze,5,Southwest
249,1517.349,2,Bronze,3,Pacific
2288,1515.7730000000001,2,Bronze,4,Southeast
2714,1515.6335000000001,2,Bronze,7,West
166,1515.507,3,Silver,2,Northeast
4062,1513.5355,2,Gold,7,West
116,1512.9795,2,Gold,4,Southeast
4791,1512.8874999999998,2,Bronze,4,Southeast
4945,1512.8435,2,Bronze,4,Southeast
2229,1512.433,1,Bronze,3,Pacific
3894,1512.07,2,Bronze,1,Midwest
3926,1511.8765,2,Bronze,4,Southeast
3978,1511.6815000000001,2,Gold,4,Southeast
356,1510.663,3,Gold,7,West
1196,1510.3325,3,Bronze,1,Midwest
868,1509.8165,2,Silver,3,Pacific
3223,1509.5105,3,Bronze,5,Southwest
591,1508.9199999999998,1,Bronze,2,Northeast
1355,1508.7869999999998,2,Bronze,7,West
2393,1507.842,2,Bronze,4,Southeast
3398,1507.217,3,Silver,4,Southeast
2841,1506.8410000000001,2,Gold,1,Midwest
373,1506.3835,3,Bronze,1,Midwest
4532,1506.3735000000001,2,Silver,4,Southeast
3727,1506.125,2,Gold,3,Pacific
1218,1505.143,3,Silver,4,Southeast
171,1504.221,2,Silver,5,Southwest
1766,1502.735,2,Silver,3,Pacific
3255,1502.33,2,Silver,7,West
2613,1501.9904999999999,3,Silver,1,Midwest
4818,1501.2515,2,Bronze,7,West
855,1500.5884999999998,3,Bronze,1,Midwest
4478,1500.179,1,Silver,2,Northeast
3661,1499.283,2,Bronze,3,Pacific
2351,1499.2745,3,Bronze,7,West
357,1498.698,2,Silver,7,West
2206,1498.24,4,Bronze,5,Southwest
2909,1496.755,2,Silver,2,Northeast
4795,1496.3600000000001,1,Bronze,3,Pacific
838,1495.63,2,Silver,2,Northeast
4028,1494.704,3,Silver,2,Northeast
3362,1494.6295,2,Gold,7,West
3409,1493.896,3,Gold,2,Northeast
2462,1493.721,2,Silver,3,Pacific
1702,1493.6775,2,Silver,2,Northeast
4420,1493.46,2,Gold,1,Midwest
2542,1492.7755,2,Bronze,3,Pacific
3242,1492.0484999999999,1,Gold,3,Pacific
3185,1491.8625,2,Bronze,5,Southwest
2551,1491.82,2,Gold,1,Midwest
803,1490.208,1,Silver,1,Midwest
4961,1486.7980000000002,2,Bronze,2,Northeast
3893,1485.929,3,Silver,7,West
4998,1484.864,1,Bronze,1,Midwest
3239,1484.271,3,Silver,5,Southwest
2540,1484.1799999999998,1,Bronze,5,Southwest
2276,1481.5795,3,Silver,4,Southeast
3316,1481.283,1,Silver,2,Northeast
65,1479.963,2,Gold,5,Southwest
343,1479.48,2,Gold,5,Southwest
1850,1479.3595,2,Gold,2,Northeast
297,1478.6765,3,Gold,2,Northeast
390,1478.45,1,Gold,6,Unknown
61,1475.165,4,Bronze,5,Southwest
4328,1474.872,3,Bronze,2,Northeast
3823,1474.54,2,Silver,5,Southwest
1689,1474.212,1,Silver,7,West
179,1473.639,2,Silver,2,Northeast
150,1473.349,2,Bronze,5,Southwest
1413,1472.333,2,Bronze,2,Northeast
2597,1471.7359999999999,3,Bronze,5,Southwest
4267,1471.5489999999998,4,Bronze,5,Southwest
2104,1470.747,3,Bronze,5,Southwest
4090,1470.566,2,Bronze,1,Midwest
4029,1470.526,1,Bronze,5,Southwest
235,1468.7794999999999,2,Silver,1,Midwest
3887,1466.511,3,Bronze,7,West
4745,1465.5645000000002,3,Silver,5,Southwest
2933,1465.1565,1,Bronze,1,Midwest
1887,1464.9560000000001,3,Bronze,3,Pacific
1514,1464.926,2,Silver,2,Northeast
2029,1464.544,2,Silver,1,Midwest
337,1464.1729999999998,2,Silver,7,West
1659,1463.3885,3,Silver,5,Southwest
1331,1463.37,1,Bronze,2,Northeast
2199,1463.1955,2,Silver,4,Southeast
3833,1462.8255,3,Bronze,3,Pacific
3179,1462.72,3,Silver,7,West
2469,1460.941,2,Silver,3,Pacific
1765,1460.3965,2,Bronze,1,Midwest
2877,1459.395,2,Silver,1,Midwest
1219,1459.0410000000002,1,Bronze,2,Northeast
598,1458.042,4,Bronze,7,West
4363,1457.9415,2,Silver,3,Pacific
1598,1457.4920000000002,2,Bronze,1,Midwest
1771,1457.1905,2,Bronze,5,Southwest
4115,1456.51,1,Bronze,5,Southwest
3634,1456.038,3,Silver,3,Pacific
2655,1455.0815,2,Bronze,2,Northeast
4086,1454.9585,2,Bronze,3,Pacific
4160,1454.6885,2,Bronze,2,Northeast
1549,1454.5200000000002,1,Silver,5,Southwest
4263,1453.562,1,Silver,2,Northeast
385,1452.3799999999999,3,Bronze,2,Northeast
230,1452.2575000000002,2,Bronze,4,Southeast
274,1452.224,2,Gold,1,Midwest
3421,1452.0525,3,Bronze,7,West
4558,1451.95,2,Silver,4,Southeast
4944,1451.5275000000001,3,Silver,2,Northeast
3970,1451.4409999999998,1,Silver,3,Pacific
1024,1451.113,1,Gold,3,Pacific
1112,1450.5915,2,Bronze,1,Midwest
3120,1449.227,3,Silver,7,West
2538,1448.7779999999998,2,Silver,6,Unknown
2163,1448.6399999999999,2,Silver,5,Southwest
4088,1448.6009999999999,2,Silver,1,Midwest
1020,1448.28,2,Gold,7,West
4691,1447.1860000000001,2,Bronze,2,Northeast
231,1446.2069999999999,1,Silver,2,Northeast
347,1446.01,2,Silver,1,Midwest
1093,1445.632,3,Silver,4,Southeast
4544,1445.5495,1,Silver,1,Midwest
954,1444.891,1,Bronze,5,Southwest
55,1444.393,3,Silver,2,Northeast
4636,1443.9899999999998,2,Bronze,5,Southwest
4674,1442.3585,3,Silver,2,Northeast
2816,1442.1190000000001,1,Bronze,3,Pacific
4288,1441.68,2,Silver,2,Northeast
4475,1441.5140000000001,3,Bronze,4,Southeast
1967,1440.501,2,Silver,3,Pacific
462,1439.3785,2,Bronze,6,Unknown
501,1439.1615000000002,1,Bronze,3,Pacific
1266,1438.9720000000002,2,Silver,2,Northeast
3514,1438.844,1,Gold,2,Northeast
3068,1438.08,1,Bronze,5,Southwest
339,1437.9255,2,Silver,1,Midwest
2060,1435.7604999999999,3,Bronze,1,Midwest
1786,1435.0410000000002,2,Silver,3,Pacific
3222,1434.587,5,Silver,4,Southeast
3753,1434.251,2,Silver,1,Midwest
1300,1433.71,1,Gold,4,Southeast
488,1433.6100000000001,3,Bronze,7,West
2306,1429.9195,3,Bronze,4,Southeast
3470,1428.98,3,Bronze,2,Northeast
4116,1428.0155,2,Silver,7,West
2502,1427.4225000000001,3,Silver,2,Northeast
1453,1427.1385,2,Bronze,3,Pacific
3954,1426.7865000000002,2,Gold,5,Southwest
2889,1426.633,3,Silver,7,West
4714,1426.5529999999999,1,Silver,1,Midwest
1077,1426.388,1,Silver,4,Southeast
4403,1424.7259999999999,3,Silver,3,Pacific
243,1424.6805,3,Bronze,3,Pacific
1612,1424.5549999999998,1,Bronze,2,Northeast
665,1424.2945,2,Bronze,5,Southwest
1419,1423.9735,3,Gold,3,Pacific
4284,1423.181,1,Bronze,2,Northeast
148,1423.084,2,Bronze,7,West
2372,1423.02,1,Silver,2,Northeast
226,1422.734,2,Bronze,1,Midwest
2074,1422.6885,2,Silver,4,Southeast
2192,1422.502,1,Bronze,3,Pacific
268,1421.733,2,Gold,5,Southwest
2821,1421.42,2,Silver,2,Northeast
794,1420.9595000000002,1,Bronze,3,Pacific
2413,1420.586,1,Bronze,5,Southwest
216,1420.213,3,Bronze,4,Southeast
64,1419.629,2,Bronze,5,Southwest
464,1419.3835,3,Silver,4,Southeast
