event_id,event_ts,session_id,customer_id,product_id,event_type,page_url,channel,region
EVT000022568,2026-04-09 22:08:41,SESS00002362,CUST000351,PROD000158,page_view,/cart,web,Northeast
EVT000022569,2026-02-24 15:18:18,SESS00001875,CUST000217,PROD000002,checkout_start,/home,web,Midwest
EVT000022570,2026-03-15 15:54:37,SESS00002998,CUST000171,PROD000103,page_view,/search,web,Midwest
EVT000022571,2026-04-04 20:50:30,SESS00001327,CUST000228,PROD000036,product_view,/home,mobile,Southeast
EVT000022572,2026-01-24 14:45:14,SESS00000641,,PROD000198,checkout_start,/search,web,West
EVT000022573,2026-04-23 03:57:24,SESS00000062,CUST000137,PROD000040,page_view,/checkout,web,Southeast
EVT000022574,2026-02-13 01:15:47,SESS00000793,CUST000338,PROD000190,page_view,/product,web,Northeast
EVT000022575,2026-04-17 04:41:33,SESS00001753,CUST000420,PROD000094,checkout_start,/home,web,Midwest
EVT000022576,2026-02-27 10:36:39,SESS00000138,CUST000144,PROD000136,page_view,/home,web,Northeast
EVT000022577,2026-04-01 22:07:09,SESS00003017,CUST000415,PROD000177,product_view,/home,mobile,Northeast
EVT000022578,2026-04-04 12:50:47,SESS00000950,CUST000361,PROD000108,product_view,/checkout,web,West
EVT000022579,2026-03-13 16:15:08,SESS00001471,CUST000027,PROD000165,page_view,/product,web,Northeast
EVT000022580,2026-02-07 19:56:28,SESS00001010,CUST000102,PROD000059,page_view,/home,web,Southeast
EVT000022581,2026-04-18 02:42:32,SESS00000482,CUST000222,PROD000240,add_to_cart,/checkout,web,Southeast
EVT000022582,2026-04-15 19:10:27,SESS00000302,CUST000495,PROD000109,product_view,/home,web,Southeast
EVT000022583,2026-01-26 00:25:55,SESS00000773,CUST000364,PROD000196,page_view,/product,web,Southeast
EVT000022584,2026-01-28 14:52:31,SESS00001969,CUST000303,PROD000076,page_view,/checkout,mobile,Southeast
EVT000022585,2026-04-08 11:10:12,SESS00000095,,PROD000179,checkout_start,/home,web,Northeast
EVT000022586,2026-01-26 08:10:24,SESS00000340,CUST000444,PROD000100,page_view,/checkout,web,Northeast
EVT000022587,2026-03-07 07:21:20,SESS00002938,CUST000381,PROD000178,page_view,/search,web,Southeast
EVT000022588,2026-02-17 01:52:50,SESS00000561,CUST000233,PROD000029,product_view,/checkout,mobile,Midwest
EVT000022589,2026-02-20 22:53:40,SESS00002196,,PROD000091,add_to_cart,/cart,web,Midwest
EVT000022590,2026-04-15 21:25:17,SESS00002466,CUST000462,PROD000034,page_view,/home,mobile,West
EVT000022591,2026-04-04 05:09:54,SESS00001875,,PROD000068,page_view,/home,web,West
EVT000022592,2026-02-15 12:08:32,SESS00000767,,PROD000059,product_view,/home,web,Northeast
EVT000022593,2026-04-16 15:45:34,SESS00000202,CUST000121,PROD000058,product_view,/home,mobile,West
EVT000022594,2026-04-07 12:29:58,SESS00002523,CUST000426,PROD000177,checkout_start,/product,web,Midwest
EVT000022595,2026-02-22 01:54:01,SESS00002360,CUST000373,PROD000010,product_view,/home,web,Southeast
EVT000022596,2026-04-08 04:39:26,SESS00002528,,PROD000249,page_view,/checkout,web,Midwest
EVT000022597,2026-02-22 19:33:06,SESS00002750,CUST000199,PROD000219,page_view,/cart,web,West
EVT000022598,2026-02-12 02:12:52,SESS00002944,CUST000055,PROD000036,page_view,/product,mobile,Midwest
EVT000022599,2026-02-01 07:27:43,SESS00003115,CUST000445,PROD000212,page_view,/home,mobile,Northeast
EVT000022600,2026-02-25 01:34:50,SESS00001832,CUST000089,PROD000050,page_view,/search,web,Midwest
EVT000022601,2026-02-22 21:54:23,SESS00001292,CUST000063,PROD000219,page_view,/home,web,Midwest
EVT000022602,2026-04-08 14:32:27,SESS00000346,CUST000497,PROD000250,page_view,/search,mobile,West
EVT000022603,2026-02-21 05:18:28,SESS00002332,,PROD000091,purchase,/home,web,Southeast
EVT000022604,2026-04-21 02:50:52,SESS00001034,CUST000290,PROD000245,product_view,/checkout,web,Midwest
EVT000022605,2026-02-06 16:59:11,SESS00001378,CUST000002,PROD000085,page_view,/home,web,Northeast
EVT000022606,2026-04-13 21:37:34,SESS00000634,CUST000392,PROD000124,checkout_start,/checkout,mobile,West
EVT000022607,2026-01-24 19:25:51,SESS00001814,CUST000461,PROD000074,page_view,/checkout,web,Northeast
EVT000022608,2026-03-11 07:17:26,SESS00001006,CUST000451,PROD000227,add_to_cart,/cart,web,Southeast
EVT000022609,2026-02-19 21:34:49,SESS00001907,CUST000324,PROD000093,product_view,/product,web,Northeast
EVT000022610,2026-02-03 02:26:09,SESS00002195,CUST000026,PROD000077,checkout_start,/search,web,Midwest
EVT000022611,2026-03-11 03:39:11,SESS00002261,CUST000459,PROD000061,page_view,/product,web,Southeast
EVT000022612,2026-04-13 21:08:13,SESS00002770,CUST000316,PROD000154,add_to_cart,/product,web,Northeast
EVT000022613,2026-02-09 06:39:56,SESS00002857,CUST000441,PROD000103,page_view,/checkout,web,West
EVT000022614,2026-04-10 00:03:19,SESS00002796,CUST000235,PROD000096,product_view,/search,mobile,Midwest
EVT000022615,2026-03-23 19:55:04,SESS00000154,CUST000350,PROD000116,purchase,/search,web,Northeast
EVT000022616,2026-01-26 08:39:44,SESS00001486,CUST000009,PROD000081,page_view,/cart,mobile,Northeast
EVT000022617,2026-03-23 17:47:57,SESS00002441,CUST000314,PROD000158,page_view,/product,mobile,West
EVT000022618,2026-03-07 07:57:29,SESS00000176,CUST000413,PROD000214,product_view,/product,web,West
EVT000022619,2026-04-23 00:20:31,SESS00001249,CUST000202,PROD000170,checkout_start,/search,web,Northeast
EVT000022620,2026-02-02 18:24:46,SESS00002947,CUST000016,PROD000029,product_view,/cart,mobile,West
EVT000022621,2026-04-11 14:58:36,SESS00000510,CUST000131,PROD000089,checkout_start,/search,mobile,Northeast
EVT000022622,2026-04-17 01:08:44,SESS00001457,CUST000378,PROD000105,add_to_cart,/home,mobile,Midwest
EVT000022623,2026-02-13 15:41:23,SESS00002898,CUST000177,PROD000199,page_view,/checkout,web,Southeast
EVT000022624,2026-03-18 13:27:16,SESS00000598,,PROD000114,page_view,/checkout,web,Midwest
EVT000022625,2026-04-07 11:06:47,SESS00000399,CUST000104,PROD000066,add_to_cart,/checkout,web,West
EVT000022626,2026-03-22 18:04:11,SESS00001287,CUST000316,PROD000142,add_to_cart,/cart,web,Midwest
EVT000022627,2026-03-23 21:10:15,SESS00001991,CUST000154,PROD000250,product_view,/cart,web,West
EVT000022628,2026-02-23 05:52:03,SESS00000735,CUST000210,PROD000003,product_view,/product,web,Northeast
EVT000022629,2026-04-12 13:58:10,SESS00000141,CUST000160,PROD000025,product_view,/search,web,Southeast
EVT000022630,2026-03-29 10:31:02,SESS00001218,CUST000193,PROD000139,add_to_cart,/cart,web,West
EVT000022631,2026-02-15 00:38:00,SESS00001971,CUST000459,PROD000182,product_view,/product,web,Northeast
EVT000022632,2026-03-04 12:56:50,SESS00000983,,PROD000102,page_view,/search,mobile,West
EVT000022633,2026-03-21 14:08:17,SESS00001800,CUST000477,PROD000201,purchase,/product,web,Northeast
EVT000022634,2026-03-17 01:27:46,SESS00001890,CUST000326,PROD000137,product_view,/checkout,mobile,Midwest
EVT000022635,2026-03-22 10:50:06,SESS00002178,CUST000300,PROD000157,page_view,/product,web,Midwest
EVT000022636,2026-02-08 10:09:43,SESS00002691,CUST000418,PROD000023,checkout_start,/checkout,web,Northeast
EVT000022637,2026-03-21 13:49:05,SESS00002758,CUST000198,PROD000146,product_view,/checkout,mobile,Southeast
EVT000022638,2026-04-03 15:14:51,SESS00001168,CUST000007,PROD000114,page_view,/checkout,web,Northeast
EVT000022639,2026-01-29 03:42:44,SESS00001502,CUST000042,PROD000236,page_view,/cart,web,Midwest
EVT000022640,2026-04-17 10:07:53,SESS00000503,CUST000041,PROD000135,checkout_start,/home,web,West
EVT000022641,2026-03-31 20:04:21,SESS00003067,CUST000326,PROD000114,page_view,/cart,web,West
EVT000022642,2026-02-10 22:52:37,SESS00002688,CUST000232,PROD000241,page_view,/product,mobile,Midwest
EVT000022643,2026-04-04 07:40:17,SESS00002879,CUST000304,PROD000147,page_view,/checkout,web,Northeast
EVT000022644,2026-02-17 18:52:40,SESS00000963,CUST000210,PROD000143,product_view,/checkout,mobile,Northeast
EVT000022645,2026-04-10 12:14:10,SESS00002855,CUST000154,PROD000223,product_view,/product,mobile,Southeast
EVT000022646,2026-03-05 12:17:58,SESS00001701,CUST000381,PROD000168,product_view,/checkout,web,Southeast
EVT000022647,2026-03-30 14:05:25,SESS00002264,CUST000235,PROD000176,page_view,/checkout,mobile,Midwest
EVT000022648,2026-03-17 00:04:56,SESS00002917,CUST000002,PROD000065,page_view,/cart,mobile,Northeast
EVT000022649,2026-02-27 19:40:49,SESS00001128,CUST000295,PROD000100,product_view,/search,web,Northeast
EVT000022650,2026-03-30 09:24:05,SESS00002468,CUST000257,PROD000081,page_view,/search,mobile,West
EVT000022651,2026-04-04 17:28:03,SESS00003069,,PROD000151,product_view,/search,web,Southeast
EVT000022652,2026-04-01 14:12:19,SESS00000117,CUST000341,PROD000081,checkout_start,/cart,web,Southeast
EVT000022653,2026-04-15 07:46:22,SESS00000289,,PROD000158,page_view,/checkout,mobile,Northeast
EVT000022654,2026-02-13 10:27:27,SESS00001049,CUST000174,PROD000247,product_view,/product,mobile,Southeast
EVT000022655,2026-03-02 11:48:17,SESS00000178,CUST000062,PROD000090,page_view,/checkout,mobile,Northeast
EVT000022656,2026-02-04 18:52:52,SESS00000499,CUST000066,PROD000231,page_view,/search,web,Midwest
EVT000022657,2026-04-20 04:53:03,SESS00000527,CUST000080,PROD000155,page_view,/cart,mobile,West
EVT000022658,2026-04-22 20:27:39,SESS00000641,CUST000405,PROD000099,page_view,/checkout,mobile,Northeast
EVT000022659,2026-04-06 00:07:16,SESS00001287,CUST000324,PROD000191,page_view,/cart,mobile,West
EVT000022660,2026-03-27 19:01:06,SESS00001952,CUST000376,PROD000119,page_view,/product,web,West
EVT000022661,2026-02-10 07:47:20,SESS00003014,,PROD000156,checkout_start,/search,mobile,West
EVT000022662,2026-03-20 18:19:47,SESS00000486,CUST000059,PROD000182,page_view,/home,web,Northeast
EVT000022663,2026-02-27 22:32:50,SESS00000772,CUST000179,PROD000189,purchase,/search,web,West
EVT000022664,2026-02-04 12:29:49,SESS00001870,CUST000448,PROD000082,product_view,/cart,web,Midwest
EVT000022665,2026-04-06 21:57:49,SESS00002220,CUST000378,PROD000188,page_view,/checkout,web,Southeast
EVT000022666,2026-03-02 20:27:59,SESS00001834,CUST000429,PROD000181,page_view,/cart,web,Northeast
EVT000022667,2026-01-28 20:43:33,SESS00002433,CUST000359,PROD000208,page_view,/checkout,web,Northeast
EVT000022668,2026-04-02 17:10:53,SESS00001747,CUST000045,PROD000154,add_to_cart,/checkout,web,West
EVT000022669,2026-04-13 04:49:31,SESS00002487,CUST000156,PROD000062,checkout_start,/checkout,mobile,West
EVT000022670,2026-03-28 00:42:42,SESS00000450,CUST000295,PROD000243,checkout_start,/product,web,West
EVT000022671,2026-01-24 05:39:23,SESS00000357,CUST000010,PROD000238,purchase,/cart,mobile,Midwest
EVT000022672,2026-02-04 16:12:59,SESS00000222,CUST000268,PROD000241,product_view,/checkout,mobile,Midwest
EVT000022673,2026-03-31 03:01:10,SESS00001868,CUST000131,PROD000072,product_view,/checkout,mobile,Midwest
EVT000022674,2026-04-15 21:59:43,SESS00001301,CUST000211,PROD000164,page_view,/search,web,Southeast
EVT000022675,2026-04-19 00:17:31,SESS00001789,CUST000441,PROD000202,product_view,/cart,web,Northeast
EVT000022676,2026-02-02 17:08:12,SESS00000185,CUST000375,PROD000169,product_view,/checkout,web,Southeast
EVT000022677,2026-01-27 08:50:11,SESS00000855,CUST000095,PROD000019,checkout_start,/product,mobile,West
EVT000022678,2026-04-23 12:04:37,SESS00002331,CUST000229,PROD000208,product_view,/checkout,mobile,Southeast
EVT000022679,2026-04-01 16:06:07,SESS00002696,CUST000106,PROD000106,page_view,/search,web,Northeast
EVT000022680,2026-02-19 16:24:20,SESS00000133,CUST000196,PROD000074,checkout_start,/home,web,West
EVT000022681,2026-02-25 11:44:38,SESS00002004,CUST000100,PROD000044,page_view,/search,web,Midwest
EVT000022682,2026-02-17 19:23:09,SESS00001917,CUST000334,PROD000089,product_view,/home,mobile,Southeast
EVT000022683,2026-03-18 09:37:01,SESS00001847,CUST000494,PROD000010,product_view,/home,web,West
EVT000022684,2026-02-04 20:23:04,SESS00000239,CUST000303,PROD000104,checkout_start,/cart,mobile,West
EVT000022685,2026-02-11 19:57:55,SESS00000127,,PROD000064,page_view,/cart,web,Southeast
EVT000022686,2026-01-30 20:28:12,SESS00001173,CUST000250,PROD000021,page_view,/checkout,web,Northeast
EVT000022687,2026-04-20 12:35:49,SESS00001236,CUST000018,PROD000134,page_view,/product,web,Midwest
EVT000022688,2026-02-19 08:21:07,SESS00000341,CUST000317,PROD000069,page_view,/checkout,web,West
EVT000022689,2026-03-16 18:23:37,SESS00000296,CUST000146,PROD000157,product_view,/checkout,mobile,Midwest
EVT000022690,2026-04-11 04:40:57,SESS00002806,CUST000148,PROD000055,purchase,/product,web,West
EVT000022691,2026-03-08 19:47:40,SESS00001066,CUST000112,PROD000214,page_view,/home,mobile,West
EVT000022692,2026-03-07 02:21:46,SESS00002390,CUST000294,PROD000013,add_to_cart,/checkout,mobile,Northeast
EVT000022693,2026-01-25 10:04:48,SESS00001134,CUST000128,PROD000090,product_view,/product,web,West
EVT000022694,2026-03-03 09:26:13,SESS00000126,CUST000212,PROD000097,add_to_cart,/checkout,mobile,West
EVT000022695,2026-03-27 20:10:24,SESS00002902,CUST000021,PROD000152,page_view,/home,web,Southeast
EVT000022696,2026-03-07 01:57:30,SESS00000135,CUST000139,PROD000164,page_view,/home,web,West
EVT000022697,2026-01-30 09:50:40,SESS00001422,,PROD000155,checkout_start,/product,mobile,Northeast
EVT000022698,2026-02-27 22:50:06,SESS00000834,CUST000440,PROD000058,page_view,/checkout,mobile,West
EVT000022699,2026-02-04 23:18:52,SESS00002812,CUST000427,PROD000107,page_view,/checkout,mobile,Midwest
EVT000022700,2026-02-17 13:41:46,SESS00001773,CUST000210,PROD000245,page_view,/product,mobile,Midwest
EVT000022701,2026-02-28 03:08:28,SESS00000145,CUST000198,PROD000192,product_view,/product,web,Southeast
EVT000022702,2026-01-30 07:24:10,SESS00001200,CUST000199,PROD000219,product_view,/cart,web,Midwest
EVT000022703,2026-02-20 18:07:25,SESS00003108,CUST000492,PROD000148,page_view,/cart,web,Midwest
EVT000022704,2026-04-14 06:11:07,SESS00002623,CUST000223,PROD000192,page_view,/product,mobile,Northeast
EVT000022705,2026-02-11 04:19:47,SESS00000752,CUST000233,PROD000218,page_view,/home,mobile,West
EVT000022706,2026-03-19 18:18:20,SESS00000017,CUST000017,PROD000020,page_view,/home,mobile,Southeast
EVT000022707,2026-04-12 20:06:15,SESS00001842,CUST000380,PROD000075,page_view,/home,web,West
EVT000022708,2026-03-18 13:41:04,SESS00001397,CUST000154,PROD000054,purchase,/home,web,Northeast
EVT000022709,2026-02-09 10:39:02,SESS00000273,CUST000431,PROD000160,product_view,/cart,web,West
EVT000022710,2026-02-24 08:37:51,SESS00001716,,PROD000167,page_view,/cart,web,Midwest
EVT000022711,2026-02-09 13:41:26,SESS00001922,CUST000167,PROD000180,product_view,/search,web,Southeast
EVT000022712,2026-03-22 09:58:27,SESS00001089,CUST000081,PROD000057,product_view,/checkout,mobile,Northeast
EVT000022713,2026-03-06 00:56:59,SESS00001270,CUST000407,PROD000056,product_view,/checkout,web,Midwest
EVT000022714,2026-03-12 11:52:32,SESS00001292,CUST000209,PROD000098,page_view,/search,web,Southeast
EVT000022715,2026-02-01 00:46:30,SESS00002719,,PROD000029,page_view,/product,web,Southeast
EVT000022716,2026-04-23 17:29:56,SESS00002528,CUST000076,PROD000085,product_view,/home,web,Southeast
EVT000022717,2026-02-16 15:15:43,SESS00002771,CUST000095,PROD000182,page_view,/home,web,Northeast
EVT000022718,2026-01-28 20:31:42,SESS00002749,CUST000117,PROD000039,page_view,/checkout,mobile,Southeast
EVT000022719,2026-03-20 19:01:01,SESS00000614,CUST000337,PROD000069,page_view,/checkout,web,West
EVT000022720,2026-03-19 02:24:34,SESS00001072,CUST000147,PROD000222,page_view,/product,web,Northeast
EVT000022721,2026-02-09 07:50:06,SESS00002565,CUST000330,PROD000001,page_view,/checkout,web,Northeast
EVT000022722,2026-02-21 08:01:52,SESS00001129,CUST000454,PROD000081,page_view,/cart,web,West
EVT000022723,2026-01-24 16:38:32,SESS00002442,CUST000271,PROD000118,checkout_start,/cart,web,Southeast
EVT000022724,2026-03-18 06:08:25,SESS00000169,CUST000341,PROD000118,page_view,/search,mobile,West
EVT000022725,2026-04-09 15:14:34,SESS00002991,CUST000231,PROD000055,add_to_cart,/cart,web,Northeast
EVT000022726,2026-03-11 10:13:59,SESS00000185,CUST000060,PROD000122,add_to_cart,/home,web,Midwest
EVT000022727,2026-01-27 21:16:15,SESS00001486,CUST000461,PROD000083,page_view,/home,mobile,Southeast
EVT000022728,2026-01-28 08:11:03,SESS00002773,CUST000113,PROD000178,purchase,/checkout,web,Northeast
EVT000022729,2026-04-21 08:56:30,SESS00000001,CUST000482,PROD000244,product_view,/home,web,Southeast
EVT000022730,2026-03-11 22:03:57,SESS00000026,CUST000307,PROD000204,checkout_start,/product,web,Midwest
EVT000022731,2026-03-21 18:15:29,SESS00002945,CUST000426,PROD000236,page_view,/cart,mobile,Midwest
EVT000022732,2026-04-01 10:45:45,SESS00001360,CUST000262,PROD000200,page_view,/home,web,West
EVT000022733,2026-04-21 23:36:57,SESS00000886,CUST000228,PROD000166,product_view,/cart,web,Southeast
EVT000022734,2026-02-08 23:41:45,SESS00001563,CUST000122,PROD000033,add_to_cart,/cart,web,West
EVT000022735,2026-03-07 11:24:01,SESS00002337,CUST000142,PROD000083,checkout_start,/home,web,Midwest
EVT000022736,2026-02-09 09:14:59,SESS00001200,CUST000311,PROD000157,page_view,/checkout,web,Northeast
EVT000022737,2026-04-14 22:11:12,SESS00002543,CUST000418,PROD000128,page_view,/checkout,web,West
EVT000022738,2026-02-15 10:44:23,SESS00002284,CUST000160,PROD000194,add_to_cart,/product,web,Southeast
EVT000022739,2026-04-22 22:18:04,SESS00000627,CUST000089,PROD000236,page_view,/home,web,Midwest
EVT000022740,2026-02-27 21:10:03,SESS00002356,CUST000007,PROD000172,page_view,/product,web,West
EVT000022741,2026-03-09 01:04:59,SESS00000448,CUST000293,PROD000103,page_view,/search,mobile,Northeast
EVT000022742,2026-03-01 04:39:43,SESS00001786,CUST000453,PROD000080,product_view,/cart,web,West
EVT000022743,2026-01-29 13:31:40,SESS00001091,CUST000428,PROD000006,page_view,/home,mobile,West
EVT000022744,2026-03-08 02:43:04,SESS00002875,CUST000356,PROD000034,product_view,/checkout,web,Northeast
EVT000022745,2026-02-16 19:00:23,SESS00000989,CUST000187,PROD000238,checkout_start,/search,web,Southeast
EVT000022746,2026-03-17 08:55:18,SESS00002294,CUST000314,PROD000112,page_view,/home,web,Northeast
EVT000022747,2026-03-23 16:16:41,SESS00001711,CUST000353,PROD000034,add_to_cart,/home,web,Southeast
EVT000022748,2026-02-08 03:55:44,SESS00001701,CUST000060,PROD000210,page_view,/home,web,Northeast
EVT000022749,2026-04-17 20:55:17,SESS00002708,CUST000321,PROD000146,page_view,/cart,web,Northeast
EVT000022750,2026-01-27 20:08:45,SESS00002159,CUST000095,PROD000249,page_view,/cart,web,West
EVT000022751,2026-01-31 02:17:26,SESS00000168,CUST000269,PROD000016,checkout_start,/checkout,mobile,Southeast
EVT000022752,2026-02-14 11:04:27,SESS00001314,CUST000444,PROD000212,purchase,/cart,web,West
EVT000022753,2026-02-11 22:37:52,SESS00002333,CUST000130,PROD000012,product_view,/checkout,web,Midwest
EVT000022754,2026-03-19 20:45:47,SESS00001196,CUST000392,PROD000182,page_view,/checkout,mobile,Midwest
EVT000022755,2026-02-19 02:10:03,SESS00000519,CUST000450,PROD000184,page_view,/cart,web,Southeast
EVT000022756,2026-04-22 16:52:31,SESS00002119,CUST000494,PROD000195,product_view,/checkout,mobile,West
EVT000022757,2026-04-18 10:50:00,SESS00001629,CUST000164,PROD000054,add_to_cart,/product,web,Northeast
EVT000022758,2026-02-19 18:21:39,SESS00001746,CUST000143,PROD000224,product_view,/search,web,Southeast
EVT000022759,2026-02-20 14:21:26,SESS00000301,CUST000079,PROD000243,product_view,/cart,mobile,Northeast
EVT000022760,2026-04-11 07:16:06,SESS00000258,CUST000222,PROD000008,product_view,/product,web,Northeast
EVT000022761,2026-04-08 23:44:19,SESS00001724,CUST000333,PROD000041,add_to_cart,/home,web,Midwest
EVT000022762,2026-03-22 11:40:25,SESS00000447,CUST000138,PROD000061,page_view,/checkout,web,West
EVT000022763,2026-01-24 10:38:11,SESS00001269,,PROD000062,page_view,/search,web,Midwest
EVT000022764,2026-03-28 06:14:47,SESS00000926,CUST000316,PROD000192,product_view,/checkout,web,Midwest
EVT000022765,2026-02-17 05:30:56,SESS00002916,CUST000460,PROD000038,page_view,/search,web,Midwest
EVT000022766,2026-03-01 17:14:24,SESS00002264,CUST000131,PROD000229,page_view,/product,web,Southeast
EVT000022767,2026-02-10 02:51:42,SESS00002263,CUST000085,PROD000083,page_view,/home,web,Northeast
EVT000022768,2026-04-04 10:43:00,SESS00001273,,PROD000126,add_to_cart,/cart,mobile,West
EVT000022769,2026-04-10 07:20:33,SESS00000815,CUST000040,PROD000015,page_view,/product,mobile,West
EVT000022770,2026-03-10 21:51:52,SESS00003000,CUST000398,PROD000183,page_view,/home,mobile,West
EVT000022771,2026-04-13 10:12:21,SESS00001988,CUST000088,PROD000132,page_view,/product,web,West
EVT000022772,2026-04-12 14:02:39,SESS00001602,CUST000042,PROD000086,product_view,/home,mobile,Midwest
EVT000022773,2026-03-01 05:41:13,SESS00002882,CUST000476,PROD000025,page_view,/search,web,Northeast
EVT000022774,2026-02-03 02:24:17,SESS00001590,CUST000319,PROD000102,page_view,/product,web,Northeast
EVT000022775,2026-01-31 04:42:38,SESS00002472,CUST000168,PROD000227,page_view,/search,web,West
EVT000022776,2026-04-08 05:31:19,SESS00000606,CUST000054,PROD000164,page_view,/checkout,web,Southeast
EVT000022777,2026-02-20 18:52:57,SESS00001682,CUST000188,PROD000070,page_view,/product,mobile,Northeast
EVT000022778,2026-03-19 19:09:42,SESS00001236,CUST000291,PROD000166,product_view,/home,mobile,Midwest
EVT000022779,2026-03-23 10:50:17,SESS00001935,CUST000349,PROD000125,page_view,/home,web,Midwest
EVT000022780,2026-04-12 05:32:02,SESS00001565,,PROD000105,page_view,/product,web,Northeast
EVT000022781,2026-01-29 11:08:27,SESS00001709,CUST000292,PROD000121,page_view,/cart,web,Northeast
EVT000022782,2026-04-04 05:52:05,SESS00002297,CUST000217,PROD000136,product_view,/cart,web,Southeast
EVT000022783,2026-02-08 01:13:38,SESS00002099,CUST000305,PROD000135,page_view,/cart,mobile,Northeast
EVT000022784,2026-02-04 15:08:26,SESS00002651,CUST000005,PROD000038,add_to_cart,/home,web,West
EVT000022785,2026-01-27 10:40:00,SESS00002116,CUST000014,PROD000225,product_view,/product,web,Southeast
EVT000022786,2026-01-27 16:12:39,SESS00001389,CUST000243,PROD000165,page_view,/search,web,West
EVT000022787,2026-03-25 21:48:31,SESS00003012,CUST000034,PROD000071,product_view,/checkout,web,Midwest
EVT000022788,2026-03-23 20:57:05,SESS00002651,CUST000375,PROD000247,product_view,/product,web,West
EVT000022789,2026-02-28 04:08:57,SESS00000007,CUST000444,PROD000126,page_view,/product,mobile,West
EVT000022790,2026-02-23 02:25:48,SESS00002167,CUST000095,PROD000176,page_view,/checkout,web,Midwest
EVT000022791,2026-02-16 14:34:34,SESS00000980,CUST000210,PROD000060,checkout_start,/search,web,Midwest
EVT000022792,2026-04-20 01:37:59,SESS00000001,CUST000287,PROD000210,add_to_cart,/search,mobile,Midwest
EVT000022793,2026-02-28 15:47:36,SESS00002514,CUST000317,PROD000021,add_to_cart,/cart,web,West
EVT000022794,2026-03-17 10:39:23,SESS00000786,CUST000210,PROD000035,product_view,/cart,mobile,Midwest
EVT000022795,2026-04-09 22:20:02,SESS00000475,CUST000332,PROD000142,page_view,/home,mobile,Southeast
EVT000022796,2026-01-27 18:05:19,SESS00002288,CUST000030,PROD000036,purchase,/product,mobile,Southeast
EVT000022797,2026-03-10 17:29:07,SESS00002549,CUST000299,PROD000222,add_to_cart,/search,web,Southeast
EVT000022798,2026-04-16 19:30:44,SESS00001238,CUST000418,PROD000027,product_view,/search,web,Northeast
EVT000022799,2026-04-11 11:13:06,SESS00001963,CUST000096,PROD000140,page_view,/checkout,mobile,West
EVT000022800,2026-02-11 00:05:14,SESS00001350,CUST000347,PROD000195,product_view,/cart,mobile,Northeast
EVT000022801,2026-02-12 01:31:30,SESS00002756,CUST000468,PROD000062,checkout_start,/cart,web,Midwest
EVT000022802,2026-02-01 03:21:50,SESS00002544,CUST000050,PROD000209,page_view,/checkout,mobile,Southeast
EVT000022803,2026-02-13 08:15:28,SESS00000071,CUST000185,PROD000029,page_view,/checkout,web,Southeast
EVT000022804,2026-02-05 05:16:40,SESS00001687,CUST000238,PROD000094,add_to_cart,/search,mobile,Southeast
EVT000022805,2026-03-03 08:23:23,SESS00001374,CUST000087,PROD000235,page_view,/search,web,Southeast
EVT000022806,2026-04-07 22:39:24,SESS00000816,CUST000483,PROD000101,page_view,/product,web,West
EVT000022807,2026-04-10 06:31:49,SESS00000250,CUST000342,PROD000007,page_view,/search,web,Northeast
EVT000022808,2026-02-16 13:47:37,SESS00000362,CUST000218,PROD000171,product_view,/checkout,web,Northeast
EVT000022809,2026-04-03 22:52:45,SESS00003077,CUST000306,PROD000091,page_view,/home,web,West
EVT000022810,2026-04-05 01:44:18,SESS00002694,CUST000251,PROD000049,product_view,/product,mobile,West
EVT000022811,2026-04-16 22:16:01,SESS00002997,CUST000364,PROD000158,product_view,/cart,web,Midwest
EVT000022812,2026-04-19 21:33:30,SESS00002534,CUST000219,PROD000103,product_view,/checkout,mobile,Northeast
EVT000022813,2026-03-29 05:00:56,SESS00002346,CUST000482,PROD000021,page_view,/search,mobile,Northeast
EVT000022814,2026-04-16 11:25:45,SESS00001433,CUST000213,PROD000212,product_view,/home,web,Northeast
EVT000022815,2026-02-17 01:47:59,SESS00002155,CUST000497,PROD000013,product_view,/checkout,web,Southeast
EVT000022816,2026-04-08 05:13:16,SESS00002437,,PROD000247,add_to_cart,/home,mobile,West
EVT000022817,2026-03-27 23:43:50,SESS00002462,CUST000228,PROD000137,product_view,/home,mobile,Midwest
EVT000022818,2026-03-26 23:46:54,SESS00000428,CUST000407,PROD000028,page_view,/home,web,West
EVT000022819,2026-03-02 15:52:37,SESS00002350,CUST000260,PROD000074,purchase,/home,web,West
EVT000022820,2026-04-16 00:34:22,SESS00002844,CUST000330,PROD000095,page_view,/cart,web,Midwest
EVT000022821,2026-02-21 01:37:29,SESS00002369,CUST000282,PROD000179,page_view,/home,web,Southeast
EVT000022822,2026-04-07 19:11:07,SESS00002830,CUST000353,PROD000026,page_view,/checkout,web,West
EVT000022823,2026-01-27 05:54:38,SESS00002634,CUST000438,PROD000204,product_view,/cart,web,West
EVT000022824,2026-04-18 04:28:27,SESS00003055,CUST000103,PROD000108,product_view,/product,mobile,Midwest
EVT000022825,2026-04-23 20:40:50,SESS00001553,CUST000375,PROD000191,page_view,/product,web,Northeast
EVT000022826,2026-04-02 04:07:46,SESS00001887,,PROD000023,page_view,/search,mobile,Northeast
EVT000022827,2026-02-07 13:34:02,SESS00000839,CUST000134,PROD000074,product_view,/home,web,Midwest
