order_item_id,order_id,product_id,returned_qty,return_reason,return_date
15390,6133,120,1,Damaged,2025-11-17
7542,3015,39,1,Wrong Size,2025-11-15
12682,5047,16,1,Damaged,2025-07-14
25022,10009,119,1,Wrong Size,2025-01-20
2341,942,177,1,Wrong Size,2024-04-30
27322,10904,9,1,Not Needed,2024-04-25
10128,4026,76,1,Damaged,2024-02-27
8750,3481,164,1,Wrong Size,2026-01-10
1322,534,163,1,Late Delivery,2024-09-07
21665,8655,42,1,Not Needed,2024-06-05
4767,1910,154,1,Not Needed,2025-04-21
3287,1324,2,1,Wrong Size,2024-02-27
20876,8337,58,1,Damaged,2025-07-22
1857,753,86,1,Not Needed,2025-09-26
9063,3602,67,1,Not Needed,2025-02-28
13283,5289,22,1,Late Delivery,2024-01-26
18398,7342,82,1,Wrong Size,2024-07-09
8655,3447,53,1,Not Needed,2025-07-05
7765,3101,178,1,Not Needed,2025-07-08
6892,2759,105,1,Damaged,2025-09-12
7309,2920,41,1,Damaged,2024-10-08
15834,6310,47,1,Damaged,2024-02-19
15373,6126,142,1,Damaged,2025-03-07
23850,9552,151,1,Late Delivery,2025-08-28
8983,3574,58,1,Not Needed,2025-07-30
28356,11318,83,1,Damaged,2025-10-31
29900,11937,142,1,Not Needed,2025-02-12
20690,8261,101,1,Damaged,2025-10-04
28561,11399,95,1,Wrong Size,2026-01-10
14070,5598,81,1,Damaged,2024-04-14
17133,6831,62,1,Late Delivery,2024-02-05
5357,2153,10,1,Wrong Size,2025-06-30
4001,1614,153,1,Not Needed,2024-06-30
18402,7343,124,1,Not Needed,2025-01-31
5096,2044,142,1,Late Delivery,2024-09-15
16084,6412,37,1,Not Needed,2025-12-04
29292,11682,96,1,Wrong Size,2025-07-25
8347,3330,121,1,Late Delivery,2024-03-14
24475,9795,162,1,Damaged,2025-10-05
15705,6258,156,1,Late Delivery,2026-01-01
4507,1807,60,1,Late Delivery,2024-10-29
12944,5156,15,1,Damaged,2024-09-19
8179,3263,129,1,Damaged,2024-03-16
23316,9347,164,1,Not Needed,2024-03-12
17011,6781,53,1,Damaged,2025-03-11
4269,1718,107,1,Wrong Size,2024-08-27
11358,4510,46,1,Damaged,2024-06-03
27491,10970,144,1,Late Delivery,2025-08-08
5698,2276,123,1,Not Needed,2025-09-26
21715,8675,163,1,Wrong Size,2024-10-16
18585,7414,134,1,Wrong Size,2025-04-26
22093,8833,58,1,Wrong Size,2024-10-09
15942,6354,31,1,Wrong Size,2025-04-06
5035,2017,130,1,Damaged,2024-12-24
24020,9620,136,1,Not Needed,2025-01-28
23232,9316,40,1,Not Needed,2025-09-12
8249,3291,27,1,Damaged,2025-06-26
14715,5866,180,1,Damaged,2024-05-19
23852,9553,50,1,Damaged,2024-06-07
10124,4024,18,1,Late Delivery,2025-11-30
2587,1043,43,1,Not Needed,2025-02-01
1013,409,124,1,Wrong Size,2025-10-01
1532,619,109,1,Wrong Size,2024-07-12
7098,2839,31,1,Damaged,2024-11-27
28850,11513,62,1,Not Needed,2025-03-15
22448,8981,171,1,Not Needed,2025-05-18
10763,4275,35,1,Damaged,2026-01-09
809,328,142,1,Late Delivery,2025-11-05
19118,7631,180,1,Wrong Size,2024-07-18
28515,11380,33,1,Not Needed,2025-12-05
13504,5372,89,1,Late Delivery,2025-08-03
26149,10460,107,1,Not Needed,2025-09-01
17531,6988,31,1,Late Delivery,2025-09-17
13605,5412,171,1,Wrong Size,2024-04-05
22121,8843,8,1,Not Needed,2025-04-28
17562,6999,106,1,Not Needed,2024-05-16
16736,6670,24,1,Not Needed,2025-07-13
28002,11177,75,1,Damaged,2025-10-21
10755,4271,154,1,Not Needed,2024-11-07
23105,9261,178,1,Damaged,2024-05-03
6056,2427,61,1,Damaged,2024-07-29
14909,5946,40,1,Damaged,2025-10-30
24222,9701,23,1,Wrong Size,2025-09-05
8356,3335,43,1,Not Needed,2024-05-07
5803,2323,157,1,Damaged,2024-07-18
29471,11758,132,1,Wrong Size,2024-09-24
16509,6584,105,1,Damaged,2024-05-02
4360,1753,111,1,Damaged,2026-02-02
29792,11889,81,1,Late Delivery,2024-04-04
26135,10454,60,1,Wrong Size,2024-12-23
28897,11533,43,1,Damaged,2024-03-07
24887,9955,161,1,Not Needed,2024-09-23
23599,9456,108,1,Not Needed,2024-06-27
1707,693,83,1,Wrong Size,2025-10-07
2747,1111,35,1,Wrong Size,2025-09-30
18167,7248,66,1,Wrong Size,2025-04-20
103,41,104,1,Damaged,2025-09-23
12320,4901,176,1,Damaged,2024-12-15
14693,5858,12,1,Damaged,2026-02-01
8941,3559,174,1,Wrong Size,2024-10-22
26875,10735,100,1,Damaged,2025-03-15
12163,4839,69,1,Damaged,2025-11-01
22586,9040,31,1,Wrong Size,2024-04-22
13847,5510,88,1,Damaged,2025-01-25
25975,10389,119,1,Damaged,2025-12-01
8476,3378,9,1,Wrong Size,2025-09-21
4409,1769,75,1,Not Needed,2025-10-29
6571,2622,79,1,Not Needed,2025-04-01
28939,11547,79,1,Damaged,2026-01-17
13752,5472,18,1,Damaged,2024-12-06
5199,2085,148,1,Damaged,2025-03-08
17967,7163,153,1,Not Needed,2025-07-26
3939,1582,18,1,Wrong Size,2025-10-20
29977,11966,47,1,Wrong Size,2025-05-31
9720,3870,20,1,Not Needed,2025-11-24
29802,11893,176,1,Wrong Size,2025-12-25
17629,7028,169,1,Damaged,2025-03-15
13521,5379,12,1,Late Delivery,2025-04-05
9841,3916,138,1,Damaged,2025-10-22
3678,1480,93,1,Damaged,2025-04-06
12964,5164,16,1,Not Needed,2025-07-11
20497,8182,84,1,Not Needed,2025-10-21
15384,6130,171,1,Damaged,2025-07-28
3883,1559,88,1,Not Needed,2025-04-20
5097,2045,22,1,Not Needed,2025-03-04
24848,9938,32,1,Damaged,2024-03-20
1132,459,154,1,Wrong Size,2025-09-11
2660,1073,172,1,Wrong Size,2024-08-21
5271,2115,58,1,Wrong Size,2025-11-11
29501,11771,157,1,Not Needed,2025-02-23
24527,9814,42,1,Damaged,2025-08-15
15934,6350,179,1,Wrong Size,2025-02-04
17288,6895,49,1,Damaged,2025-07-01
15778,6287,171,1,Wrong Size,2025-02-02
18565,7406,14,1,Wrong Size,2025-07-03
11953,4750,1,1,Damaged,2025-08-04
22409,8966,86,1,Wrong Size,2025-11-13
20452,8166,20,1,Not Needed,2025-08-09
23683,9493,7,1,Damaged,2024-12-27
11823,4700,40,1,Damaged,2025-01-28
26080,10434,107,1,Not Needed,2024-09-10
2951,1192,21,1,Damaged,2025-07-29
20916,8350,98,1,Wrong Size,2024-07-04
29897,11936,101,1,Damaged,2024-04-05
28862,11518,13,1,Not Needed,2024-11-14
9495,3778,80,1,Late Delivery,2025-06-01
12309,4898,26,1,Damaged,2025-07-27
23166,9289,128,1,Wrong Size,2025-12-14
19289,7698,127,1,Damaged,2024-08-28
14340,5716,157,1,Damaged,2025-04-18
21710,8674,145,1,Wrong Size,2024-03-08
23545,9433,147,1,Damaged,2025-11-03
15374,6127,179,1,Not Needed,2025-12-24
15279,6088,112,1,Late Delivery,2024-05-24
2513,1011,120,1,Not Needed,2025-12-13
3690,1484,54,1,Not Needed,2024-05-05
3471,1396,45,1,Not Needed,2024-08-24
1751,713,99,1,Damaged,2025-09-29
6693,2678,6,1,Late Delivery,2025-10-02
3445,1384,36,1,Damaged,2025-01-29
17504,6977,138,1,Wrong Size,2024-06-28
19490,7782,164,1,Wrong Size,2026-01-07
9055,3599,13,1,Damaged,2025-03-05
11719,4659,30,1,Not Needed,2025-06-01
8319,3320,65,1,Damaged,2024-04-03
11265,4474,61,1,Damaged,2025-03-22
6855,2742,131,1,Wrong Size,2025-07-06
26580,10623,47,1,Late Delivery,2025-10-27
16854,6720,61,1,Not Needed,2025-04-19
7388,2953,29,1,Not Needed,2025-06-12
27679,11049,125,1,Wrong Size,2024-08-05
9271,3686,180,1,Wrong Size,2025-02-06
8100,3235,78,1,Not Needed,2024-06-04
6144,2462,121,1,Late Delivery,2025-06-13
8223,3280,118,1,Damaged,2025-08-08
13678,5445,25,1,Damaged,2024-07-19
21060,8407,50,1,Not Needed,2024-02-26
8455,3372,86,1,Late Delivery,2025-12-07
8102,3235,66,1,Late Delivery,2024-02-03
1020,412,169,1,Not Needed,2025-06-20
26656,10654,66,1,Damaged,2025-02-22
22171,8866,150,1,Wrong Size,2025-05-10
20276,8094,119,1,Wrong Size,2024-01-12
13089,5213,79,1,Not Needed,2025-06-21
18757,7485,55,1,Wrong Size,2025-09-30
18122,7229,145,1,Wrong Size,2025-10-12
5102,2046,67,1,Late Delivery,2024-11-05
26333,10529,80,1,Wrong Size,2025-08-01
11071,4396,14,1,Damaged,2025-05-31
28971,11561,47,1,Damaged,2025-07-09
1633,664,180,1,Not Needed,2025-02-02
12645,5032,68,1,Late Delivery,2024-04-20
18411,7347,6,1,Damaged,2025-08-23
10900,4327,99,1,Damaged,2024-02-13
5707,2279,157,1,Late Delivery,2025-06-28
10215,4063,151,1,Late Delivery,2025-03-30
24313,9733,178,1,Late Delivery,2024-08-30
22780,9125,155,1,Late Delivery,2025-02-20
2114,852,21,1,Not Needed,2024-05-31
11786,4683,78,1,Not Needed,2024-10-02
29035,11585,162,1,Damaged,2025-04-21
16733,6670,106,1,Late Delivery,2024-08-22
18882,7535,32,1,Not Needed,2025-06-13
3903,1565,109,1,Damaged,2024-08-03
22617,9057,14,1,Not Needed,2024-07-21
9136,3633,37,1,Damaged,2025-08-07
17112,6824,80,1,Not Needed,2024-04-18
23139,9277,173,1,Damaged,2024-04-30
5210,2089,134,1,Not Needed,2024-08-05
13324,5303,167,1,Late Delivery,2024-03-31
13048,5195,154,1,Wrong Size,2025-12-23
3551,1427,79,1,Damaged,2024-09-26
22707,9095,2,1,Not Needed,2025-03-03
6557,2616,123,1,Not Needed,2025-03-13
11568,4599,134,1,Not Needed,2025-04-01
2862,1156,88,1,Damaged,2025-01-15
2126,855,117,1,Damaged,2025-04-01
24380,9761,27,1,Not Needed,2025-04-24
6076,2434,62,1,Wrong Size,2024-04-22
5646,2258,171,1,Not Needed,2026-01-25
25617,10246,134,1,Not Needed,2024-06-23
22776,9124,74,1,Not Needed,2024-01-20
29433,11741,86,1,Wrong Size,2025-11-03
8615,3432,168,1,Damaged,2025-01-21
19320,7712,158,1,Late Delivery,2025-10-30
26799,10706,37,1,Wrong Size,2024-05-18
21818,8715,102,1,Not Needed,2024-03-30
22415,8969,160,1,Not Needed,2024-02-25
22559,9028,106,1,Damaged,2025-06-28
1207,489,97,1,Damaged,2025-04-24
36,14,163,1,Wrong Size,2024-12-03
1881,762,102,1,Damaged,2025-10-17
20735,8278,41,1,Damaged,2024-07-14
1592,648,150,1,Damaged,2024-08-21
13455,5350,133,1,Not Needed,2024-12-28
10634,4226,77,1,Wrong Size,2024-07-21
5607,2243,47,1,Late Delivery,2025-10-20
1542,623,159,1,Wrong Size,2024-10-28
16327,6508,45,1,Not Needed,2024-11-11
2224,896,55,1,Wrong Size,2024-09-23
22739,9109,148,1,Wrong Size,2025-01-25
29680,11840,98,1,Late Delivery,2025-08-28
8955,3564,60,1,Late Delivery,2024-02-20
10192,4054,167,1,Damaged,2024-09-03
12270,4882,100,1,Not Needed,2024-06-16
16400,6538,63,1,Damaged,2024-08-05
9401,3738,174,1,Damaged,2024-04-25
1776,722,63,1,Not Needed,2025-05-09
7086,2834,26,1,Damaged,2025-05-14
9985,3973,77,1,Late Delivery,2024-10-13
13024,5187,108,1,Late Delivery,2025-06-08
17588,7010,147,1,Damaged,2025-05-14
28309,11303,94,1,Not Needed,2024-05-24
19231,7679,2,1,Damaged,2026-02-02
8534,3397,4,1,Damaged,2024-11-23
19103,7625,10,1,Damaged,2025-02-17
412,176,30,1,Damaged,2024-10-30
2427,979,140,1,Damaged,2025-12-07
3040,1225,144,1,Damaged,2025-08-31
6102,2447,15,1,Damaged,2024-11-23
8157,3253,57,1,Damaged,2024-05-07
7569,3025,141,1,Not Needed,2025-02-19
23263,9326,87,1,Not Needed,2024-05-12
8854,3522,21,1,Damaged,2024-12-11
29408,11731,30,1,Damaged,2025-12-29
16531,6591,123,1,Wrong Size,2025-04-03
26612,10637,6,1,Not Needed,2025-04-10
3676,1479,174,1,Damaged,2025-08-06
17726,7067,137,1,Wrong Size,2024-10-02
18682,7456,111,1,Damaged,2025-04-10
10741,4268,150,1,Damaged,2024-04-23
23843,9549,167,1,Damaged,2024-07-20
3942,1584,162,1,Damaged,2024-02-25
6528,2606,21,1,Not Needed,2025-04-17
26735,10680,64,1,Wrong Size,2024-04-20
7622,3044,169,1,Not Needed,2024-12-07
9803,3902,6,1,Late Delivery,2025-05-13
9827,3912,49,1,Wrong Size,2025-06-20
4418,1771,77,1,Not Needed,2024-12-20
11045,4385,143,1,Damaged,2025-08-17
20702,8265,172,1,Not Needed,2025-05-15
14064,5595,134,1,Damaged,2025-01-04
10948,4346,158,1,Not Needed,2025-06-03
23152,9282,103,1,Not Needed,2025-07-30
10680,4243,93,1,Damaged,2026-02-01
19812,7904,73,1,Not Needed,2025-07-28
8132,3244,4,1,Not Needed,2024-06-11
19692,7860,39,1,Wrong Size,2025-08-07
25479,10184,144,1,Late Delivery,2024-06-30
24230,9703,72,1,Damaged,2025-12-20
15625,6228,175,1,Wrong Size,2025-04-05
15803,6298,38,1,Damaged,2024-08-20
12194,4851,66,1,Not Needed,2024-12-09
9092,3613,122,1,Late Delivery,2025-01-19
6050,2425,123,1,Damaged,2025-11-27
7775,3106,147,1,Damaged,2025-10-29
11872,4716,86,1,Not Needed,2025-06-04
4084,1645,151,1,Not Needed,2025-02-21
29777,11883,50,1,Late Delivery,2024-04-18
10431,4149,125,1,Not Needed,2025-03-29
11654,4633,87,1,Not Needed,2024-08-12
17550,6994,168,1,Not Needed,2025-02-04
12981,5171,135,1,Wrong Size,2025-08-31
21352,8530,26,1,Wrong Size,2024-11-29
21037,8397,79,1,Damaged,2025-09-04
9161,3642,102,1,Damaged,2025-05-14
29379,11720,47,1,Late Delivery,2024-03-25
27804,11101,66,1,Damaged,2025-06-27
17282,6892,141,1,Damaged,2024-05-25
15189,6051,158,1,Damaged,2025-05-17
29630,11819,117,1,Not Needed,2025-10-20
5921,2371,115,1,Damaged,2025-02-08
22566,9033,46,1,Not Needed,2024-02-03
1810,735,17,1,Late Delivery,2024-07-24
16869,6724,64,1,Wrong Size,2024-09-07
17474,6966,135,1,Wrong Size,2025-03-25
28983,11564,124,1,Damaged,2024-07-14
21852,8729,66,1,Damaged,2025-01-06
18664,7447,56,1,Not Needed,2024-12-27
1073,436,143,1,Not Needed,2025-04-21
18879,7534,96,1,Not Needed,2025-02-14
5234,2097,17,1,Not Needed,2025-10-31
5901,2363,111,1,Wrong Size,2025-02-09
14047,5590,27,1,Not Needed,2025-09-24
17627,7028,3,1,Wrong Size,2024-01-11
8040,3211,48,1,Damaged,2024-09-13
17576,7006,175,1,Damaged,2025-12-11
27741,11078,31,1,Wrong Size,2024-06-11
15520,6182,6,1,Damaged,2024-12-08
3682,1482,91,1,Wrong Size,2025-12-04
26522,10599,35,1,Wrong Size,2025-11-17
8739,3478,132,1,Damaged,2025-06-06
22527,9017,109,1,Not Needed,2025-07-03
25257,10098,104,1,Wrong Size,2024-10-29
15838,6312,68,1,Late Delivery,2025-01-15
6804,2721,139,1,Late Delivery,2025-08-25
26044,10417,107,1,Wrong Size,2024-11-07
23653,9480,11,1,Damaged,2024-04-27
18876,7532,83,1,Damaged,2024-10-01
7177,2865,100,1,Not Needed,2024-03-16
26531,10603,51,1,Damaged,2024-05-09
13601,5410,147,1,Not Needed,2025-05-20
7157,2857,125,1,Wrong Size,2024-07-06
787,321,165,1,Damaged,2025-09-25
26978,10773,165,1,Not Needed,2024-07-18
17439,6953,3,1,Not Needed,2025-03-12
300,125,41,1,Damaged,2024-09-18
9020,3586,44,1,Not Needed,2025-01-15
25207,10078,116,1,Damaged,2024-04-21
13180,5248,143,1,Wrong Size,2025-01-22
17084,6813,162,1,Wrong Size,2025-12-31
6690,2675,67,1,Wrong Size,2025-02-28
27017,10788,147,1,Damaged,2025-08-08
15792,6294,11,1,Wrong Size,2025-11-19
26038,10414,34,1,Damaged,2024-10-24
3819,1534,108,1,Damaged,2025-11-02
6132,2458,52,1,Late Delivery,2025-03-14
18695,7462,20,1,Not Needed,2025-12-18
12460,4957,26,1,Not Needed,2025-08-08
30044,11994,68,1,Not Needed,2025-04-22
22695,9090,170,1,Not Needed,2024-06-03
4894,1959,6,1,Damaged,2024-05-29
26115,10447,124,1,Damaged,2025-05-25
19531,7799,7,1,Damaged,2024-02-19
26105,10443,87,1,Late Delivery,2025-03-16
1967,794,7,1,Not Needed,2025-07-28
17979,7167,6,1,Wrong Size,2025-05-28
9739,3878,135,1,Not Needed,2025-11-11
14903,5943,140,1,Damaged,2025-07-15
23365,9363,127,1,Damaged,2026-01-02
10820,4297,130,1,Damaged,2025-03-13
6589,2629,49,1,Damaged,2025-01-16
24254,9711,122,1,Wrong Size,2025-01-25
17244,6877,118,1,Damaged,2024-01-28
2256,909,23,1,Wrong Size,2025-11-01
8136,3245,107,1,Not Needed,2025-06-18
27962,11158,71,1,Wrong Size,2024-06-08
16273,6489,13,1,Wrong Size,2025-02-18
18429,7352,170,1,Not Needed,2025-10-12
19430,7759,67,1,Not Needed,2024-09-24
23011,9222,89,1,Damaged,2024-02-21
18820,7511,95,1,Damaged,2025-03-21
21005,8386,67,1,Damaged,2024-04-05
3663,1472,163,1,Not Needed,2024-01-10
12010,4777,33,1,Damaged,2024-06-08
29430,11740,18,1,Wrong Size,2025-03-17
22562,9031,154,1,Not Needed,2024-12-16
13179,5248,121,1,Wrong Size,2025-04-11
9344,3715,50,1,Late Delivery,2024-05-01
17954,7158,78,1,Damaged,2024-06-05
16120,6426,43,1,Wrong Size,2024-10-15
12391,4927,148,1,Not Needed,2024-07-16
11723,4660,12,1,Wrong Size,2024-11-25
28941,11548,175,1,Wrong Size,2025-11-22
15005,5980,159,1,Wrong Size,2025-01-06
6655,2659,20,1,Damaged,2025-07-13
26000,10398,13,1,Wrong Size,2024-04-14
7560,3022,130,1,Damaged,2025-10-21
24972,9988,98,1,Wrong Size,2024-12-14
6719,2689,153,1,Damaged,2025-01-20
23920,9580,135,1,Wrong Size,2025-11-03
5414,2175,83,1,Not Needed,2025-03-29
22546,9023,2,1,Wrong Size,2024-09-27
12852,5119,148,1,Not Needed,2025-11-05
16877,6727,150,1,Not Needed,2025-07-17
18299,7303,103,1,Damaged,2024-07-07
4313,1736,116,1,Damaged,2024-08-05
28956,11556,176,1,Damaged,2024-02-10
28654,11431,1,1,Wrong Size,2025-03-03
2602,1047,10,1,Damaged,2024-06-06
6980,2793,153,1,Damaged,2025-02-23
24544,9824,84,1,Wrong Size,2026-01-09
11744,4667,78,1,Wrong Size,2024-06-01
