payment_id,order_id,payment_ts,payment_method,payment_status,payment_amount
PAY0003013,ORD0003013,2026-03-19 09:47:00,wallet,completed,1190.94
PAY0003014,ORD0003014,2026-03-01 11:29:00,card,completed,887.04
PAY0003015,ORD0003015,2026-02-28 04:22:00,bank_transfer,completed,1802.84
PAY0003016,ORD0003016,2026-03-13 03:58:00,wallet,completed,538.17
PAY0003017,ORD0003017,2026-04-22 22:46:00,card,completed,1344.89
PAY0003018,ORD0003018,2026-02-28 07:55:00,card,completed,3328.61
PAY0003019,ORD0003019,2026-01-30 21:09:00,bank_transfer,refunded,1296.51
PAY0003020,ORD0003020,2026-03-12 12:34:00,wallet,refunded,819.42
PAY0003021,ORD0003021,2026-02-27 00:27:00,bank_transfer,completed,1239.42
PAY0003022,ORD0003022,2026-03-06 08:04:00,bank_transfer,completed,388.1
PAY0003023,ORD0003023,2026-03-20 17:10:00,wallet,completed,1434.36
PAY0003024,ORD0003024,2026-03-15 13:35:00,wallet,completed,438.86
PAY0003025,ORD0003025,2026-03-26 16:35:00,card,completed,1189.55
PAY0003026,ORD0003026,2026-03-11 14:04:00,card,completed,1519.13
PAY0003027,ORD0003027,2026-02-21 06:14:00,card,completed,252.78
PAY0003028,ORD0003028,2026-01-25 09:40:00,bank_transfer,completed,1901.98
PAY0003029,ORD0003029,2026-02-09 03:37:00,card,completed,593.7
PAY0003030,ORD0003030,2026-03-26 17:03:00,card,completed,1109.33
PAY0003031,ORD0003031,2026-02-22 14:27:00,gift_card,completed,1862.06
PAY0003032,ORD0003032,2026-02-09 16:08:00,card,completed,1333.32
PAY0003033,ORD0003033,2026-02-07 13:10:00,bank_transfer,completed,914.24
PAY0003034,ORD0003034,2026-01-25 02:12:00,gift_card,completed,597.68
PAY0003035,ORD0003035,2026-03-13 15:48:00,card,completed,1149.74
PAY0003036,ORD0003036,2026-03-20 07:30:00,gift_card,completed,1523.45
PAY0003037,ORD0003037,2026-03-14 00:11:00,wallet,completed,1133.84
PAY0003038,ORD0003038,2026-03-19 07:53:00,gift_card,completed,889.18
PAY0003039,ORD0003039,2026-02-28 23:33:00,gift_card,failed,749.32
PAY0003040,ORD0003040,2026-02-07 23:28:00,bank_transfer,completed,124.62
PAY0003041,ORD0003041,2026-04-15 08:45:00,wallet,completed,852.78
PAY0003042,ORD0003042,2026-03-20 01:52:00,bank_transfer,completed,2052.49
PAY0003043,ORD0003043,2026-02-20 16:42:00,gift_card,completed,807.44
PAY0003044,ORD0003044,2026-01-25 05:04:00,bank_transfer,completed,1078.59
PAY0003045,ORD0003045,2026-03-25 07:17:00,gift_card,completed,1179.46
PAY0003046,ORD0003046,2026-04-03 08:41:00,card,completed,1111.7
PAY0003047,ORD0003047,2026-02-22 05:55:00,bank_transfer,refunded,1641.09
PAY0003048,ORD0003048,2026-03-12 05:26:00,gift_card,completed,2491.27
PAY0003049,ORD0003049,2026-01-24 21:53:00,wallet,completed,566.0
PAY0003050,ORD0003050,2026-02-05 11:09:00,gift_card,completed,1238.59
PAY0003051,ORD0003051,2026-03-22 04:06:00,bank_transfer,completed,72.49
PAY0003052,ORD0003052,2026-02-28 17:40:00,bank_transfer,failed,1278.95
PAY0003053,ORD0003053,2026-04-01 23:26:00,bank_transfer,completed,2107.03
PAY0003054,ORD0003054,2026-03-11 03:12:00,gift_card,completed,866.12
PAY0003055,ORD0003055,2026-02-26 00:18:00,wallet,completed,1388.07
PAY0003056,ORD0003056,2026-01-31 18:31:00,card,failed,853.73
PAY0003057,ORD0003057,2026-03-07 20:33:00,gift_card,completed,638.72
PAY0003058,ORD0003058,2026-01-27 13:04:00,bank_transfer,completed,1284.05
PAY0003059,ORD0003059,2026-02-07 15:23:00,bank_transfer,completed,1313.63
PAY0003060,ORD0003060,2026-03-27 05:21:00,card,completed,770.42
PAY0003061,ORD0003061,2026-02-04 21:54:00,wallet,completed,1028.49
PAY0003062,ORD0003062,2026-02-17 06:31:00,wallet,completed,2662.81
PAY0003063,ORD0003063,2026-04-14 10:21:00,bank_transfer,completed,1442.89
PAY0003064,ORD0003064,2026-03-13 22:42:00,card,completed,579.82
PAY0003065,ORD0003065,2026-04-01 10:42:00,bank_transfer,completed,143.72
PAY0003066,ORD0003066,2026-04-15 11:09:00,card,completed,1094.82
PAY0003067,ORD0003067,2026-04-19 04:05:00,card,completed,1584.67
PAY0003068,ORD0003068,2026-02-07 22:16:00,wallet,completed,3283.02
PAY0003069,ORD0003069,2026-03-06 00:17:00,gift_card,completed,470.3
PAY0003070,ORD0003070,2026-02-25 21:06:00,wallet,completed,1517.19
PAY0003071,ORD0003071,2026-02-24 12:55:00,gift_card,completed,1007.39
PAY0003072,ORD0003072,2026-03-19 06:16:00,gift_card,completed,2310.13
PAY0003073,ORD0003073,2026-04-16 06:16:00,card,completed,2365.87
PAY0003074,ORD0003074,2026-03-06 01:52:00,gift_card,completed,2164.28
PAY0003075,ORD0003075,2026-04-09 11:05:00,card,completed,1401.15
PAY0003076,ORD0003076,2026-01-24 14:05:00,card,completed,917.61
PAY0003077,ORD0003077,2026-03-20 03:17:00,wallet,completed,925.68
PAY0003078,ORD0003078,2026-02-25 00:27:00,bank_transfer,completed,2495.21
PAY0003079,ORD0003079,2026-04-10 09:39:00,bank_transfer,completed,2229.58
PAY0003080,ORD0003080,2026-02-06 16:29:00,card,completed,143.72
PAY0003081,ORD0003081,2026-03-14 15:28:00,bank_transfer,completed,779.64
PAY0003082,ORD0003082,2026-02-10 02:25:00,wallet,completed,2068.5
PAY0003083,ORD0003083,2026-03-09 13:27:00,gift_card,completed,50.31
PAY0003084,ORD0003084,2026-03-05 17:05:00,card,completed,437.25
PAY0003085,ORD0003085,2026-03-26 13:53:00,gift_card,completed,1532.89
PAY0003086,ORD0003086,2026-03-22 08:23:00,bank_transfer,completed,1091.25
PAY0003087,ORD0003087,2026-03-12 07:49:00,gift_card,completed,1171.98
PAY0003088,ORD0003088,2026-03-30 02:38:00,gift_card,completed,501.65
PAY0003089,ORD0003089,2026-01-24 03:50:00,card,completed,1053.76
PAY0003090,ORD0003090,2026-02-10 15:42:00,gift_card,completed,3026.44
PAY0003091,ORD0003091,2026-03-01 04:43:00,gift_card,completed,1349.36
PAY0003092,ORD0003092,2026-03-14 05:51:00,gift_card,completed,1431.29
PAY0003093,ORD0003093,2026-03-31 04:26:00,bank_transfer,completed,1311.87
PAY0003094,ORD0003094,2026-01-25 04:46:00,bank_transfer,completed,785.85
PAY0003095,ORD0003095,2026-04-15 15:31:00,card,completed,279.15
PAY0003096,ORD0003096,2026-02-18 19:26:00,gift_card,completed,228.01
PAY0003097,ORD0003097,2026-03-08 07:50:00,wallet,completed,390.85
PAY0003098,ORD0003098,2026-04-07 21:51:00,card,completed,353.2
PAY0003099,ORD0003099,2026-03-13 05:09:00,wallet,completed,912.73
PAY0003100,ORD0003100,2026-01-27 08:56:00,bank_transfer,completed,376.39
PAY0003101,ORD0003101,2026-04-02 11:59:00,bank_transfer,completed,1193.32
PAY0003102,ORD0003102,2026-02-07 19:10:00,bank_transfer,completed,2483.73
PAY0003103,ORD0003103,2026-03-26 04:52:00,gift_card,completed,3347.19
PAY0003104,ORD0003104,2026-04-21 01:38:00,bank_transfer,completed,2129.9
PAY0003105,ORD0003105,2026-03-30 20:10:00,gift_card,completed,2332.17
PAY0003106,ORD0003106,2026-03-25 16:08:00,bank_transfer,completed,107.09
PAY0003107,ORD0003107,2026-01-30 03:34:00,gift_card,completed,30.85
PAY0003108,ORD0003108,2026-04-01 14:55:00,bank_transfer,completed,1270.42
PAY0003109,ORD0003109,2026-04-21 05:52:00,bank_transfer,completed,899.42
PAY0003110,ORD0003110,2026-02-14 14:35:00,card,failed,693.38
PAY0003111,ORD0003111,2026-04-10 17:39:00,wallet,completed,731.81
PAY0003112,ORD0003112,2026-04-15 03:50:00,gift_card,completed,1295.31
PAY0003113,ORD0003113,2026-03-28 13:04:00,card,completed,1528.59
PAY0003114,ORD0003114,2026-01-24 14:16:00,bank_transfer,completed,1803.05
PAY0003115,ORD0003115,2026-04-20 15:47:00,bank_transfer,completed,2230.82
PAY0003116,ORD0003116,2026-03-24 06:22:00,bank_transfer,completed,107.09
PAY0003117,ORD0003117,2026-02-09 00:51:00,bank_transfer,completed,1997.03
PAY0003118,ORD0003118,2026-04-01 08:26:00,gift_card,completed,847.62
PAY0003119,ORD0003119,2026-03-22 16:31:00,card,completed,200.26
PAY0003120,ORD0003120,2026-02-19 17:50:00,wallet,completed,966.9
PAY0003121,ORD0003121,2026-04-08 10:20:00,card,completed,952.27
PAY0003122,ORD0003122,2026-04-23 02:17:00,wallet,completed,199.98
PAY0003123,ORD0003123,2026-03-24 23:13:00,wallet,completed,1318.42
PAY0003124,ORD0003124,2026-03-25 20:50:00,bank_transfer,completed,2406.0
PAY0003125,ORD0003125,2026-02-13 14:21:00,gift_card,completed,33.48
PAY0003126,ORD0003126,2026-03-30 10:19:00,gift_card,completed,1169.97
PAY0003127,ORD0003127,2026-04-18 16:13:00,wallet,completed,485.93
PAY0003128,ORD0003128,2026-04-17 02:43:00,gift_card,completed,1620.47
PAY0003129,ORD0003129,2026-03-04 14:34:00,gift_card,completed,494.8
PAY0003130,ORD0003130,2026-04-23 21:36:00,card,completed,430.62
PAY0003131,ORD0003131,2026-04-15 16:17:00,bank_transfer,completed,2686.31
PAY0003132,ORD0003132,2026-02-13 03:08:00,wallet,completed,2175.92
PAY0003133,ORD0003133,2026-03-20 14:27:00,bank_transfer,completed,1306.93
PAY0003134,ORD0003134,2026-04-02 23:43:00,bank_transfer,completed,568.92
PAY0003135,ORD0003135,2026-02-07 11:55:00,wallet,completed,3103.34
PAY0003136,ORD0003136,2026-02-07 07:02:00,gift_card,completed,309.47
PAY0003137,ORD0003137,2026-03-05 10:07:00,bank_transfer,completed,600.9
PAY0003138,ORD0003138,2026-02-09 04:11:00,wallet,completed,618.36
PAY0003139,ORD0003139,2026-03-07 14:40:00,card,completed,1773.24
PAY0003140,ORD0003140,2026-04-12 16:59:00,wallet,completed,2184.02
PAY0003141,ORD0003141,2026-03-16 11:32:00,bank_transfer,refunded,1849.37
PAY0003142,ORD0003142,2026-01-30 03:52:00,bank_transfer,completed,677.81
PAY0003143,ORD0003143,2026-03-03 04:10:00,gift_card,completed,3323.66
PAY0003144,ORD0003144,2026-04-21 17:44:00,gift_card,completed,2800.95
PAY0003145,ORD0003145,2026-03-24 13:07:00,wallet,completed,1638.35
PAY0003146,ORD0003146,2026-03-28 08:48:00,bank_transfer,completed,1805.71
PAY0003147,ORD0003147,2026-02-03 20:07:00,bank_transfer,completed,708.39
PAY0003148,ORD0003148,2026-03-06 12:47:00,bank_transfer,completed,258.78
PAY0003149,ORD0003149,2026-04-14 16:57:00,gift_card,completed,519.84
PAY0003150,ORD0003150,2026-03-29 02:16:00,wallet,refunded,2252.09
PAY0003151,ORD0003151,2026-02-03 12:29:00,card,completed,2268.8
PAY0003152,ORD0003152,2026-02-28 23:37:00,gift_card,completed,784.32
PAY0003153,ORD0003153,2026-04-05 07:29:00,bank_transfer,completed,1851.31
PAY0003154,ORD0003154,2026-04-08 21:56:00,card,completed,1496.01
PAY0003155,ORD0003155,2026-03-03 18:24:00,card,completed,1867.9
PAY0003156,ORD0003156,2026-03-17 00:51:00,card,completed,2368.04
PAY0003157,ORD0003157,2026-01-30 22:56:00,bank_transfer,completed,1121.3
PAY0003158,ORD0003158,2026-03-21 17:11:00,gift_card,completed,1101.54
PAY0003159,ORD0003159,2026-02-02 15:50:00,card,completed,1751.94
PAY0003160,ORD0003160,2026-04-14 19:58:00,wallet,completed,2910.21
PAY0003161,ORD0003161,2026-03-19 01:11:00,gift_card,completed,3747.07
PAY0003162,ORD0003162,2026-03-01 14:47:00,wallet,completed,291.06
PAY0003163,ORD0003163,2026-03-21 23:49:00,wallet,completed,2177.15
PAY0003164,ORD0003164,2026-01-29 03:57:00,bank_transfer,completed,174.06
PAY0003165,ORD0003165,2026-03-13 01:24:00,gift_card,completed,602.81
PAY0003166,ORD0003166,2026-01-31 03:57:00,card,completed,988.44
PAY0003167,ORD0003167,2026-04-07 20:06:00,gift_card,completed,1106.47
PAY0003168,ORD0003168,2026-02-23 02:03:00,card,completed,2271.27
PAY0003169,ORD0003169,2026-03-08 03:46:00,gift_card,completed,1555.22
PAY0003170,ORD0003170,2026-03-06 19:08:00,wallet,completed,474.02
PAY0003171,ORD0003171,2026-04-01 10:04:00,gift_card,refunded,1733.29
PAY0003172,ORD0003172,2026-03-20 14:20:00,wallet,completed,1913.58
PAY0003173,ORD0003173,2026-02-06 18:59:00,bank_transfer,completed,216.3
PAY0003174,ORD0003174,2026-04-08 22:26:00,bank_transfer,completed,1133.12
PAY0003175,ORD0003175,2026-02-21 22:23:00,wallet,completed,2336.61
PAY0003176,ORD0003176,2026-02-08 00:15:00,bank_transfer,completed,1194.09
PAY0003177,ORD0003177,2026-01-26 19:11:00,card,completed,510.31
PAY0003178,ORD0003178,2026-01-26 04:13:00,card,completed,63.62
PAY0003179,ORD0003179,2026-03-17 06:36:00,card,completed,1162.51
PAY0003180,ORD0003180,2026-03-22 05:44:00,wallet,completed,154.4
PAY0003181,ORD0003181,2026-03-15 13:29:00,gift_card,completed,1924.63
PAY0003182,ORD0003182,2026-03-27 04:55:00,bank_transfer,completed,1451.38
PAY0003183,ORD0003183,2026-04-12 05:14:00,bank_transfer,completed,908.1
PAY0003184,ORD0003184,2026-02-24 23:42:00,card,completed,643.73
PAY0003185,ORD0003185,2026-03-25 07:50:00,gift_card,completed,1263.25
PAY0003186,ORD0003186,2026-04-13 12:01:00,gift_card,completed,1252.24
PAY0003187,ORD0003187,2026-02-07 05:34:00,wallet,completed,2278.73
PAY0003188,ORD0003188,2026-03-11 16:13:00,wallet,completed,904.59
PAY0003189,ORD0003189,2026-01-29 05:10:00,bank_transfer,completed,1229.24
PAY0003190,ORD0003190,2026-04-23 03:22:00,gift_card,completed,754.68
PAY0003191,ORD0003191,2026-03-24 12:02:00,card,completed,466.43
PAY0003192,ORD0003192,2026-02-28 17:43:00,card,completed,1727.9
PAY0003193,ORD0003193,2026-04-04 22:27:00,gift_card,completed,995.84
PAY0003194,ORD0003194,2026-04-21 04:59:00,card,completed,412.19
PAY0003195,ORD0003195,2026-04-09 23:53:00,wallet,completed,2429.96
PAY0003196,ORD0003196,2026-02-11 05:37:00,wallet,completed,223.5
PAY0003197,ORD0003197,2026-04-10 20:57:00,wallet,completed,1202.36
PAY0003198,ORD0003198,2026-03-06 12:51:00,wallet,completed,314.29
PAY0003199,ORD0003199,2026-03-03 20:39:00,wallet,completed,694.23
PAY0003200,ORD0003200,2026-04-04 03:15:00,gift_card,completed,1297.63
PAY0003201,ORD0003201,2026-03-08 14:33:00,gift_card,failed,212.82
PAY0003202,ORD0003202,2026-02-01 15:15:00,wallet,completed,1590.9
PAY0003203,ORD0003203,2026-04-13 15:01:00,bank_transfer,completed,1744.34
PAY0003204,ORD0003204,2026-03-22 11:42:00,gift_card,completed,1691.04
PAY0003205,ORD0003205,2026-04-23 08:51:00,bank_transfer,completed,1424.46
PAY0003206,ORD0003206,2026-03-21 18:21:00,gift_card,completed,2577.34
PAY0003207,ORD0003207,2026-04-19 03:56:00,card,completed,430.66
PAY0003208,ORD0003208,2026-03-02 07:22:00,wallet,completed,1120.99
PAY0003209,ORD0003209,2026-03-14 08:35:00,wallet,completed,558.6
PAY0003210,ORD0003210,2026-03-15 03:15:00,gift_card,completed,62.76
PAY0003211,ORD0003211,2026-03-04 08:38:00,gift_card,completed,639.14
PAY0003212,ORD0003212,2026-02-04 05:32:00,bank_transfer,completed,2060.49
PAY0003213,ORD0003213,2026-04-22 00:27:00,card,completed,1401.45
PAY0003214,ORD0003214,2026-01-29 03:05:00,wallet,refunded,766.37
PAY0003215,ORD0003215,2026-04-07 05:31:00,wallet,completed,1922.78
PAY0003216,ORD0003216,2026-04-14 03:29:00,card,completed,768.62
PAY0003217,ORD0003217,2026-02-04 18:24:00,wallet,completed,2537.68
PAY0003218,ORD0003218,2026-04-14 16:37:00,card,completed,3165.11
PAY0003219,ORD0003219,2026-04-18 06:12:00,gift_card,completed,1517.9
PAY0003220,ORD0003220,2026-04-09 12:40:00,gift_card,completed,316.15
PAY0003221,ORD0003221,2026-04-04 17:54:00,wallet,completed,1489.12
PAY0003222,ORD0003222,2026-03-08 18:14:00,gift_card,completed,1464.85
PAY0003223,ORD0003223,2026-03-06 15:02:00,gift_card,completed,2533.1
PAY0003224,ORD0003224,2026-03-30 18:45:00,card,completed,550.93
PAY0003225,ORD0003225,2026-03-12 15:38:00,bank_transfer,refunded,656.9
PAY0003226,ORD0003226,2026-02-19 22:07:00,card,completed,1693.84
PAY0003227,ORD0003227,2026-04-15 02:15:00,gift_card,completed,890.1
PAY0003228,ORD0003228,2026-02-22 19:13:00,gift_card,completed,482.43
PAY0003229,ORD0003229,2026-03-29 01:34:00,wallet,completed,866.12
PAY0003230,ORD0003230,2026-04-17 11:45:00,bank_transfer,completed,1199.98
PAY0003231,ORD0003231,2026-02-11 20:02:00,wallet,completed,71.09
PAY0003232,ORD0003232,2026-03-14 12:14:00,card,completed,958.57
PAY0003233,ORD0003233,2026-03-03 21:54:00,gift_card,completed,972.14
PAY0003234,ORD0003234,2026-03-24 09:34:00,wallet,completed,614.34
PAY0003235,ORD0003235,2026-03-06 04:09:00,card,refunded,2292.27
PAY0003236,ORD0003236,2026-03-02 09:13:00,bank_transfer,refunded,1019.06
PAY0003237,ORD0003237,2026-02-16 22:24:00,wallet,completed,132.66
PAY0003238,ORD0003238,2026-02-19 11:22:00,bank_transfer,completed,377.6
PAY0003239,ORD0003239,2026-03-06 10:14:00,card,completed,2722.82
PAY0003240,ORD0003240,2026-03-25 15:36:00,bank_transfer,completed,1960.91
PAY0003241,ORD0003241,2026-02-05 07:09:00,gift_card,completed,1055.99
PAY0003242,ORD0003242,2026-04-08 20:54:00,gift_card,completed,713.9
PAY0003243,ORD0003243,2026-04-04 03:33:00,bank_transfer,completed,924.91
PAY0003244,ORD0003244,2026-03-10 21:55:00,bank_transfer,completed,2659.0
PAY0003245,ORD0003245,2026-03-19 22:58:00,bank_transfer,completed,375.99
PAY0003246,ORD0003246,2026-02-28 23:30:00,wallet,completed,330.87
PAY0003247,ORD0003247,2026-02-09 12:53:00,gift_card,completed,1614.1
PAY0003248,ORD0003248,2026-02-16 12:29:00,wallet,completed,1465.54
PAY0003249,ORD0003249,2026-02-03 18:11:00,bank_transfer,completed,1741.04
PAY0003250,ORD0003250,2026-03-16 19:25:00,card,completed,1244.72
PAY0003251,ORD0003251,2026-03-06 02:01:00,gift_card,completed,934.71
PAY0003252,ORD0003252,2026-01-24 05:55:00,gift_card,completed,1430.85
PAY0003253,ORD0003253,2026-04-08 20:41:00,gift_card,completed,2081.21
PAY0003254,ORD0003254,2026-01-24 12:22:00,gift_card,completed,1231.73
PAY0003255,ORD0003255,2026-02-16 02:40:00,bank_transfer,failed,1192.53
PAY0003256,ORD0003256,2026-03-30 11:18:00,gift_card,completed,709.9
PAY0003257,ORD0003257,2026-02-02 07:11:00,bank_transfer,completed,130.32
PAY0003258,ORD0003258,2026-03-27 04:40:00,bank_transfer,completed,1602.0
PAY0003259,ORD0003259,2026-02-16 05:26:00,card,completed,2276.06
PAY0003260,ORD0003260,2026-02-26 09:12:00,gift_card,completed,353.54
PAY0003261,ORD0003261,2026-03-05 17:47:00,bank_transfer,completed,1799.28
PAY0003262,ORD0003262,2026-02-07 18:17:00,card,completed,636.97
PAY0003263,ORD0003263,2026-04-06 23:26:00,gift_card,completed,1801.53
PAY0003264,ORD0003264,2026-03-05 11:08:00,wallet,completed,1317.82
PAY0003265,ORD0003265,2026-02-27 23:32:00,bank_transfer,completed,2354.58
PAY0003266,ORD0003266,2026-01-26 05:56:00,card,completed,881.33
PAY0003267,ORD0003267,2026-02-16 13:26:00,bank_transfer,refunded,903.92
PAY0003268,ORD0003268,2026-03-11 20:15:00,bank_transfer,completed,1494.26
PAY0003269,ORD0003269,2026-03-09 13:36:00,gift_card,completed,1954.26
PAY0003270,ORD0003270,2026-03-05 06:17:00,wallet,completed,643.46
PAY0003271,ORD0003271,2026-02-28 09:11:00,card,completed,349.15
PAY0003272,ORD0003272,2026-02-27 13:33:00,wallet,completed,869.68
PAY0003273,ORD0003273,2026-02-11 16:19:00,card,completed,1804.89
PAY0003274,ORD0003274,2026-04-20 20:05:00,card,completed,1030.76
PAY0003275,ORD0003275,2026-03-27 03:58:00,wallet,completed,2132.37
PAY0003276,ORD0003276,2026-04-18 10:38:00,wallet,completed,1183.54
PAY0003277,ORD0003277,2026-03-21 09:22:00,bank_transfer,completed,1096.14
PAY0003278,ORD0003278,2026-02-07 08:05:00,wallet,completed,2118.05
PAY0003279,ORD0003279,2026-04-17 20:04:00,card,completed,820.68
PAY0003280,ORD0003280,2026-02-22 01:54:00,gift_card,completed,1240.55
PAY0003281,ORD0003281,2026-02-28 10:26:00,bank_transfer,completed,406.98
PAY0003282,ORD0003282,2026-03-21 15:03:00,bank_transfer,completed,1927.56
PAY0003283,ORD0003283,2026-03-05 20:23:00,gift_card,completed,1551.83
PAY0003284,ORD0003284,2026-04-02 13:47:00,wallet,failed,3205.91
PAY0003285,ORD0003285,2026-02-21 13:31:00,bank_transfer,completed,1884.78
PAY0003286,ORD0003286,2026-04-06 00:45:00,wallet,completed,547.46
PAY0003287,ORD0003287,2026-04-03 15:50:00,wallet,completed,1171.8
PAY0003288,ORD0003288,2026-01-24 14:42:00,card,refunded,181.36
PAY0003289,ORD0003289,2026-04-14 10:56:00,wallet,completed,1325.61
PAY0003290,ORD0003290,2026-03-20 16:26:00,card,completed,1247.56
PAY0003291,ORD0003291,2026-03-11 19:02:00,bank_transfer,completed,871.46
PAY0003292,ORD0003292,2026-03-11 09:20:00,gift_card,completed,254.8
PAY0003293,ORD0003293,2026-04-01 20:17:00,bank_transfer,completed,2219.08
PAY0003294,ORD0003294,2026-02-07 12:49:00,wallet,completed,1255.07
PAY0003295,ORD0003295,2026-02-02 04:32:00,bank_transfer,completed,1939.82
PAY0003296,ORD0003296,2026-03-02 23:02:00,wallet,completed,2329.38
PAY0003297,ORD0003297,2026-02-24 03:13:00,gift_card,completed,1444.56
PAY0003298,ORD0003298,2026-02-22 20:09:00,card,completed,1915.14
PAY0003299,ORD0003299,2026-02-01 15:24:00,card,completed,332.42
PAY0003300,ORD0003300,2026-04-03 18:19:00,wallet,completed,2021.4
PAY0003301,ORD0003301,2026-04-22 23:30:00,bank_transfer,completed,837.68
PAY0003302,ORD0003302,2026-02-26 01:03:00,gift_card,completed,890.55
PAY0003303,ORD0003303,2026-04-03 08:41:00,card,completed,1337.96
PAY0003304,ORD0003304,2026-04-09 00:39:00,gift_card,completed,194.54
PAY0003305,ORD0003305,2026-02-15 14:06:00,bank_transfer,completed,1570.4
PAY0003306,ORD0003306,2026-03-03 13:13:00,bank_transfer,completed,1213.04
PAY0003307,ORD0003307,2026-02-15 08:04:00,card,completed,441.15
PAY0003308,ORD0003308,2026-02-03 17:07:00,gift_card,completed,539.84
PAY0003309,ORD0003309,2026-02-19 06:56:00,wallet,completed,288.68
PAY0003310,ORD0003310,2026-02-16 13:45:00,card,completed,1553.34
PAY0003311,ORD0003311,2026-03-26 10:29:00,wallet,completed,2232.86
PAY0003312,ORD0003312,2026-02-25 13:04:00,bank_transfer,completed,1171.15
PAY0003313,ORD0003313,2026-03-19 21:15:00,card,completed,1215.75
PAY0003314,ORD0003314,2026-04-22 15:28:00,gift_card,completed,571.49
PAY0003315,ORD0003315,2026-03-24 08:08:00,card,failed,594.1
PAY0003316,ORD0003316,2026-03-02 18:06:00,gift_card,completed,519.37
PAY0003317,ORD0003317,2026-03-07 16:04:00,card,completed,261.38
PAY0003318,ORD0003318,2026-03-30 13:02:00,gift_card,completed,606.1
PAY0003319,ORD0003319,2026-04-04 09:38:00,card,completed,2453.68
PAY0003320,ORD0003320,2026-03-26 10:06:00,gift_card,completed,2143.17
PAY0003321,ORD0003321,2026-01-26 15:10:00,card,completed,1617.84
PAY0003322,ORD0003322,2026-04-20 21:11:00,wallet,completed,282.99
PAY0003323,ORD0003323,2026-01-25 20:20:00,gift_card,completed,1649.01
PAY0003324,ORD0003324,2026-04-07 13:58:00,gift_card,completed,2010.66
PAY0003325,ORD0003325,2026-03-20 11:37:00,wallet,completed,1656.64
PAY0003326,ORD0003326,2026-04-10 07:35:00,card,completed,995.07
PAY0003327,ORD0003327,2026-03-11 22:54:00,card,completed,3527.18
PAY0003328,ORD0003328,2026-02-07 07:59:00,card,completed,1564.43
PAY0003329,ORD0003329,2026-03-20 09:09:00,bank_transfer,completed,2139.49
PAY0003330,ORD0003330,2026-03-14 01:33:00,bank_transfer,completed,421.9
PAY0003331,ORD0003331,2026-04-06 09:39:00,gift_card,completed,34.24
PAY0003332,ORD0003332,2026-02-04 13:10:00,bank_transfer,completed,1258.46
PAY0003333,ORD0003333,2026-04-13 12:45:00,bank_transfer,completed,181.36
PAY0003334,ORD0003334,2026-04-14 15:58:00,card,failed,2368.37
PAY0003335,ORD0003335,2026-03-04 00:53:00,card,completed,1729.22
PAY0003336,ORD0003336,2026-04-08 21:28:00,card,completed,1881.7
PAY0003337,ORD0003337,2026-02-14 05:21:00,bank_transfer,completed,1556.67
PAY0003338,ORD0003338,2026-04-23 16:57:00,gift_card,completed,2556.63
PAY0003339,ORD0003339,2026-03-24 11:45:00,card,completed,566.0
PAY0003340,ORD0003340,2026-02-10 07:04:00,bank_transfer,refunded,1719.75
PAY0003341,ORD0003341,2026-04-07 03:39:00,wallet,completed,827.22
PAY0003342,ORD0003342,2026-02-21 15:53:00,bank_transfer,completed,446.46
PAY0003343,ORD0003343,2026-02-21 16:17:00,bank_transfer,completed,1794.07
PAY0003344,ORD0003344,2026-03-14 14:52:00,wallet,completed,859.27
PAY0003345,ORD0003345,2026-01-31 09:03:00,card,completed,2765.17
PAY0003346,ORD0003346,2026-02-23 14:54:00,card,failed,1933.74
PAY0003347,ORD0003347,2026-04-15 17:24:00,card,completed,676.51
PAY0003348,ORD0003348,2026-03-10 05:41:00,bank_transfer,completed,1351.56
PAY0003349,ORD0003349,2026-02-27 21:05:00,wallet,completed,1169.93
PAY0003350,ORD0003350,2026-03-01 11:37:00,card,completed,1641.22
PAY0003351,ORD0003351,2026-01-25 07:41:00,card,completed,638.62
PAY0003352,ORD0003352,2026-04-04 23:23:00,bank_transfer,completed,971.44
PAY0003353,ORD0003353,2026-03-07 00:55:00,gift_card,completed,642.52
PAY0003354,ORD0003354,2026-02-24 04:16:00,wallet,completed,523.88
PAY0003355,ORD0003355,2026-02-11 19:41:00,card,completed,386.17
PAY0003356,ORD0003356,2026-01-27 23:38:00,card,completed,823.66
PAY0003357,ORD0003357,2026-02-18 12:06:00,bank_transfer,failed,764.33
PAY0003358,ORD0003358,2026-02-25 01:08:00,bank_transfer,completed,1787.22
PAY0003359,ORD0003359,2026-02-17 07:49:00,wallet,completed,1311.7
PAY0003360,ORD0003360,2026-01-29 17:15:00,wallet,completed,72.32
PAY0003361,ORD0003361,2026-02-06 15:11:00,gift_card,completed,712.91
PAY0003362,ORD0003362,2026-02-26 17:41:00,gift_card,completed,2027.98
PAY0003363,ORD0003363,2026-03-30 21:02:00,bank_transfer,completed,1277.1
PAY0003364,ORD0003364,2026-04-01 01:19:00,gift_card,completed,1686.0
PAY0003365,ORD0003365,2026-01-28 08:29:00,gift_card,refunded,1022.27
PAY0003366,ORD0003366,2026-03-19 13:36:00,bank_transfer,completed,1292.12
PAY0003367,ORD0003367,2026-02-04 11:49:00,card,completed,1117.11
PAY0003368,ORD0003368,2026-02-14 01:58:00,gift_card,completed,1151.0
