order_item_id,order_id,line_number,product_id,quantity,unit_price,discount_rate,unit_cost
26585,10625,3,93,3,154.91,0.0,100.99
26586,10626,1,149,1,363.42,0.0,190.65
26587,10627,1,130,3,12.97,0.0,8.16
26588,10628,1,74,2,30.59,0.05,16.94
26589,10628,2,123,3,163.44,0.1,79.3
26590,10628,3,56,3,69.12,0.0,63.4
26591,10628,4,145,3,24.15,0.0,21.53
26592,10629,1,4,3,235.05,0.15,132.88
26593,10629,2,144,3,285.91,0.0,156.14
26594,10629,3,132,1,124.72,0.0,96.25
26595,10630,1,123,2,158.37,0.05,79.3
26596,10630,2,179,3,209.4,0.0,154.73
26597,10631,1,77,2,219.65,0.0,112.08
26598,10631,2,92,3,137.2,0.0,75.08
26599,10632,1,158,1,177.37,0.0,119.49
26600,10632,2,125,3,26.67,0.0,21.34
26601,10632,3,123,2,155.91,0.1,79.3
26602,10632,4,177,3,222.55,0.1,159.36
26603,10633,1,157,3,210.52,0.0,155.72
26604,10633,2,44,3,243.95,0.0,141.82
26605,10633,3,110,2,166.06,0.0,103.66
26606,10634,1,96,2,271.11,0.0,165.54
26607,10634,2,21,2,75.35,0.0,46.02
26608,10634,3,87,3,9.14,0.1,6.48
26609,10634,4,87,3,8.63,0.0,6.48
26610,10635,1,124,2,132.08,0.0,111.23
26611,10636,1,50,3,223.73,0.0,134.29
26612,10637,1,6,3,167.91,0.0,135.09
26613,10637,2,144,1,288.87,0.0,156.14
26614,10637,3,173,3,283.65,0.0,162.54
26615,10637,4,62,2,136.96,0.0,78.3
26616,10638,1,148,1,30.02,0.1,17.0
26617,10638,2,42,3,233.97,0.05,127.63
26618,10638,3,14,1,9.95,0.1,7.05
26619,10639,1,74,1,29.45,0.0,16.94
26620,10639,2,98,1,224.59,0.1,159.47
26621,10640,1,117,2,96.3,0.05,56.49
26622,10640,2,85,1,60.51,0.15,42.66
26623,10640,3,170,3,157.7,0.0,104.3
26624,10641,1,47,3,186.79,0.0,115.18
26625,10641,2,78,1,133.46,0.05,104.04
26626,10641,3,62,1,148.41,0.1,78.3
26627,10641,4,138,2,34.03,0.1,30.09
26628,10642,1,117,2,96.18,0.1,56.49
26629,10643,1,28,3,191.75,0.0,100.1
26630,10643,2,126,3,190.74,0.0,97.78
26631,10643,3,113,3,12.76,0.05,9.5
26632,10644,1,53,3,212.54,0.0,153.71
26633,10644,2,74,3,27.89,0.0,16.94
26634,10645,1,43,1,238.48,0.0,155.03
26635,10645,2,110,2,172.61,0.05,103.66
26636,10646,1,118,1,46.74,0.0,26.73
26637,10646,2,62,3,139.92,0.1,78.3
26638,10647,1,45,1,61.59,0.0,45.08
26639,10647,2,151,1,161.04,0.15,89.56
26640,10648,1,157,2,213.41,0.1,155.72
26641,10648,2,57,1,103.79,0.05,70.84
26642,10648,3,63,3,236.71,0.05,193.45
26643,10649,1,36,3,269.67,0.0,175.24
26644,10650,1,24,2,206.85,0.0,106.12
26645,10650,2,139,1,166.06,0.0,129.09
26646,10650,3,91,1,258.01,0.0,168.41
26647,10651,1,39,3,93.1,0.0,47.76
26648,10652,1,146,1,204.41,0.0,112.13
26649,10652,2,69,1,348.43,0.1,196.85
26650,10652,3,155,1,233.95,0.05,156.23
26651,10652,4,142,1,252.83,0.1,133.8
26652,10653,1,19,3,151.59,0.05,79.71
26653,10653,2,13,3,86.42,0.1,63.05
26654,10653,3,153,1,24.69,0.0,17.75
26655,10654,1,33,3,117.31,0.0,66.99
26656,10654,2,66,3,273.41,0.1,140.82
26657,10654,3,13,3,88.74,0.05,63.05
26658,10654,4,19,3,139.72,0.15,79.71
26659,10655,1,62,1,150.57,0.0,78.3
26660,10656,1,109,3,297.77,0.0,161.96
26661,10656,2,101,1,265.77,0.0,156.29
26662,10656,3,43,2,234.68,0.15,155.03
26663,10656,4,163,2,185.11,0.0,106.13
26664,10657,1,121,1,270.9,0.05,199.27
26665,10657,2,118,2,45.6,0.0,26.73
26666,10657,3,140,2,296.5,0.0,190.27
26667,10658,1,69,1,337.85,0.0,196.85
26668,10658,2,180,3,241.27,0.1,176.56
26669,10659,1,132,1,140.55,0.0,96.25
26670,10659,2,168,3,223.96,0.0,155.87
26671,10659,3,148,3,29.0,0.0,17.0
26672,10659,4,101,3,255.53,0.0,156.29
26673,10660,1,42,1,227.09,0.0,127.63
26674,10660,2,99,2,247.41,0.0,197.54
26675,10660,3,25,1,22.6,0.0,15.95
26676,10660,4,171,1,233.55,0.0,138.36
26677,10661,1,108,3,21.33,0.0,15.56
26678,10661,2,162,1,308.73,0.0,161.91
26679,10662,1,103,1,137.12,0.0,124.79
26680,10662,2,146,1,208.94,0.1,112.13
26681,10662,3,60,3,255.1,0.05,182.48
26682,10662,4,155,2,253.33,0.0,156.23
26683,10663,1,158,2,178.27,0.05,119.49
26684,10663,2,118,1,44.84,0.0,26.73
26685,10663,3,138,1,36.64,0.0,30.09
26686,10663,4,49,1,266.55,0.0,141.2
26687,10664,1,95,1,222.51,0.05,133.57
26688,10664,2,53,2,235.74,0.0,153.71
26689,10665,1,74,1,29.23,0.05,16.94
26690,10665,2,30,3,131.51,0.0,78.14
26691,10665,3,73,2,297.37,0.1,152.06
26692,10666,1,115,2,26.96,0.05,21.3
26693,10666,2,131,1,252.79,0.0,173.12
26694,10666,3,165,1,228.52,0.0,167.13
26695,10667,1,176,3,265.84,0.05,147.54
26696,10667,2,51,3,266.41,0.0,146.25
26697,10667,3,63,3,246.47,0.0,193.45
26698,10668,1,33,2,130.41,0.0,66.99
26699,10668,2,167,2,157.48,0.1,83.13
26700,10668,3,128,3,143.55,0.1,107.78
26701,10669,1,9,3,91.73,0.15,50.35
26702,10669,2,93,3,163.01,0.0,100.99
26703,10669,3,38,1,162.23,0.0,118.06
26704,10669,4,11,3,83.41,0.05,60.49
26705,10670,1,149,1,371.45,0.1,190.65
26706,10670,2,99,1,270.44,0.05,197.54
26707,10670,3,121,1,268.51,0.1,199.27
26708,10670,4,19,3,138.71,0.0,79.71
26709,10671,1,132,1,135.28,0.0,96.25
26710,10672,1,95,2,220.6,0.1,133.57
26711,10672,2,115,1,23.39,0.05,21.3
26712,10672,3,95,1,223.65,0.0,133.57
26713,10672,4,151,1,177.77,0.0,89.56
26714,10673,1,78,2,140.77,0.0,104.04
26715,10673,2,44,1,242.02,0.0,141.82
26716,10673,3,91,1,252.36,0.0,168.41
26717,10673,4,159,1,209.42,0.0,108.9
26718,10674,1,166,3,172.71,0.15,115.94
26719,10674,2,61,3,117.05,0.0,64.78
26720,10675,1,103,3,145.79,0.0,124.79
26721,10675,2,40,1,105.68,0.0,64.44
26722,10675,3,52,2,24.93,0.1,17.34
26723,10675,4,21,2,83.96,0.0,46.02
26724,10676,1,89,1,269.14,0.05,144.73
26725,10676,2,76,1,79.95,0.1,52.77
26726,10676,3,86,1,157.36,0.0,80.63
26727,10677,1,102,3,124.6,0.1,106.74
26728,10677,2,165,1,222.43,0.1,167.13
26729,10678,1,89,1,272.11,0.0,144.73
26730,10678,2,161,1,291.97,0.0,184.34
26731,10678,3,16,1,24.44,0.0,19.41
26732,10679,1,177,3,233.52,0.0,159.36
26733,10679,2,128,2,145.45,0.0,107.78
26734,10680,1,81,1,251.04,0.1,170.48
26735,10680,2,64,3,102.12,0.0,63.67
26736,10680,3,74,2,29.28,0.1,16.94
26737,10680,4,64,1,96.94,0.0,63.67
26738,10681,1,70,2,170.91,0.05,90.45
26739,10681,2,147,1,150.58,0.1,84.45
26740,10682,1,122,2,288.84,0.0,184.0
26741,10683,1,40,1,102.64,0.05,64.44
26742,10683,2,153,1,26.75,0.0,17.75
26743,10683,3,172,3,51.1,0.05,32.09
26744,10684,1,154,1,48.62,0.0,35.63
26745,10684,2,110,2,162.96,0.0,103.66
26746,10684,3,35,1,188.27,0.0,147.81
26747,10685,1,81,2,262.12,0.0,170.48
26748,10685,2,119,1,136.69,0.0,124.11
26749,10685,3,147,3,165.78,0.05,84.45
26750,10686,1,28,2,190.06,0.1,100.1
26751,10687,1,158,1,178.15,0.0,119.49
26752,10687,2,157,2,195.58,0.0,155.72
26753,10688,1,144,3,256.87,0.0,156.14
26754,10688,2,43,3,249.4,0.0,155.03
26755,10688,3,91,3,262.26,0.05,168.41
26756,10688,4,110,1,158.72,0.0,103.66
26757,10689,1,9,2,103.66,0.1,50.35
26758,10689,2,15,3,178.44,0.05,110.81
26759,10689,3,42,3,221.5,0.1,127.63
26760,10689,4,93,1,160.37,0.0,100.99
26761,10690,1,2,1,246.33,0.0,145.03
26762,10690,2,49,3,268.23,0.0,141.2
26763,10691,1,83,3,145.12,0.0,107.57
26764,10691,2,49,1,245.55,0.0,141.2
26765,10691,3,21,2,83.93,0.0,46.02
26766,10691,4,72,2,127.79,0.15,102.31
26767,10692,1,100,2,39.03,0.0,26.72
26768,10693,1,145,3,24.84,0.05,21.53
26769,10693,2,67,2,104.58,0.0,74.06
26770,10694,1,70,2,172.72,0.1,90.45
26771,10695,1,48,3,155.02,0.0,140.24
26772,10696,1,88,2,223.54,0.05,122.81
26773,10696,2,137,1,170.83,0.1,130.91
26774,10697,1,164,1,196.76,0.0,127.65
26775,10697,2,170,2,154.04,0.05,104.3
26776,10697,3,38,1,172.58,0.0,118.06
26777,10698,1,41,3,246.05,0.0,184.59
26778,10698,2,128,2,139.33,0.0,107.78
26779,10698,3,86,2,141.63,0.15,80.63
26780,10698,4,45,1,60.46,0.0,45.08
26781,10699,1,28,2,181.94,0.05,100.1
26782,10700,1,17,3,38.74,0.0,29.71
26783,10700,2,46,1,10.74,0.0,6.81
26784,10700,3,108,3,23.35,0.0,15.56
26785,10700,4,60,3,255.84,0.0,182.48
26786,10701,1,29,3,188.99,0.0,150.17
26787,10702,1,56,3,75.81,0.05,63.4
26788,10702,2,97,3,160.26,0.15,137.53
26789,10703,1,99,3,253.62,0.15,197.54
26790,10704,1,150,2,13.66,0.0,8.74
26791,10704,2,70,2,173.3,0.0,90.45
26792,10704,3,71,2,75.48,0.05,41.1
26793,10705,1,82,1,297.78,0.0,194.98
26794,10705,2,38,2,179.35,0.05,118.06
26795,10705,3,31,3,352.34,0.0,190.93
26796,10705,4,120,2,91.39,0.0,60.16
26797,10706,1,111,2,82.37,0.1,44.19
26798,10706,2,58,2,22.55,0.05,14.24
26799,10706,3,37,2,16.41,0.1,14.59
26800,10706,4,150,1,13.21,0.0,8.74
26801,10707,1,61,3,114.19,0.0,64.78
26802,10707,2,128,1,150.49,0.05,107.78
26803,10707,3,28,2,177.83,0.0,100.1
26804,10707,4,161,3,265.2,0.0,184.34
26805,10708,1,64,2,94.52,0.1,63.67
26806,10708,2,12,2,232.51,0.0,172.82
26807,10708,3,53,1,223.21,0.05,153.71
26808,10709,1,28,2,184.06,0.0,100.1
26809,10709,2,58,2,21.25,0.1,14.24
26810,10710,1,153,3,25.41,0.15,17.75
26811,10711,1,138,2,35.78,0.15,30.09
26812,10711,2,34,2,85.01,0.0,47.89
26813,10712,1,173,2,265.89,0.0,162.54
26814,10712,2,109,2,320.37,0.0,161.96
26815,10712,3,75,2,139.79,0.05,87.68
26816,10712,4,77,2,204.16,0.0,112.08
26817,10713,1,105,2,158.77,0.1,122.29
26818,10713,2,68,2,232.2,0.0,150.11
26819,10713,3,4,1,228.08,0.0,132.88
26820,10713,4,71,3,75.02,0.0,41.1
26821,10714,1,147,2,168.23,0.0,84.45
26822,10714,2,75,1,136.47,0.05,87.68
26823,10714,3,156,1,288.91,0.0,185.44
26824,10715,1,15,2,159.93,0.0,110.81
26825,10716,1,16,2,27.65,0.0,19.41
26826,10716,2,114,3,120.65,0.0,65.39
26827,10717,1,31,3,372.09,0.0,190.93
26828,10717,2,17,3,38.28,0.0,29.71
26829,10717,3,134,1,98.75,0.1,82.55
26830,10718,1,113,3,11.36,0.0,9.5
26831,10718,2,23,2,228.54,0.0,165.95
26832,10718,3,88,1,246.91,0.05,122.81
26833,10718,4,72,2,134.22,0.05,102.31
26834,10719,1,7,1,243.15,0.0,128.63
26835,10720,1,164,3,183.02,0.05,127.65
26836,10720,2,2,1,265.5,0.05,145.03
26837,10721,1,53,3,219.4,0.0,153.71
26838,10721,2,167,1,142.87,0.1,83.13
26839,10721,3,87,3,8.73,0.0,6.48
26840,10722,1,74,3,29.03,0.1,16.94
26841,10722,2,25,1,24.96,0.05,15.95
26842,10722,3,22,3,95.47,0.05,75.63
26843,10723,1,81,1,254.68,0.0,170.48
26844,10723,2,166,3,172.37,0.1,115.94
26845,10724,1,58,2,20.96,0.0,14.24
26846,10724,2,142,3,244.69,0.0,133.8
26847,10724,3,55,3,56.09,0.1,39.54
26848,10725,1,25,3,24.53,0.05,15.95
26849,10725,2,163,3,196.07,0.1,106.13
26850,10725,3,105,1,159.3,0.0,122.29
26851,10726,1,22,2,89.44,0.0,75.63
26852,10726,2,49,2,268.49,0.05,141.2
26853,10726,3,117,2,94.33,0.0,56.49
26854,10727,1,159,1,207.26,0.0,108.9
26855,10727,2,79,3,38.18,0.0,30.76
26856,10728,1,27,1,109.22,0.1,71.33
26857,10728,2,20,2,169.95,0.1,99.3
26858,10728,3,6,2,158.88,0.05,135.09
26859,10728,4,70,3,176.68,0.1,90.45
26860,10729,1,39,3,95.62,0.0,47.76
26861,10730,1,125,1,23.93,0.1,21.34
26862,10730,2,89,2,265.54,0.1,144.73
26863,10731,1,112,3,175.37,0.0,131.2
26864,10731,2,62,1,153.75,0.0,78.3
26865,10731,3,123,3,162.36,0.1,79.3
26866,10731,4,109,2,290.24,0.0,161.96
26867,10732,1,71,3,81.86,0.0,41.1
26868,10732,2,45,2,60.21,0.0,45.08
26869,10732,3,35,1,212.63,0.0,147.81
26870,10732,4,14,3,10.1,0.15,7.05
26871,10733,1,74,1,26.9,0.05,16.94
26872,10734,1,118,3,49.74,0.05,26.73
26873,10734,2,114,1,125.0,0.0,65.39
26874,10734,3,96,2,271.41,0.0,165.54
26875,10735,1,100,3,39.07,0.0,26.72
26876,10735,2,88,2,220.2,0.0,122.81
26877,10735,3,160,1,237.39,0.05,185.99
26878,10735,4,32,2,215.27,0.0,179.09
26879,10736,1,31,1,336.01,0.0,190.93
26880,10737,1,114,1,117.96,0.0,65.39
26881,10738,1,156,1,276.93,0.05,185.44
26882,10738,2,127,2,62.15,0.0,43.54
26883,10738,3,127,1,65.5,0.0,43.54
26884,10739,1,71,3,81.25,0.0,41.1
26885,10739,2,37,2,18.62,0.0,14.59
26886,10740,1,81,2,242.95,0.0,170.48
26887,10741,1,118,1,45.22,0.0,26.73
26888,10741,2,132,2,122.78,0.0,96.25
26889,10741,3,50,1,237.5,0.1,134.29
26890,10742,1,117,2,88.7,0.0,56.49
26891,10742,2,138,3,36.91,0.05,30.09
26892,10742,3,169,1,41.29,0.0,21.94
26893,10743,1,69,1,315.21,0.0,196.85
26894,10743,2,54,3,228.77,0.0,157.38
26895,10743,3,139,1,164.3,0.0,129.09
26896,10744,1,24,3,212.56,0.1,106.12
26897,10744,2,153,3,26.46,0.1,17.75
26898,10744,3,21,3,82.43,0.0,46.02
26899,10745,1,150,1,12.85,0.05,8.74
26900,10745,2,89,3,239.91,0.1,144.73
26901,10745,3,139,2,172.61,0.05,129.09
26902,10745,4,29,3,201.67,0.0,150.17
26903,10746,1,170,2,167.76,0.0,104.3
26904,10747,1,86,2,156.41,0.0,80.63
26905,10748,1,26,1,180.36,0.0,97.84
26906,10748,2,107,3,182.32,0.1,115.72
26907,10748,3,152,3,39.61,0.0,26.34
26908,10748,4,66,3,272.48,0.0,140.82
26909,10749,1,33,1,130.18,0.0,66.99
26910,10749,2,97,3,162.49,0.0,137.53
26911,10749,3,57,3,94.32,0.1,70.84
26912,10750,1,138,2,34.98,0.0,30.09
26913,10750,2,109,3,320.05,0.0,161.96
26914,10750,3,53,3,210.16,0.0,153.71
26915,10750,4,9,3,104.24,0.1,50.35
26916,10751,1,35,2,209.92,0.0,147.81
26917,10751,2,31,2,357.46,0.05,190.93
26918,10751,3,46,2,10.23,0.1,6.81
26919,10751,4,118,2,49.78,0.0,26.73
26920,10752,1,54,2,211.88,0.1,157.38
26921,10753,1,115,2,25.56,0.0,21.3
26922,10753,2,30,1,120.75,0.1,78.14
26923,10753,3,172,1,54.46,0.1,32.09
26924,10753,4,97,3,170.76,0.0,137.53
26925,10754,1,46,2,9.76,0.0,6.81
26926,10754,2,172,3,53.83,0.0,32.09
26927,10754,3,28,1,165.9,0.0,100.1
26928,10755,1,5,2,205.73,0.05,166.75
26929,10755,2,135,2,112.75,0.0,89.59
26930,10755,3,45,3,64.11,0.1,45.08
26931,10755,4,23,3,240.08,0.1,165.95
26932,10756,1,133,2,221.8,0.0,116.79
26933,10756,2,121,3,259.83,0.0,199.27
26934,10757,1,80,3,220.71,0.0,116.63
26935,10757,2,176,2,264.59,0.0,147.54
26936,10757,3,27,1,108.23,0.05,71.33
26937,10757,4,70,2,160.33,0.0,90.45
26938,10758,1,162,3,318.54,0.05,161.91
26939,10758,2,6,2,161.54,0.0,135.09
26940,10758,3,64,1,101.59,0.0,63.67
26941,10759,1,87,3,8.29,0.05,6.48
26942,10759,2,61,2,114.58,0.1,64.78
26943,10759,3,81,3,249.97,0.05,170.48
26944,10759,4,122,1,255.67,0.1,184.0
26945,10760,1,78,1,134.32,0.0,104.04
26946,10761,1,34,1,82.58,0.0,47.89
26947,10761,2,163,2,195.78,0.0,106.13
26948,10762,1,174,2,241.1,0.1,161.44
26949,10762,2,59,1,356.53,0.0,186.48
26950,10763,1,128,2,142.89,0.05,107.78
26951,10763,2,58,2,19.6,0.05,14.24
26952,10763,3,37,2,18.5,0.0,14.59
26953,10763,4,125,1,26.57,0.05,21.34
26954,10764,1,23,3,239.84,0.05,165.95
26955,10764,2,8,2,23.79,0.0,12.06
26956,10764,3,168,3,221.18,0.0,155.87
26957,10764,4,83,3,151.94,0.15,107.57
26958,10765,1,158,1,169.32,0.0,119.49
26959,10765,2,128,3,135.03,0.15,107.78
26960,10765,3,14,2,10.13,0.05,7.05
26961,10765,4,37,3,17.95,0.05,14.59
26962,10766,1,79,2,38.48,0.0,30.76
26963,10767,1,48,2,158.25,0.1,140.24
26964,10767,2,123,2,162.46,0.0,79.3
26965,10767,3,131,1,257.81,0.1,173.12
26966,10768,1,37,1,16.3,0.1,14.59
26967,10768,2,49,1,269.33,0.0,141.2
26968,10768,3,145,1,26.9,0.05,21.53
26969,10768,4,137,2,189.79,0.0,130.91
26970,10769,1,97,2,181.48,0.0,137.53
26971,10770,1,92,1,144.3,0.0,75.08
26972,10770,2,143,1,20.89,0.0,15.19
26973,10770,3,56,2,75.13,0.0,63.4
26974,10771,1,163,3,197.69,0.1,106.13
26975,10771,2,44,2,228.76,0.1,141.82
26976,10772,1,115,3,23.35,0.0,21.3
26977,10773,1,169,1,36.37,0.05,21.94
26978,10773,2,165,3,238.73,0.0,167.13
26979,10774,1,175,1,116.92,0.0,97.14
26980,10774,2,15,1,164.14,0.0,110.81
26981,10774,3,156,3,303.77,0.0,185.44
26982,10774,4,77,3,197.02,0.0,112.08
26983,10775,1,173,3,262.71,0.0,162.54
26984,10776,1,69,3,310.58,0.05,196.85
26985,10776,2,35,3,209.78,0.0,147.81
26986,10776,3,3,1,64.79,0.0,48.97
26987,10777,1,157,2,200.96,0.0,155.72
26988,10777,2,131,3,249.33,0.0,173.12
26989,10777,3,90,2,15.92,0.05,8.54
26990,10778,1,6,3,172.91,0.0,135.09
26991,10778,2,112,2,183.23,0.0,131.2
26992,10778,3,132,1,129.44,0.05,96.25
26993,10779,1,9,3,101.29,0.0,50.35
26994,10780,1,104,2,232.53,0.05,153.87
26995,10780,2,175,3,126.66,0.0,97.14
26996,10780,3,147,1,166.97,0.05,84.45
26997,10780,4,7,1,222.47,0.05,128.63
26998,10781,1,120,1,92.06,0.05,60.16
26999,10781,2,102,3,124.65,0.0,106.74
27000,10781,3,49,2,246.68,0.0,141.2
27001,10782,1,107,3,203.34,0.0,115.72
27002,10782,2,17,1,37.27,0.05,29.71
27003,10783,1,148,3,29.89,0.05,17.0
27004,10783,2,19,1,154.46,0.0,79.71
27005,10783,3,173,2,283.21,0.0,162.54
27006,10784,1,175,3,117.72,0.1,97.14
27007,10785,1,36,1,292.67,0.05,175.24
27008,10785,2,13,3,84.35,0.05,63.05
27009,10785,3,24,3,206.72,0.15,106.12
27010,10785,4,123,2,160.56,0.0,79.3
27011,10786,1,21,2,81.4,0.1,46.02
27012,10786,2,140,3,279.5,0.0,190.27
27013,10786,3,87,3,8.52,0.0,6.48
27014,10787,1,108,3,23.63,0.15,15.56
27015,10787,2,4,1,236.58,0.0,132.88
27016,10788,1,159,2,206.96,0.15,108.9
27017,10788,2,147,1,151.82,0.1,84.45
27018,10788,3,161,1,271.76,0.0,184.34
27019,10789,1,4,3,257.14,0.0,132.88
27020,10789,2,178,1,139.76,0.0,77.81
27021,10789,3,80,1,242.11,0.05,116.63
27022,10790,1,130,3,14.73,0.1,8.16
27023,10790,2,90,3,15.82,0.0,8.54
27024,10790,3,83,1,139.43,0.0,107.57
27025,10790,4,35,2,212.97,0.05,147.81
27026,10791,1,110,3,171.4,0.0,103.66
27027,10791,2,108,1,21.69,0.0,15.56
27028,10792,1,101,3,246.24,0.0,156.29
27029,10792,2,128,1,145.72,0.0,107.78
27030,10792,3,8,2,23.97,0.0,12.06
27031,10792,4,3,3,62.93,0.0,48.97
27032,10793,1,53,3,230.75,0.0,153.71
27033,10794,1,107,1,183.19,0.15,115.72
27034,10794,2,16,2,25.95,0.0,19.41
27035,10795,1,179,2,212.97,0.0,154.73
27036,10795,2,53,2,208.02,0.0,153.71
27037,10795,3,98,2,238.85,0.0,159.47
27038,10795,4,120,2,98.12,0.0,60.16
27039,10796,1,9,3,104.41,0.05,50.35
27040,10796,2,114,3,130.31,0.0,65.39
27041,10796,3,100,2,37.11,0.0,26.72
27042,10796,4,177,2,232.34,0.1,159.36
27043,10797,1,104,1,214.49,0.1,153.87
27044,10798,1,20,3,182.71,0.1,99.3
27045,10798,2,86,2,138.95,0.05,80.63
27046,10798,3,8,3,23.43,0.1,12.06
27047,10798,4,121,1,276.6,0.0,199.27
27048,10799,1,132,2,140.06,0.15,96.25
27049,10799,2,163,3,183.16,0.0,106.13
27050,10800,1,32,2,227.73,0.0,179.09
27051,10800,2,34,1,79.96,0.1,47.89
27052,10801,1,1,1,224.57,0.0,150.39
27053,10801,2,70,1,170.63,0.05,90.45
27054,10801,3,165,2,240.36,0.0,167.13
27055,10801,4,26,2,174.43,0.05,97.84
27056,10802,1,169,1,41.6,0.0,21.94
27057,10802,2,35,3,219.45,0.1,147.81
27058,10803,1,29,2,180.08,0.0,150.17
27059,10803,2,79,2,37.76,0.05,30.76
27060,10803,3,35,3,215.7,0.0,147.81
27061,10804,1,140,1,273.03,0.1,190.27
27062,10804,2,45,1,61.97,0.0,45.08
27063,10805,1,128,1,142.17,0.0,107.78
27064,10805,2,29,3,193.83,0.1,150.17
27065,10805,3,160,1,205.11,0.0,185.99
27066,10806,1,128,3,145.89,0.0,107.78
27067,10807,1,92,3,131.57,0.0,75.08
27068,10807,2,104,2,228.9,0.0,153.87
27069,10807,3,66,1,256.56,0.1,140.82
27070,10808,1,35,3,204.39,0.1,147.81
27071,10809,1,160,1,218.67,0.0,185.99
27072,10809,2,77,1,206.44,0.0,112.08
27073,10810,1,45,2,64.87,0.0,45.08
27074,10810,2,60,2,260.41,0.0,182.48
27075,10810,3,36,2,309.62,0.05,175.24
27076,10810,4,112,2,183.01,0.05,131.2
27077,10811,1,168,1,250.94,0.0,155.87
27078,10811,2,43,2,244.08,0.1,155.03
27079,10811,3,71,3,71.56,0.1,41.1
27080,10812,1,108,2,23.59,0.05,15.56
27081,10812,2,151,2,178.5,0.0,89.56
27082,10813,1,71,3,75.69,0.0,41.1
27083,10814,1,118,3,44.69,0.05,26.73
27084,10815,1,58,2,21.15,0.0,14.24
27085,10815,2,98,1,226.1,0.0,159.47
27086,10816,1,50,3,217.29,0.0,134.29
27087,10816,2,25,2,22.07,0.0,15.95
27088,10816,3,170,1,163.51,0.0,104.3
27089,10816,4,85,2,61.26,0.0,42.66
27090,10817,1,13,2,83.71,0.0,63.05
27091,10817,2,3,3,59.29,0.1,48.97
27092,10818,1,61,3,129.9,0.0,64.78
27093,10818,2,80,2,220.76,0.0,116.63
27094,10819,1,92,1,127.86,0.0,75.08
27095,10819,2,97,3,161.97,0.0,137.53
27096,10819,3,34,2,80.11,0.0,47.89
27097,10820,1,85,3,58.59,0.05,42.66
27098,10820,2,159,1,220.57,0.0,108.9
27099,10821,1,175,3,115.83,0.0,97.14
27100,10821,2,13,1,96.48,0.15,63.05
27101,10821,3,144,2,275.07,0.0,156.14
27102,10822,1,56,3,73.04,0.0,63.4
27103,10822,2,89,2,238.54,0.05,144.73
27104,10822,3,78,3,124.93,0.0,104.04
27105,10822,4,48,1,167.5,0.1,140.24
27106,10823,1,103,2,154.82,0.0,124.79
27107,10823,2,176,3,253.28,0.0,147.54
27108,10823,3,153,3,24.06,0.0,17.75
27109,10823,4,86,1,154.18,0.0,80.63
27110,10824,1,17,2,37.37,0.0,29.71
27111,10824,2,91,3,269.08,0.0,168.41
27112,10824,3,25,2,25.63,0.0,15.95
27113,10824,4,103,3,158.29,0.1,124.79
27114,10825,1,55,1,59.21,0.0,39.54
27115,10826,1,117,1,98.96,0.1,56.49
27116,10826,2,69,2,329.52,0.1,196.85
27117,10827,1,126,2,192.69,0.1,97.78
27118,10828,1,147,1,167.84,0.0,84.45
27119,10828,2,6,3,179.63,0.1,135.09
27120,10828,3,64,2,93.39,0.05,63.67
27121,10828,4,175,2,110.74,0.05,97.14
27122,10829,1,66,2,258.12,0.0,140.82
27123,10829,2,165,2,242.62,0.0,167.13
27124,10830,1,133,3,221.23,0.05,116.79
27125,10830,2,30,2,133.14,0.1,78.14
27126,10830,3,156,1,307.34,0.05,185.44
27127,10830,4,161,2,266.36,0.0,184.34
27128,10831,1,113,1,11.33,0.0,9.5
27129,10831,2,166,2,171.44,0.0,115.94
27130,10831,3,85,1,66.15,0.0,42.66
27131,10831,4,157,2,200.89,0.0,155.72
27132,10832,1,122,2,289.29,0.0,184.0
27133,10832,2,99,2,270.14,0.0,197.54
27134,10833,1,128,2,130.86,0.0,107.78
27135,10833,2,1,2,241.53,0.05,150.39
27136,10834,1,45,1,57.38,0.0,45.08
27137,10834,2,53,3,211.17,0.0,153.71
27138,10834,3,104,1,206.63,0.0,153.87
27139,10835,1,98,2,234.25,0.0,159.47
27140,10835,2,137,2,181.15,0.1,130.91
27141,10835,3,35,2,211.64,0.05,147.81
27142,10836,1,112,3,171.6,0.0,131.2
27143,10836,2,160,1,221.18,0.05,185.99
27144,10836,3,168,3,249.69,0.0,155.87
27145,10837,1,150,1,13.11,0.0,8.74
27146,10837,2,104,2,214.29,0.0,153.87
27147,10837,3,2,2,261.75,0.05,145.03
27148,10838,1,68,3,220.2,0.0,150.11
27149,10838,2,55,2,59.34,0.1,39.54
27150,10838,3,166,1,177.52,0.0,115.94
27151,10839,1,87,3,9.17,0.1,6.48
27152,10839,2,109,1,320.83,0.0,161.96
27153,10839,3,90,1,16.8,0.05,8.54
27154,10840,1,9,2,104.59,0.0,50.35
27155,10841,1,46,2,9.85,0.05,6.81
27156,10842,1,139,2,179.27,0.1,129.09
27157,10842,2,4,3,221.67,0.1,132.88
27158,10842,3,156,2,296.33,0.1,185.44
27159,10842,4,159,3,210.52,0.0,108.9
27160,10843,1,46,2,9.71,0.05,6.81
27161,10843,2,109,1,303.99,0.05,161.96
27162,10843,3,146,1,193.58,0.0,112.13
27163,10843,4,172,1,52.79,0.05,32.09
27164,10844,1,34,2,86.37,0.05,47.89
27165,10844,2,39,3,94.46,0.0,47.76
