snapshot_date,product_id,on_hand_qty,reorder_point,region
2026-04-07,PROD000122,19,44,Southeast
2026-04-07,PROD000209,147,44,Midwest
2026-04-07,PROD000194,168,51,Midwest
2026-04-07,PROD000162,37,54,Southeast
2026-04-07,PROD000191,64,25,Midwest
2026-04-07,PROD000241,223,45,West
2026-04-07,PROD000161,20,38,Midwest
2026-04-07,PROD000044,126,38,Northeast
2026-04-08,PROD000247,101,57,Southeast
2026-04-08,PROD000198,43,36,Northeast
2026-04-08,PROD000046,22,33,West
2026-04-08,PROD000112,108,65,Midwest
2026-04-08,PROD000124,54,48,Northeast
2026-04-08,PROD000065,217,36,Midwest
2026-04-08,PROD000118,208,48,West
2026-04-08,PROD000028,194,51,Southeast
2026-04-08,PROD000040,168,32,Southeast
2026-04-08,PROD000248,123,18,Midwest
2026-04-08,PROD000021,201,50,Midwest
2026-04-08,PROD000229,216,23,Southeast
2026-04-08,PROD000224,171,25,West
2026-04-08,PROD000171,138,41,West
2026-04-08,PROD000140,187,49,Midwest
2026-04-08,PROD000025,197,61,West
2026-04-08,PROD000139,229,29,Northeast
2026-04-08,PROD000082,48,48,Northeast
2026-04-08,PROD000066,37,30,Southeast
2026-04-08,PROD000087,188,24,Southeast
2026-04-08,PROD000249,128,29,Northeast
2026-04-08,PROD000096,99,54,Northeast
2026-04-08,PROD000010,148,26,Northeast
2026-04-08,PROD000236,205,19,Midwest
2026-04-08,PROD000158,37,66,Northeast
2026-04-08,PROD000173,73,34,Southeast
2026-04-08,PROD000190,103,24,West
2026-04-08,PROD000114,144,21,West
2026-04-08,PROD000108,155,69,Southeast
2026-04-08,PROD000134,124,16,Midwest
2026-04-08,PROD000053,73,32,West
2026-04-08,PROD000049,194,23,Midwest
2026-04-08,PROD000011,54,31,Northeast
2026-04-08,PROD000019,2,57,Midwest
2026-04-08,PROD000033,161,56,Northeast
2026-04-08,PROD000016,90,35,Midwest
2026-04-08,PROD000241,52,66,Midwest
2026-04-08,PROD000209,195,63,Southeast
2026-04-08,PROD000067,204,31,Northeast
2026-04-08,PROD000188,28,28,West
2026-04-08,PROD000100,154,66,Northeast
2026-04-08,PROD000152,147,25,Southeast
2026-04-08,PROD000168,174,44,Northeast
2026-04-08,PROD000174,44,58,West
2026-04-08,PROD000189,233,63,West
2026-04-08,PROD000064,84,26,Midwest
2026-04-08,PROD000003,159,66,Southeast
2026-04-08,PROD000166,172,45,Southeast
2026-04-08,PROD000200,135,27,West
2026-04-08,PROD000211,94,31,Southeast
2026-04-08,PROD000133,55,17,West
2026-04-08,PROD000226,22,22,Midwest
2026-04-08,PROD000038,90,37,West
2026-04-08,PROD000121,236,62,Northeast
2026-04-08,PROD000099,91,51,West
2026-04-08,PROD000119,75,63,West
2026-04-08,PROD000192,7,37,Southeast
2026-04-08,PROD000078,181,60,Midwest
2026-04-08,PROD000085,1,67,Southeast
2026-04-08,PROD000036,155,20,Northeast
2026-04-08,PROD000056,139,36,Southeast
2026-04-08,PROD000208,65,28,Midwest
2026-04-08,PROD000204,201,33,Northeast
2026-04-08,PROD000239,168,25,Northeast
2026-04-08,PROD000201,6,38,West
2026-04-08,PROD000127,95,37,Midwest
2026-04-08,PROD000228,113,38,Southeast
2026-04-08,PROD000120,189,38,Northeast
2026-04-08,PROD000075,145,28,Midwest
2026-04-08,PROD000218,164,55,Southeast
2026-04-08,PROD000187,238,47,Midwest
2026-04-08,PROD000054,124,37,Northeast
2026-04-08,PROD000154,82,18,Northeast
2026-04-08,PROD000156,212,24,Midwest
2026-04-08,PROD000164,164,37,Midwest
2026-04-08,PROD000004,31,47,Northeast
2026-04-08,PROD000045,86,24,West
2026-04-08,PROD000073,171,20,West
2026-04-08,PROD000058,114,22,Northeast
2026-04-08,PROD000148,203,66,Southeast
2026-04-08,PROD000101,159,27,Southeast
2026-04-08,PROD000024,181,62,Northeast
2026-04-08,PROD000143,145,24,Northeast
2026-04-08,PROD000129,111,15,Midwest
2026-04-08,PROD000144,104,46,Southeast
2026-04-08,PROD000007,8,47,Midwest
2026-04-08,PROD000104,41,67,Midwest
2026-04-08,PROD000151,162,40,Northeast
2026-04-08,PROD000185,161,19,West
2026-04-08,PROD000083,212,59,Northeast
2026-04-08,PROD000207,176,64,West
2026-04-08,PROD000102,132,67,Southeast
2026-04-08,PROD000044,179,67,West
2026-04-08,PROD000147,167,32,Midwest
2026-04-08,PROD000055,14,57,Southeast
2026-04-08,PROD000162,187,29,Midwest
2026-04-08,PROD000091,195,50,Northeast
2026-04-08,PROD000234,63,15,West
2026-04-08,PROD000048,39,58,Northeast
2026-04-08,PROD000157,50,59,Midwest
2026-04-08,PROD000206,18,21,West
2026-04-08,PROD000135,150,57,Midwest
2026-04-08,PROD000116,166,21,West
2026-04-08,PROD000095,159,69,West
2026-04-08,PROD000225,134,25,Midwest
2026-04-08,PROD000032,177,55,Midwest
2026-04-08,PROD000022,186,28,West
2026-04-08,PROD000023,43,34,Midwest
2026-04-08,PROD000017,62,51,Southeast
2026-04-08,PROD000180,212,15,West
2026-04-08,PROD000072,77,66,Northeast
2026-04-08,PROD000175,203,58,Midwest
2026-04-08,PROD000057,97,42,Midwest
2026-04-08,PROD000062,52,58,Southeast
2026-04-08,PROD000223,106,17,Southeast
2026-04-08,PROD000014,101,47,Northeast
2026-04-08,PROD000061,187,47,West
2026-04-08,PROD000029,153,64,Midwest
2026-04-08,PROD000037,97,30,West
2026-04-08,PROD000230,232,37,Southeast
2026-04-09,PROD000204,62,33,West
2026-04-09,PROD000079,60,58,Northeast
2026-04-09,PROD000088,91,23,West
2026-04-09,PROD000165,181,52,Northeast
2026-04-09,PROD000061,98,29,West
2026-04-09,PROD000117,118,18,Northeast
2026-04-09,PROD000102,9,49,West
2026-04-09,PROD000200,176,19,Northeast
2026-04-09,PROD000101,143,50,Northeast
2026-04-09,PROD000017,125,46,Southeast
2026-04-09,PROD000026,211,60,Southeast
2026-04-09,PROD000130,81,56,Northeast
2026-04-09,PROD000060,170,32,Midwest
2026-04-09,PROD000068,186,50,Northeast
2026-04-09,PROD000025,156,20,Northeast
2026-04-09,PROD000246,41,23,West
2026-04-09,PROD000184,239,17,Northeast
2026-04-09,PROD000030,72,16,Southeast
2026-04-09,PROD000206,204,40,Northeast
2026-04-09,PROD000066,62,32,West
2026-04-09,PROD000091,131,24,Northeast
2026-04-09,PROD000023,72,58,Southeast
2026-04-09,PROD000043,57,43,Midwest
2026-04-09,PROD000128,76,53,Midwest
2026-04-09,PROD000021,177,52,Northeast
2026-04-09,PROD000161,29,46,Midwest
2026-04-09,PROD000213,9,50,Southeast
2026-04-09,PROD000027,185,49,Northeast
2026-04-09,PROD000073,113,20,Midwest
2026-04-09,PROD000193,221,19,West
2026-04-09,PROD000232,199,17,Southeast
2026-04-09,PROD000024,43,55,Midwest
2026-04-09,PROD000197,35,19,Northeast
2026-04-09,PROD000105,216,35,Northeast
2026-04-09,PROD000159,42,51,West
2026-04-09,PROD000227,71,67,West
2026-04-09,PROD000070,32,49,Midwest
2026-04-09,PROD000012,5,46,West
2026-04-09,PROD000107,48,15,Northeast
2026-04-09,PROD000090,8,37,Northeast
2026-04-09,PROD000171,96,23,Midwest
2026-04-09,PROD000202,104,32,Southeast
2026-04-09,PROD000162,18,22,Southeast
2026-04-09,PROD000103,207,16,West
2026-04-09,PROD000154,78,48,Midwest
2026-04-09,PROD000238,178,59,West
2026-04-09,PROD000181,186,18,Southeast
2026-04-09,PROD000082,175,65,Northeast
2026-04-09,PROD000015,154,67,Northeast
2026-04-09,PROD000005,127,57,Midwest
2026-04-09,PROD000196,10,64,Northeast
2026-04-09,PROD000224,170,49,West
2026-04-09,PROD000062,188,38,Southeast
2026-04-09,PROD000191,198,62,West
2026-04-09,PROD000122,169,25,West
2026-04-09,PROD000067,103,63,Midwest
2026-04-09,PROD000078,138,69,Southeast
2026-04-09,PROD000247,183,28,West
2026-04-09,PROD000230,221,27,West
2026-04-09,PROD000143,26,36,Midwest
2026-04-09,PROD000187,154,47,Midwest
2026-04-09,PROD000248,2,53,Northeast
2026-04-09,PROD000080,38,35,West
2026-04-09,PROD000211,207,52,Midwest
2026-04-09,PROD000006,98,51,Midwest
2026-04-09,PROD000093,143,26,West
2026-04-09,PROD000032,114,50,Northeast
2026-04-09,PROD000038,56,66,Midwest
2026-04-09,PROD000167,75,31,Southeast
2026-04-09,PROD000149,203,36,Southeast
2026-04-09,PROD000001,179,15,West
2026-04-09,PROD000034,150,63,West
2026-04-09,PROD000244,115,18,West
2026-04-09,PROD000207,44,35,Midwest
2026-04-09,PROD000142,55,43,Midwest
2026-04-09,PROD000228,111,23,West
2026-04-09,PROD000033,54,67,Midwest
2026-04-09,PROD000056,94,54,Midwest
2026-04-09,PROD000136,21,43,Midwest
2026-04-09,PROD000190,69,43,West
2026-04-09,PROD000081,130,38,Northeast
2026-04-09,PROD000121,147,24,West
2026-04-09,PROD000205,72,59,West
2026-04-09,PROD000216,17,64,Northeast
2026-04-09,PROD000221,159,52,Southeast
2026-04-09,PROD000092,79,48,West
2026-04-09,PROD000199,137,59,West
2026-04-09,PROD000233,184,39,Northeast
2026-04-09,PROD000138,138,48,Midwest
2026-04-09,PROD000004,213,48,Southeast
2026-04-09,PROD000054,197,69,Midwest
2026-04-09,PROD000064,120,58,Midwest
2026-04-09,PROD000237,224,61,Midwest
2026-04-09,PROD000041,6,42,West
2026-04-09,PROD000059,95,61,Northeast
2026-04-09,PROD000095,104,40,Northeast
2026-04-09,PROD000086,2,24,Midwest
2026-04-09,PROD000118,101,20,Northeast
2026-04-09,PROD000235,216,56,Southeast
2026-04-09,PROD000098,209,26,Midwest
2026-04-09,PROD000139,156,60,Southeast
2026-04-09,PROD000057,135,45,Northeast
2026-04-09,PROD000069,138,17,Northeast
2026-04-09,PROD000126,184,48,West
2026-04-09,PROD000179,115,64,Southeast
2026-04-09,PROD000168,183,48,Midwest
2026-04-09,PROD000185,223,25,West
2026-04-09,PROD000144,82,22,Southeast
2026-04-09,PROD000040,144,54,Northeast
2026-04-09,PROD000106,161,27,Southeast
2026-04-09,PROD000243,166,24,West
2026-04-09,PROD000192,226,67,Southeast
2026-04-09,PROD000053,128,26,West
2026-04-09,PROD000112,7,41,Southeast
2026-04-09,PROD000201,68,45,Northeast
2026-04-09,PROD000234,213,29,Northeast
2026-04-09,PROD000218,25,46,Southeast
2026-04-09,PROD000010,46,62,Northeast
2026-04-09,PROD000011,156,54,Southeast
2026-04-09,PROD000113,239,65,Midwest
2026-04-10,PROD000228,45,32,Southeast
2026-04-10,PROD000141,52,55,West
2026-04-10,PROD000081,140,37,West
2026-04-10,PROD000129,202,37,Northeast
2026-04-10,PROD000120,173,24,Midwest
2026-04-10,PROD000237,189,66,West
2026-04-10,PROD000148,201,30,Midwest
2026-04-10,PROD000250,137,61,Northeast
2026-04-10,PROD000063,97,35,Northeast
2026-04-10,PROD000193,66,45,Northeast
2026-04-10,PROD000099,154,64,Southeast
2026-04-10,PROD000247,186,60,Midwest
2026-04-10,PROD000219,129,57,West
2026-04-10,PROD000024,86,59,Southeast
2026-04-10,PROD000213,68,45,Midwest
2026-04-10,PROD000133,75,46,Northeast
2026-04-10,PROD000061,27,27,Northeast
2026-04-10,PROD000147,83,27,Midwest
2026-04-10,PROD000102,205,53,Midwest
2026-04-10,PROD000033,160,69,Northeast
2026-04-10,PROD000008,164,26,West
2026-04-10,PROD000131,13,40,Northeast
2026-04-10,PROD000114,136,56,Southeast
2026-04-10,PROD000243,117,45,Southeast
2026-04-10,PROD000034,168,33,Northeast
2026-04-10,PROD000062,76,26,Southeast
2026-04-10,PROD000207,220,36,Southeast
2026-04-10,PROD000244,104,37,Southeast
2026-04-10,PROD000155,209,61,Midwest
2026-04-10,PROD000029,127,43,Southeast
2026-04-10,PROD000149,201,64,Northeast
2026-04-10,PROD000105,51,23,West
2026-04-10,PROD000118,61,19,West
2026-04-10,PROD000204,95,31,West
2026-04-10,PROD000195,187,68,West
2026-04-10,PROD000145,107,42,Midwest
2026-04-10,PROD000188,120,57,Southeast
2026-04-10,PROD000066,19,67,Northeast
2026-04-10,PROD000080,106,29,Midwest
2026-04-10,PROD000192,64,30,Midwest
2026-04-10,PROD000162,71,27,Southeast
2026-04-10,PROD000197,35,42,Southeast
2026-04-10,PROD000180,218,39,Northeast
2026-04-10,PROD000200,178,33,West
2026-04-10,PROD000245,32,35,West
2026-04-10,PROD000085,116,16,Midwest
2026-04-10,PROD000226,223,26,Midwest
2026-04-10,PROD000074,200,50,West
2026-04-10,PROD000017,168,34,Southeast
2026-04-10,PROD000101,6,62,Midwest
2026-04-10,PROD000230,227,66,West
2026-04-10,PROD000065,7,15,Northeast
2026-04-10,PROD000135,13,37,Northeast
2026-04-10,PROD000109,79,33,Midwest
2026-04-10,PROD000206,236,29,Southeast
2026-04-10,PROD000126,21,45,West
2026-04-10,PROD000234,88,24,Midwest
2026-04-10,PROD000172,98,46,Midwest
2026-04-10,PROD000202,227,18,Midwest
2026-04-10,PROD000240,182,19,Northeast
2026-04-10,PROD000106,153,29,Northeast
2026-04-10,PROD000151,21,46,Southeast
2026-04-10,PROD000218,222,59,Northeast
2026-04-10,PROD000096,143,34,West
2026-04-10,PROD000025,224,43,West
2026-04-10,PROD000152,190,26,Midwest
2026-04-10,PROD000190,16,28,Midwest
2026-04-10,PROD000068,48,50,Midwest
2026-04-10,PROD000165,193,47,West
2026-04-10,PROD000143,97,64,Northeast
2026-04-10,PROD000223,1,19,Northeast
2026-04-10,PROD000171,28,66,Southeast
2026-04-10,PROD000047,61,52,Northeast
2026-04-10,PROD000107,24,34,Southeast
2026-04-10,PROD000021,229,33,Northeast
2026-04-10,PROD000160,207,53,West
2026-04-10,PROD000224,42,30,Southeast
2026-04-10,PROD000146,10,41,Midwest
2026-04-10,PROD000166,130,24,Midwest
2026-04-10,PROD000248,29,63,Midwest
2026-04-10,PROD000057,41,31,Southeast
2026-04-10,PROD000011,111,40,West
2026-04-10,PROD000036,43,48,Midwest
2026-04-10,PROD000158,233,25,Southeast
2026-04-10,PROD000110,143,30,Northeast
2026-04-10,PROD000154,56,20,Midwest
2026-04-10,PROD000031,149,47,Midwest
2026-04-10,PROD000045,172,43,Southeast
2026-04-10,PROD000038,164,45,West
2026-04-10,PROD000199,174,47,Southeast
2026-04-10,PROD000075,165,18,Southeast
2026-04-10,PROD000130,125,39,Northeast
2026-04-10,PROD000035,221,44,Southeast
2026-04-10,PROD000242,85,30,Northeast
2026-04-10,PROD000221,190,35,Midwest
2026-04-10,PROD000026,84,52,Southeast
2026-04-10,PROD000123,119,69,Southeast
2026-04-10,PROD000084,239,54,Northeast
2026-04-10,PROD000236,214,42,West
2026-04-10,PROD000113,11,21,West
2026-04-10,PROD000054,73,47,Midwest
2026-04-10,PROD000100,55,19,West
2026-04-10,PROD000167,105,37,Northeast
2026-04-10,PROD000111,234,17,Northeast
2026-04-10,PROD000239,69,40,Southeast
2026-04-10,PROD000103,70,21,West
2026-04-10,PROD000037,173,69,Southeast
2026-04-10,PROD000009,41,47,Midwest
2026-04-10,PROD000092,136,26,West
2026-04-10,PROD000079,118,58,Northeast
2026-04-10,PROD000150,235,29,West
2026-04-10,PROD000189,184,44,Southeast
2026-04-10,PROD000098,183,35,West
2026-04-10,PROD000041,216,29,Southeast
2026-04-10,PROD000043,172,25,Southeast
2026-04-10,PROD000156,0,24,Southeast
2026-04-10,PROD000058,238,47,Northeast
2026-04-10,PROD000184,174,58,West
2026-04-10,PROD000249,136,27,Southeast
2026-04-10,PROD000177,36,33,Midwest
2026-04-11,PROD000054,107,56,West
2026-04-11,PROD000125,93,40,Southeast
2026-04-11,PROD000135,24,15,Southeast
2026-04-11,PROD000203,97,65,Southeast
2026-04-11,PROD000191,53,53,Midwest
2026-04-11,PROD000170,159,36,Northeast
2026-04-11,PROD000184,70,43,Northeast
2026-04-11,PROD000173,47,68,Southeast
2026-04-11,PROD000231,58,43,West
2026-04-11,PROD000070,149,59,Southeast
2026-04-11,PROD000011,94,35,Northeast
2026-04-11,PROD000133,45,46,West
2026-04-11,PROD000061,205,45,Midwest
2026-04-11,PROD000232,41,47,Northeast
2026-04-11,PROD000178,192,65,Midwest
2026-04-11,PROD000118,26,66,West
2026-04-11,PROD000088,47,40,West
2026-04-11,PROD000033,159,47,West
2026-04-11,PROD000040,203,22,West
2026-04-11,PROD000155,160,68,West
2026-04-11,PROD000206,227,42,Northeast
2026-04-11,PROD000162,144,39,West
2026-04-11,PROD000194,221,36,Southeast
2026-04-11,PROD000081,139,67,Northeast
2026-04-11,PROD000241,25,61,Southeast
2026-04-11,PROD000138,32,18,Southeast
2026-04-11,PROD000074,14,45,West
2026-04-11,PROD000167,159,67,Midwest
2026-04-11,PROD000038,230,24,Southeast
2026-04-11,PROD000215,181,36,West
2026-04-11,PROD000186,164,55,West
2026-04-11,PROD000147,153,20,Southeast
2026-04-11,PROD000023,202,65,Northeast
2026-04-11,PROD000247,175,48,Northeast
2026-04-11,PROD000013,120,37,Midwest
2026-04-11,PROD000014,63,56,Midwest
2026-04-11,PROD000078,199,50,Southeast
2026-04-11,PROD000024,189,34,West
2026-04-11,PROD000210,207,23,Northeast
2026-04-11,PROD000048,67,64,Midwest
2026-04-11,PROD000199,233,51,Northeast
2026-04-11,PROD000189,150,63,Midwest
2026-04-11,PROD000071,84,42,Midwest
2026-04-11,PROD000099,152,63,Southeast
2026-04-11,PROD000225,53,54,Northeast
2026-04-11,PROD000001,110,53,Northeast
2026-04-11,PROD000144,100,53,Midwest
2026-04-11,PROD000192,144,22,Northeast
2026-04-11,PROD000239,215,45,Southeast
2026-04-11,PROD000087,205,46,Northeast
2026-04-11,PROD000228,5,43,Northeast
2026-04-11,PROD000122,218,63,Northeast
2026-04-11,PROD000119,16,47,Midwest
2026-04-11,PROD000036,134,55,West
2026-04-11,PROD000212,157,54,West
2026-04-11,PROD000090,151,20,West
2026-04-11,PROD000136,29,64,Southeast
2026-04-11,PROD000053,17,65,Midwest
2026-04-11,PROD000035,127,28,Midwest
2026-04-11,PROD000025,177,33,Southeast
2026-04-11,PROD000086,234,58,Southeast
2026-04-11,PROD000230,193,65,Midwest
2026-04-11,PROD000166,158,46,West
2026-04-11,PROD000185,177,68,Southeast
2026-04-11,PROD000193,119,64,Northeast
2026-04-11,PROD000031,1,31,Southeast
2026-04-11,PROD000049,188,21,West
2026-04-11,PROD000112,132,40,West
2026-04-11,PROD000043,238,15,Midwest
2026-04-11,PROD000195,76,66,Southeast
2026-04-11,PROD000177,71,38,Northeast
2026-04-11,PROD000008,141,45,Northeast
2026-04-11,PROD000018,218,48,Southeast
2026-04-11,PROD000182,138,63,Northeast
2026-04-11,PROD000082,79,24,Midwest
2026-04-11,PROD000021,53,41,West
2026-04-11,PROD000181,220,67,West
2026-04-11,PROD000022,175,22,Southeast
2026-04-11,PROD000066,134,52,West
2026-04-11,PROD000201,194,18,West
2026-04-11,PROD000240,204,44,West
2026-04-11,PROD000204,218,23,Midwest
2026-04-11,PROD000207,13,25,Midwest
2026-04-11,PROD000140,131,58,Midwest
2026-04-11,PROD000196,235,54,Northeast
2026-04-11,PROD000137,199,40,Northeast
2026-04-11,PROD000064,53,32,Southeast
2026-04-11,PROD000096,156,34,West
2026-04-11,PROD000238,123,68,West
2026-04-11,PROD000030,19,43,Midwest
2026-04-11,PROD000083,198,22,West
2026-04-11,PROD000223,10,64,Midwest
2026-04-11,PROD000052,29,18,Southeast
2026-04-11,PROD000120,109,35,Southeast
2026-04-11,PROD000097,71,22,West
2026-04-11,PROD000156,138,45,Midwest
2026-04-11,PROD000029,44,23,Southeast
2026-04-11,PROD000217,116,36,Southeast
2026-04-11,PROD000187,176,17,West
2026-04-11,PROD000219,180,48,West
2026-04-11,PROD000124,77,30,West
2026-04-11,PROD000076,52,49,Northeast
2026-04-11,PROD000012,103,46,Northeast
2026-04-11,PROD000085,170,68,West
2026-04-11,PROD000009,39,57,Northeast
2026-04-11,PROD000095,16,23,Southeast
2026-04-11,PROD000042,157,58,Southeast
2026-04-11,PROD000065,16,32,West
2026-04-11,PROD000104,144,38,Northeast
2026-04-11,PROD000174,53,16,Midwest
2026-04-11,PROD000084,81,15,Southeast
2026-04-11,PROD000234,202,25,Southeast
2026-04-11,PROD000117,135,47,West
2026-04-11,PROD000220,9,34,Northeast
2026-04-11,PROD000102,171,47,Midwest
2026-04-11,PROD000068,154,21,Northeast
2026-04-11,PROD000197,180,60,Southeast
2026-04-11,PROD000226,68,59,Northeast
2026-04-11,PROD000130,200,50,West
2026-04-11,PROD000072,181,57,West
2026-04-12,PROD000028,88,56,West
2026-04-12,PROD000157,133,36,West
2026-04-12,PROD000243,107,32,Southeast
2026-04-12,PROD000018,214,46,Southeast
2026-04-12,PROD000154,189,53,Southeast
2026-04-12,PROD000183,120,66,Southeast
2026-04-12,PROD000002,17,54,Southeast
2026-04-12,PROD000177,208,15,West
2026-04-12,PROD000234,23,55,Southeast
2026-04-12,PROD000236,104,46,West
2026-04-12,PROD000184,41,29,West
2026-04-12,PROD000221,175,55,Northeast
2026-04-12,PROD000220,10,25,Southeast
2026-04-12,PROD000201,54,43,Midwest
2026-04-12,PROD000026,122,37,West
2026-04-12,PROD000044,227,25,Northeast
2026-04-12,PROD000151,217,22,Northeast
2026-04-12,PROD000172,231,17,Northeast
2026-04-12,PROD000108,100,15,Northeast
2026-04-12,PROD000125,97,27,Northeast
2026-04-12,PROD000086,42,52,Southeast
2026-04-12,PROD000051,32,61,West
2026-04-12,PROD000232,151,19,Southeast
2026-04-12,PROD000001,194,55,Midwest
2026-04-12,PROD000224,167,20,West
2026-04-12,PROD000118,27,53,Northeast
2026-04-12,PROD000160,231,41,Southeast
2026-04-12,PROD000230,196,31,West
2026-04-12,PROD000162,225,55,Midwest
2026-04-12,PROD000169,199,25,West
2026-04-12,PROD000163,210,27,West
2026-04-12,PROD000245,38,68,Southeast
2026-04-12,PROD000084,28,57,Northeast
2026-04-12,PROD000024,227,17,Midwest
2026-04-12,PROD000098,47,33,Midwest
2026-04-12,PROD000097,0,66,Southeast
2026-04-12,PROD000149,35,17,Midwest
2026-04-12,PROD000167,22,36,Northeast
2026-04-12,PROD000222,124,47,West
2026-04-12,PROD000082,138,53,West
2026-04-12,PROD000116,118,43,Northeast
2026-04-12,PROD000059,49,67,Midwest
2026-04-12,PROD000054,120,40,Southeast
2026-04-12,PROD000114,232,35,Northeast
2026-04-12,PROD000041,63,53,Northeast
2026-04-12,PROD000037,161,15,West
2026-04-12,PROD000189,120,63,Northeast
2026-04-12,PROD000043,106,45,Southeast
2026-04-12,PROD000180,10,53,West
2026-04-12,PROD000119,224,18,Midwest
2026-04-12,PROD000121,125,40,Southeast
2026-04-12,PROD000060,50,47,West
2026-04-12,PROD000209,24,18,Northeast
2026-04-12,PROD000057,185,43,Midwest
2026-04-12,PROD000191,231,67,Southeast
2026-04-12,PROD000238,91,42,Southeast
2026-04-12,PROD000135,85,49,West
2026-04-12,PROD000203,182,15,Midwest
2026-04-12,PROD000117,204,54,Northeast
2026-04-12,PROD000029,143,21,West
2026-04-12,PROD000079,26,52,Midwest
2026-04-12,PROD000229,27,32,Southeast
2026-04-12,PROD000217,162,28,Southeast
2026-04-12,PROD000012,16,40,West
2026-04-12,PROD000056,239,52,Northeast
2026-04-12,PROD000137,84,58,West
2026-04-12,PROD000099,22,22,West
2026-04-12,PROD000094,172,21,West
2026-04-12,PROD000038,233,19,Northeast
2026-04-12,PROD000216,13,22,Midwest
2026-04-12,PROD000179,19,16,Northeast
2026-04-12,PROD000100,216,52,Northeast
2026-04-12,PROD000182,96,57,Southeast
2026-04-12,PROD000210,42,48,Midwest
2026-04-12,PROD000133,230,18,Southeast
2026-04-12,PROD000089,211,28,Southeast
2026-04-12,PROD000197,55,66,Northeast
2026-04-12,PROD000030,151,40,Midwest
2026-04-12,PROD000192,25,28,Northeast
2026-04-12,PROD000176,212,33,Southeast
2026-04-12,PROD000193,145,59,Northeast
2026-04-12,PROD000066,153,40,Southeast
2026-04-12,PROD000103,11,23,Northeast
2026-04-12,PROD000145,64,53,Midwest
2026-04-12,PROD000042,101,30,Midwest
2026-04-12,PROD000153,147,29,Northeast
2026-04-12,PROD000200,62,53,Northeast
2026-04-12,PROD000129,72,32,Southeast
2026-04-12,PROD000068,152,19,Northeast
2026-04-12,PROD000053,13,25,Midwest
2026-04-12,PROD000132,214,54,Southeast
2026-04-12,PROD000087,73,55,Southeast
2026-04-12,PROD000211,55,36,West
2026-04-12,PROD000198,160,27,West
2026-04-12,PROD000219,165,36,Northeast
2026-04-12,PROD000158,121,18,West
2026-04-12,PROD000039,224,34,Southeast
2026-04-12,PROD000106,185,36,West
2026-04-12,PROD000247,23,37,Midwest
2026-04-12,PROD000250,23,67,Midwest
2026-04-12,PROD000228,101,30,West
2026-04-12,PROD000014,184,52,Midwest
2026-04-12,PROD000045,130,47,Northeast
2026-04-12,PROD000011,73,57,Northeast
2026-04-12,PROD000088,121,18,West
2026-04-12,PROD000144,78,60,Midwest
2026-04-12,PROD000052,112,54,West
2026-04-12,PROD000101,122,33,Southeast
2026-04-12,PROD000083,43,63,Northeast
2026-04-12,PROD000249,60,21,West
2026-04-12,PROD000031,208,20,West
2026-04-12,PROD000049,36,64,Northeast
2026-04-12,PROD000065,227,34,Southeast
2026-04-12,PROD000188,31,61,Midwest
2026-04-12,PROD000025,74,53,Midwest
2026-04-12,PROD000015,93,69,Northeast
2026-04-12,PROD000061,135,44,Midwest
2026-04-12,PROD000112,212,42,West
2026-04-12,PROD000091,110,53,Midwest
2026-04-12,PROD000159,207,36,West
2026-04-13,PROD000017,45,24,West
2026-04-13,PROD000153,82,26,Southeast
2026-04-13,PROD000229,132,45,West
2026-04-13,PROD000188,87,66,Southeast
2026-04-13,PROD000053,34,39,Southeast
2026-04-13,PROD000016,6,54,Southeast
2026-04-13,PROD000141,38,66,West
2026-04-13,PROD000039,14,28,Southeast
2026-04-13,PROD000001,208,23,Northeast
2026-04-13,PROD000156,86,37,Southeast
2026-04-13,PROD000108,36,44,Southeast
2026-04-13,PROD000115,8,45,Midwest
2026-04-13,PROD000250,188,34,Northeast
2026-04-13,PROD000041,66,25,West
2026-04-13,PROD000106,92,35,Northeast
2026-04-13,PROD000078,175,44,West
2026-04-13,PROD000212,77,65,Northeast
2026-04-13,PROD000130,27,62,Southeast
2026-04-13,PROD000172,133,48,West
2026-04-13,PROD000029,53,52,West
2026-04-13,PROD000118,77,40,Northeast
2026-04-13,PROD000117,88,64,Midwest
2026-04-13,PROD000009,88,27,Southeast
2026-04-13,PROD000240,152,67,Midwest
2026-04-13,PROD000196,212,36,Midwest
2026-04-13,PROD000131,190,29,Northeast
2026-04-13,PROD000050,231,33,Southeast
2026-04-13,PROD000102,224,47,Northeast
2026-04-13,PROD000213,19,26,Southeast
2026-04-13,PROD000205,229,68,West
2026-04-13,PROD000248,113,36,West
2026-04-13,PROD000022,177,46,West
2026-04-13,PROD000129,213,69,Northeast
2026-04-13,PROD000243,203,51,Midwest
2026-04-13,PROD000028,119,61,Southeast
2026-04-13,PROD000086,22,49,Northeast
2026-04-13,PROD000182,10,55,West
2026-04-13,PROD000113,89,46,Southeast
2026-04-13,PROD000244,137,60,Northeast
2026-04-13,PROD000069,85,43,West
2026-04-13,PROD000064,211,39,West
2026-04-13,PROD000183,85,67,Northeast
2026-04-13,PROD000046,142,36,Southeast
2026-04-13,PROD000220,160,49,West
2026-04-13,PROD000151,174,41,Midwest
2026-04-13,PROD000201,43,35,Northeast
2026-04-13,PROD000014,105,57,Northeast
2026-04-13,PROD000054,143,20,Northeast
2026-04-13,PROD000194,16,15,West
2026-04-13,PROD000037,216,17,Midwest
2026-04-13,PROD000107,38,32,West
